HIP, HD, designation, Vmag, RAdeg, DEdeg, RAhms, DEdms, Plx, e_Plx, distance_Plx, pmRA, pmDE, BTmag, VTmag, MV, MV_error, MVt, MVt_error, B_minus_V, BT_minus_VT
101150,"340345",\N,9.69,307.54486771,26.84310641,20,26,43.24,4.37,23.1267,-163.45,-130.3,11.576,10.101,7.869428426406364,0.22020910210810962,8.280428426406365,0.22020910210811007,1.34,1.475
59748,\N,\N,10.55,183.78772789,48.7327013,12,48,43.25,2,23.1214,-240.46,-31.29,12.332,10.679,8.729930559004167,0.10048657663819505,8.858930559004166,0.10048657663819505,1.412,1.653
29432,"42618",\N,6.85,93.00187959,6.78369045,6,6,43.26,0.87,23.116,196.42,-253.39,7.642,6.936,5.030432575515364,0.0436762771974295,5.116432575515364,0.0436762771974295,0.642,0.706
8275,"10853",\N,8.91,26.66124423,12.41195514,1,12,43.37,1.38,23.0574,33.27,-75.54,10.255,9.062,7.095947110743811,0.06911791253497723,7.2479471107438105,0.06911791253497723,1.044,1.193
110712,"212168",\N,6.12,336.46260706,-75.01571925,22,-75,43.39,0.96,23.0468,58.55,12.48,6.845,6.181,4.306948250646059,0.048051481002823415,4.367948250646059,0.048051481002823415,0.599,0.664
3008,\N,\N,10.48,9.56400804,52.33242473,0,52,43.4,1.94,23.0415,-73.96,-136.51,12.018,10.681,8.667448647562555,0.09713054508164198,8.868448647562554,0.09713054508164021,1.424,1.337
1692,"1690",\N,9.19,5.3054923,-8.28117086,0,-8,43.42,33.05,23.0309,1.88,0.65,10.932,9.315,7.378449095592007,2.1692808344997223,7.503449095592007,2.1692808344997223,1.354,1.617
56242,"100180",\N,6.27,172.93809402,14.3649637,11,14,43.42,1.1,23.0309,-327.88,-188.71,6.965,6.328,4.458449095592007,0.0550237415888537,4.516449095592007,0.0550237415888537,0.57,0.637
102119,"196998",\N,9.83,310.42430115,-22.32105628,20,-22,43.42,1.48,23.0309,659.18,-535.63,11.448,10.034,8.018449095592008,0.07404478718499607,8.222449095592008,0.07404478718499607,1.121,1.414
53580,\N,\N,10.28,164.41310433,69.59647402,10,69,43.43,1.45,23.0256,-630,56.19,12.051,10.446,8.468949146811145,0.07252603500430865,8.634949146811145,0.07252603500430865,1.352,1.605
1349,"1273",\N,6.84,4.22329974,-52.6515923,0,-52,43.45,1.19,23.015,314.94,182.5,7.619,6.925,5.029948903923428,0.059486733033069505,5.114948903923429,0.059486733033069505,0.655,0.694
8486,"11131",\N,6.72,27.34762392,-10.70331596,1,-10,43.47,4.48,23.0044,-122.64,-100.38,7.496,6.785,4.910948200954186,0.22458844079674156,4.9759482009541856,0.22458844079674156,0.654,0.711
46417,\N,\N,9.27,141.98394716,80.5812919,9,80,43.54,1.05,22.9674,7.99,-437.23,10.828,9.396,7.464442123525378,0.052376853150231995,7.59044212352538,0.052376853150231995,1.205,1.432
100356,\N,\N,10.21,305.29564138,-51.79129012,20,-51,43.57,2.85,22.9516,-40.15,93.92,12.048,10.555,8.405937799678771,0.14224341697799137,8.75093779967877,0.14224341697799137,1.594,1.493
89805,"167425",\N,6.17,274.91699348,-63.88589103,18,-63,43.64,0.72,22.9148,38.89,-276.16,6.88,6.243,4.369423709581522,0.035829560458022325,4.442423709581522,0.035829560458022325,0.584,0.637
76267,"139006",\N,2.22,233.67162293,26.71491041,15,26,43.65,0.79,22.9095,120.38,-89.44,2.252,2.217,0.41992124020794375,0.03930470890755,0.41692124020794363,0.03930470890755,0.032,0.035
111983,"214731",\N,9.14,340.24422375,-46.20194769,22,-46,43.65,1.3,22.9095,102.14,-20.15,10.497,9.256,7.339921240207945,0.0646907035063049,7.455921240207944,0.0646907035063049,1.044,1.241
66193,"118096",\N,9.19,203.51424356,33.22760202,13,33,43.66,1.2,22.9043,-258.46,325.33,10.626,9.378,7.390418656865602,0.059698198542422976,7.578418656865603,0.059698198542422976,1.08,1.248
72875,"131582",\N,8.65,223.42539399,23.34516795,14,23,43.66,1.2,22.9043,-824.15,2.29,9.892,8.765,6.850418656865603,0.059698198542422976,6.965418656865603,0.059698198542422976,0.934,1.127
14286,"18757",\N,6.64,46.03645457,61.70751562,3,61,43.74,0.84,22.8624,721.02,-693.41,7.44,6.711,4.844393893508093,0.041706929898736256,4.915393893508092,0.041706929898736256,0.634,0.729
27922,"39855",\N,7.51,88.62540918,-19.70428207,5,-19,43.86,1.19,22.7998,92.56,-26.22,8.375,7.586,5.7203431367075215,0.058930381139424615,5.796343136707522,0.058930381139424615,0.7,0.789
55718,\N,\N,10.23,171.24944172,40.00356544,11,40,43.89,1.49,22.7842,-110.87,-17.17,12,10.422,8.441827904224867,0.07374658739046147,8.633827904224868,0.07374658739046147,1.36,1.578
98316,"188559",\N,8.54,299.63697548,-54.93659116,19,-54,43.91,1.17,22.7739,109.18,-122.03,9.891,8.651,6.752817185521938,0.057873473865046154,6.863817185521938,0.057873473865046154,1.05,1.24
111449,"213845",\N,5.21,338.67291135,-20.70785949,22,-20,43.97,0.75,22.7428,221.6,-146.58,5.734,5.262,3.425782328098533,0.03704258082786094,3.4777823280985327,0.03704258082786094,0.446,0.472
54677,"97233",\N,9.06,167.88625239,-14.98993453,11,-14,44,1.93,22.7273,698.28,-597.86,10.557,9.191,7.277263382430939,0.09530983350231814,7.408263382430939,0.09530983350231814,1.203,1.366
50384,"89125",\N,5.81,154.31166926,23.10645604,10,23,44.01,0.75,22.7221,-413.29,-97.22,6.411,5.874,4.027756842814727,0.03700890688309988,4.091756842814727,0.03700890688309988,0.5,0.537
5957,\N,\N,10.1,19.16283929,25.33172767,1,25,44.03,1.59,22.7118,428.29,-104.09,11.838,10.199,8.31874342729763,0.07844976427831618,8.41774342729763,0.07844976427831618,1.353,1.639
15673,"232781",\N,9.05,50.47938525,52.33216557,3,52,44.03,1.24,22.7118,-310.71,-267.77,10.377,9.159,7.26874342729763,0.061170520028298814,7.37774342729763,0.061170520028298814,0.99,1.218
103256,\N,\N,8.82,313.777214,13.17584752,20,13,44.04,1.19,22.7066,549.9,372.13,10.16,8.951,7.039236551498572,0.05868940371675446,7.170236551498572,0.05868940371675446,1.054,1.209
89474,"168009",\N,6.3,273.88553064,45.20959588,18,45,44.08,0.51,22.686,-76.98,-114.4,7.084,6.373,4.521207929218644,0.025124781034633337,4.594207929218642,0.025124781034633337,0.641,0.711
54922,"97782",\N,9.02,168.70149454,-23.1040321,11,-23,44.12,1.66,22.6655,-295.43,-365.45,10.467,9.196,7.243177518840765,0.08173949627136112,7.419177518840765,0.08173949627136112,1.108,1.271
82333,\N,\N,9.67,252.3526026,39.27691508,16,39,44.16,1.15,22.6449,97.85,-278.36,11.341,9.838,7.895145323605712,0.05656154906273514,8.063145323605712,0.05656154906273514,1.264,1.503
97051,\N,\N,10,295.85510662,10.08926496,19,10,44.18,1.86,22.6347,189.71,101.54,11.574,10.12,8.226128557677082,0.09147413982656172,8.34612855767708,0.0914741398265626,1.26,1.454
76602,"139460",\N,6.56,234.6664417,-8.7946549,15,-8,44.21,4.72,22.6193,1.31,-24.26,7.172,6.613,4.78760257452937,0.23272020505848534,4.8406025745293695,0.23272020505848534,0.52,0.559
77725,\N,\N,9.34,238.03497734,10.8750532,15,10,44.27,1.56,22.5887,-267.3,-238.36,11.265,9.591,7.570547609894241,0.07655071454490692,7.821547609894241,0.07655071454490692,1.385,1.674
83405,\N,\N,10.86,255.70691778,-6.06819877,17,-6,44.29,8.22,22.5785,-125.79,-78.66,12.426,10.981,9.091528401423794,0.40773968992173426,9.212528401423794,0.40773968992173515,1.237,1.445
11852,"16348",\N,8.84,38.24439125,-72.68790873,2,-72,44.31,0.8,22.5683,140.91,197.37,10.167,8.959,7.072508750158061,0.03920935951248339,7.191508750158061,0.03920935951248339,1.045,1.208
42525,\N,\N,9.95,130.0498572,41.28551565,8,41,44.31,27.44,22.5683,-27.92,-45.57,10.921,10.421,8.18250875015806,1.571767057042262,8.65350875015806,1.571767057042262,0.47,0.5
59000,"105065",\N,9.99,181.46112175,-18.87447681,12,-18,44.41,1.51,22.5175,-19.09,-319.85,11.815,10.14,8.22740386586838,0.0738614680129821,8.37740386586838,0.07386146801298121,1.336,1.675
83846,"154590",\N,8.3,257.03107443,-41.72319429,17,-41,44.44,1.52,22.5023,-208.09,-316.32,9.626,8.42,6.538870251344151,0.07430076680583575,6.65887025134415,0.07430076680583575,1.051,1.206
107772,\N,\N,10.56,327.49989796,-41.24560413,21,-41,44.45,2.15,22.4972,-243.83,232.53,12.338,10.618,8.799358826531165,0.10511387328739463,8.857358826531165,0.10511387328739463,1.328,1.72
13772,"18455",\N,7.33,44.31121634,-24.9694171,2,-24,44.49,2.55,22.477,30.21,-36.9,8.489,7.483,5.571312028740223,0.124597217346893,5.724312028740224,0.124597217346893,0.863,1.006
86916,\N,\N,10.69,266.38988016,46.85535248,17,46,44.5,1.41,22.4719,-30.46,4.1,12.15,10.938,8.93180005490466,0.06882699669413306,9.17980005490466,0.06882699669413306,1.045,1.212
71914,\N,\N,9.1,220.64085699,19.48015622,14,19,44.54,2.57,22.4517,-253.82,-153.53,10.757,9.191,7.343751063490098,0.12543533756685932,7.434751063490099,0.12543533756685932,1.29,1.566
77070,"140573",\N,2.63,236.06664914,6.42551971,15,6,44.54,0.71,22.4517,134.66,44.14,4.165,2.764,0.873751063490098,0.0346177822181577,1.0077510634900984,0.0346177822181577,1.167,1.401
66249,"118098",\N,3.38,203.673978,-0.59593821,13,0,44.55,0.9,22.4467,-278.89,48.56,3.537,3.392,1.624238541864469,0.0438740987909938,1.6362385418644676,0.0438740987909938,0.114,0.145
1768,"1815",\N,8.3,5.59779902,-27.03160232,0,-27,44.57,7.12,22.4366,212.89,-399.85,9.428,8.414,6.545213170430884,0.34988677533051415,6.659213170430883,0.34988677533051415,0.888,1.014
102264,"197214",\N,6.95,310.81678113,-29.42340416,20,-29,44.57,0.87,22.4366,-43.54,-207.55,7.777,7.029,5.195213170430883,0.042392214331350875,5.274213170430883,0.042392214331350875,0.671,0.748
76051,\N,\N,9.8,232.97530038,9.65746253,15,9,44.59,20.41,22.4266,-45.97,4.41,10.738,9.855,8.046187361748038,1.0736426502952563,8.101187361748037,1.0736426502952563,0.787,0.883
13258,"17660",\N,8.87,42.65286081,15.71087586,2,15,44.61,1.33,22.4165,339.53,-395.62,10.448,9.021,7.117161116208083,0.0647593469012353,7.268161116208084,0.0647593469012353,1.194,1.427
14954,"19994",\N,5.07,48.19301506,-1.19593294,3,-1,44.69,0.75,22.3764,193.43,-69.23,5.754,5.131,3.3210517733017966,0.036445675296176816,3.3820517733017965,0.036445675296176816,0.575,0.623
44899,\N,\N,10.31,137.2164025,-34.84210835,9,-34,44.75,1.58,22.3464,240.9,-246.94,12.048,10.476,8.563965198259655,0.0767006288672194,8.729965198259656,0.0767006288672194,1.316,1.572
116869,\N,\N,11.7,355.33307141,14.77716127,23,14,44.81,60.22,22.3164,-1.01,25.7,12.314,10.965,9.956874719565217,\N,9.221874719565218,\N,1.143,1.349
33560,"51849",\N,9.14,104.60840608,-12.99146886,6,-12,44.83,2.28,22.3065,54.89,-146.01,10.615,9.291,7.3978436943289605,0.11053384954406775,7.54884369432896,0.11053384954406775,1.162,1.324
51468,"90875",\N,8.74,157.69791144,59.75179697,10,59,44.83,1.22,22.3065,-438.37,-287.35,10.256,8.862,6.99784369432896,0.05910886964860396,7.11984369432896,0.05910886964860396,1.15,1.394
12493,\N,\N,9.51,40.17794724,1.19811427,2,1,44.84,1.46,22.3015,281.66,230.89,11.197,9.693,7.768328019614678,0.07072860834944672,7.951328019614678,0.07072860834944628,1.185,1.504
10542,"14001",\N,7.94,33.9423663,-18.237874,2,-18,44.96,1.69,22.242,-42.44,-123.47,9.491,8.288,6.204131512805023,0.08166188220948589,6.5521315128050235,0.08166188220948589,1.033,1.203
15099,"20165",\N,7.83,48.69579281,8.98177593,3,8,44.96,1.09,22.242,401.17,-404.84,8.947,7.903,6.094131512805023,0.052655000319806966,6.167131512805024,0.052655000319806966,0.861,1.044
86282,\N,\N,9.29,264.45331762,22.95593294,17,22,45.17,4.41,22.1386,-153.38,-145.57,10.881,9.259,7.564250452806971,0.212680867743535,7.533250452806972,0.212680867743535,1.36,1.622
63383,\N,\N,10.69,194.82917337,6.50937754,12,6,45.19,44.19,22.1288,-41.78,-6.17,10.781,10.231,8.965211706656008,4.87810087581085,8.506211706656009,4.87810087581085,0.515,0.55
63742,"113449",\N,7.69,195.95736099,-5.16127868,13,-5,45.2,1.27,22.1239,-189.79,-219.55,8.79,7.797,5.965692174056911,0.06102867303387072,6.072692174056912,0.06102867303387072,0.847,0.993
48447,\N,\N,10.57,148.16331632,3.13024501,9,3,45.21,3.77,22.119,-58.81,-34.9,12.251,10.829,8.846172535171473,0.18149758512879632,9.105172535171473,0.18149758512879632,1.429,1.422
114859,\N,\N,9.96,348.98088423,-81.37284402,23,-81,45.21,2.04,22.119,504.34,116.72,12.011,10.182,8.236172535171473,0.09804941047253468,8.458172535171473,0.09804941047253557,1.05,1.829
102488,"197989",\N,2.48,311.55180091,33.96945334,20,33,45.26,0.53,22.0946,356.16,330.28,3.815,2.6,0.7585727480935507,0.025429363387600823,0.8785727480935499,0.025429363387600823,1.021,1.215
5663,"7279",\N,9.55,18.19186846,-25.23562704,1,-25,45.4,1.55,22.0264,128.4,20.31,11.164,9.693,7.8352792642855205,0.07416499725017589,7.978279264285519,0.07416499725017633,1.267,1.471
114996,"219571",\N,3.99,349.35755018,-58.23592762,23,-58,45.4,0.61,22.0264,-34.93,79.59,4.472,4.042,2.27527926428552,0.029177927050271002,2.3272792642855196,0.029177927050271002,0.41,0.43
70950,"127506",\N,8.68,217.68884229,35.45326727,14,35,45.46,1.03,21.9974,-480.59,199.11,10.024,8.811,6.96814715694476,0.049208082355540306,7.099147156944761,0.049208082355540306,1.031,1.213
47201,\N,\N,9.43,144.29765051,22.69457414,9,22,45.51,1.49,21.9732,-149.21,-177.84,11.105,9.552,7.720534177531965,0.07111954929597086,7.842534177531965,0.07111954929597086,1.273,1.553
88348,"164922",\N,7.01,270.62753648,26.31446576,18,26,45.61,0.71,21.925,389.78,-602.45,8.018,7.082,5.305300361204692,0.03380552429014072,5.377300361204693,0.03380552429014072,0.799,0.936
687,\N,\N,10.73,2.11390101,17.42445447,0,17,45.64,1.92,21.9106,-92.54,-63.62,12.731,10.939,9.026728178730886,0.09140423167247125,9.235728178730886,0.09140423167247125,1.46,1.792
66492,\N,\N,9.77,204.46429347,48.1384157,13,48,45.66,2.72,21.901,-234.24,-139.14,11.865,10.193,8.067679535771083,0.1295095598140774,8.490679535771083,0.1295095598140774,1.384,1.672
9236,"12311",\N,2.86,29.69113269,-61.56992444,1,-61,45.74,0.55,21.8627,262.54,26.88,3.223,2.892,1.1614808013536493,0.02611209862902264,1.1934808013536493,0.02611209862902264,0.29,0.331
76382,"139341",\N,6.78,234.01078571,39.80240648,15,39,45.85,0.79,21.8103,-482.47,27.52,7.94,6.885,5.0866967000302,0.03741838590786406,5.1916967000302,0.03741838590786406,0.906,1.055
17544,"23588",\N,8.21,56.34967157,-27.86282003,3,-27,45.95,1.41,21.7628,320.9,140.23,9.464,8.332,6.521427578610652,0.0666537025421099,6.643427578610652,0.0666537025421099,1.012,1.132
40118,"68017",\N,6.78,122.91234372,32.45869655,8,32,46.05,0.92,21.7155,-460.69,-644.64,7.601,6.867,5.096148172664339,0.04338806665775774,5.183148172664341,0.04338806665775774,0.679,0.734
79607,"146361",\N,5.23,243.67100328,33.85882404,16,33,46.11,0.98,21.6873,-266.47,-86.88,5.89,5.235,3.5489756110970383,0.046158392306441254,3.5539756110970373,0.046158392306441254,0.599,0.655
81520,"149612",\N,7.01,249.76830429,-58.25750961,16,-58,46.13,0.91,21.6779,-226.99,-285.49,7.755,7.089,5.329917273041334,0.04284188764685348,5.408917273041334,0.04284188764685348,0.616,0.666
31711,"48189",\N,6.15,99.50176847,-61.53356388,6,-61,46.15,0.64,21.6685,-50.08,72.69,6.907,6.242,4.470858526809655,0.030115524214468614,4.562858526809656,0.030115524214468614,0.624,0.665
40239,\N,\N,9.38,123.2858756,-13.91579701,8,-13,46.21,4.14,21.6403,-189.67,-511.07,11.327,9.76,7.703679842593527,0.19506740718160076,8.083679842593526,0.1950674071816012,1.393,1.567
4845,\N,\N,10.06,15.58799588,-10.42342915,1,-10,46.22,4.48,21.6357,21.32,-178.72,11.623,10.222,8.384149705715455,0.2111387865097516,8.546149705715454,0.2111387865097516,1.365,1.401
12530,"16765",\N,5.72,40.30779517,-0.69534847,2,0,46.24,1.31,21.6263,218.94,-125.3,6.342,5.81,4.045089127062365,0.06153525670101834,4.135089127062365,0.06153525670101834,0.511,0.532
3813,\N,\N,10.76,12.25615885,-50.14439383,0,-50,46.32,2.06,21.5889,258.66,-213.98,12.276,11.046,9.088842753596898,0.09663613608655464,9.374842753596898,0.09663613608655464,1.426,1.23
91154,"170915",\N,9.34,278.95778181,-61.22586921,18,-61,46.38,1.41,21.561,-19.79,-425.98,10.743,9.459,7.671653721509844,0.06603535738212996,7.790653721509844,0.06603535738212996,1.152,1.284
12444,"16673",\N,5.79,40.05209879,-9.45268375,2,-9,46.42,0.82,21.5424,-138.45,-78.69,6.404,5.85,4.123525680599494,0.03836261569260602,4.1835256805994945,0.03836261569260602,0.524,0.554
69962,"125354",\N,9.1,214.74284788,-6.60259565,14,-6,46.46,1.73,21.5239,-5.17,-432.05,10.817,9.245,7.435396027321083,0.08089507032137888,7.580396027321083,0.08089507032137888,1.29,1.572
27288,"38678",\N,3.55,86.73895728,-14.82194717,5,-14,46.47,0.68,21.5193,-14.84,-1.18,3.686,3.557,1.8858633623943444,0.03177763386412469,1.892863362394344,0.03177763386412469,0.104,0.129
26844,\N,\N,10.72,85.49507883,15.33733032,5,15,46.51,2.35,21.5008,78.74,-44.01,12.288,10.772,9.057731697557584,0.10981099479068934,9.109731697557583,0.10981099479068934,1.689,1.516
51502,"90089",\N,5.25,157.77091914,82.55853791,10,82,46.54,0.55,21.4869,-79.21,20.43,5.706,5.298,3.5891318947535567,0.025663202171711585,3.6371318947535567,0.025663202171711585,0.399,0.408
4849,"6101",\N,8.16,15.60155392,5.0609096,1,5,46.61,1.61,21.4546,340.03,221.12,9.517,8.297,6.502395514662929,0.07503673066522776,6.6393955146629295,0.07503673066522776,1.008,1.22
92919,"175742",\N,8.16,283.97142294,23.55733799,18,23,46.64,1.03,21.4408,130.79,-283.07,9.376,8.286,6.503792708754789,0.047962699215259086,6.629792708754788,0.047962699215259086,0.91,1.09
109084,\N,\N,10.12,331.46440393,-11.9137479,22,-11,46.7,7.86,21.4133,-265.5,-174.71,11.792,10.257,8.466584402830561,0.3689878510311386,8.603584402830561,0.3689878510311386,1.408,1.535
88499,\N,\N,10.83,271.07305002,35.95779754,18,35,46.71,1.85,21.4087,81.97,-263.05,12.524,11.121,9.177049336438914,0.08604852205063018,9.468049336438913,0.08604852205063107,1.48,1.403
1663,"1651",\N,9.3,5.20735342,-0.87108457,0,0,46.72,20.16,21.4041,39.12,-5.01,9.702,9.32,7.647514170521717,1.0026704843374503,7.6675141705217165,1.0026704843374503,0.362,0.382
69701,"124850",\N,4.07,214.00368717,-5.99952622,14,-5,46.74,0.87,21.395,-25.84,-419.84,4.691,4.131,2.418443540281041,0.04042360335631967,2.479443540281041,0.04042360335631967,0.511,0.56
110640,\N,\N,8.83,336.19019395,22.55129424,22,22,46.74,1.66,21.395,-173.46,-67.63,10.473,9.008,7.178443540281041,0.0771536356758582,7.35644354028104,0.0771536356758582,1.18,1.465
39903,"68456",\N,4.74,122.25357658,-61.3017058,8,-61,46.75,3.38,21.3904,-155.04,-297.69,5.261,4.796,3.088908076042684,0.15727070616072947,3.1449080760426833,0.15727070616072947,0.437,0.465
106694,\N,\N,10.17,324.16136849,39.45609314,21,39,46.8,3.37,21.3675,-207.32,-157.45,11.954,10.424,8.521229265370621,0.15663567916380572,8.775229265370621,0.15663567916380572,1.433,1.53
59378,\N,\N,10.61,182.73701589,41.05721814,12,41,47.05,1.88,21.254,7.79,231.59,12.233,10.803,8.97279813881638,0.08681281299636012,9.165798138816381,0.08681281299636012,1.34,1.43
49868,\N,\N,9.48,152.74177521,75.14072829,10,75,47.06,2.72,21.2495,216.35,260.29,9.845,8.972,7.843259614200013,0.12564800873526227,7.335259614200012,0.12564800873526227,1.335,0.873
62505,"111312",\N,7.93,192.13441477,-15.71958151,12,-15,47.19,1.93,21.1909,79.7,44.66,9.076,7.992,6.299249886714747,0.08885952128600305,6.361249886714748,0.08885952128600305,0.946,1.084
107089,"205478",\N,3.73,325.36863801,-77.38946215,21,-77,47.22,2.9,21.1775,64.83,-240.38,5.023,3.848,2.1006299137135427,0.13352827650434795,2.218629913713543,0.13352827650434795,1.008,1.175
44955,\N,\N,9.96,137.37850887,32.82083717,9,32,47.24,2.9,21.1685,-333.83,-628.62,11.773,10.101,8.331549444707388,0.13347160210932074,8.472549444707388,0.13347160210932163,1.38,1.672
5842,"7693",\N,7.22,18.7513343,-68.8190944,1,-68,47.36,1.25,21.1149,416.56,75.95,8.696,7.436,5.5970584685743185,0.05732624713783663,5.813058468574318,0.05732624713783663,1,1.26
48190,\N,\N,10.3,147.36489257,-55.33535366,9,-55,47.47,2.78,21.0659,201.29,-138.78,12.185,10.769,8.6820961585918,0.12731427858041844,9.151096158591802,0.12731427858041844,1.453,1.416
106803,\N,\N,10.63,324.48288667,-63.71168532,21,-63,47.58,5.17,21.0172,-175.49,-99.65,12.389,10.83,9.017122188506239,0.23688547877505162,9.217122188506238,0.23688547877505162,1.42,1.559
114954,\N,\N,10.86,349.25011153,-23.39570599,23,-23,47.58,1.99,21.0172,308.11,-243.27,12.555,11.009,9.247122188506237,0.09087331675797117,9.396122188506238,0.09087331675797117,1.395,1.546
63366,"112758",\N,7.54,194.75855022,-9.83456221,12,-9,47.6,0.86,21.0084,-827.11,196.41,8.554,7.638,5.928034763602466,0.039236754363198845,6.026034763602467,0.039236754363198845,0.769,0.916
67105,"119802",\N,8.47,206.31148455,8.83620856,13,8,47.63,1.16,20.9952,-67.37,-95.53,9.845,8.614,6.8594029075579535,0.05289536408349438,7.003402907557954,0.05289536408349438,1.051,1.231
104887,"202444",\N,3.74,318.69727757,38.04432043,21,38,47.8,0.61,20.9205,195.74,410.02,4.215,3.784,2.1371394830605954,0.0277127632448515,2.181139483060596,0.0277127632448515,0.393,0.431
107427,\N,\N,10.95,326.37365017,-21.55829512,21,-21,47.82,32.04,20.9118,122.84,-94.8,11.619,11.143,9.34804785889878,1.7605557674622938,9.541047858898782,1.7605557674622938,0.448,0.476
67808,\N,\N,9.78,208.36522264,12.94418695,13,12,47.95,1.77,20.8551,-153.1,-646.24,11.724,10.072,8.183943057533412,0.08019297847112394,8.47594305753341,0.08019297847112394,1.369,1.652
95149,"181321",\N,6.48,290.37374869,-34.98322276,19,-34,47.95,1.28,20.8551,78.88,-108.93,7.246,6.552,4.883943057533412,0.05798008721899883,4.955943057533411,0.05798008721899883,0.628,0.694
108467,\N,\N,10.56,329.59989019,75.58900273,21,75,47.95,1.08,20.8551,231.83,22.6,12.227,10.707,8.963943057533413,0.04891734931492042,9.110943057533412,0.04891734931492042,0.742,1.52
62951,\N,\N,8.51,193.49471435,-18.03500059,12,-18,48.07,26.65,20.803,-101.17,97.4,8.933,8.403,6.919370610643235,1.3565434918155006,6.812370610643236,1.3565434918155006,0.497,0.53
30362,"256294",\N,9.73,95.78819358,8.90723904,6,8,48.08,13.63,20.7987,206.42,88.35,9.538,9.605,8.139822294973417,0.6329158004268538,8.014822294973417,0.6329158004268538,-0.056,-0.067
70016,"125455",\N,7.58,214.89680883,-5.15089823,14,-5,48.12,1.11,20.7814,-631.74,-122.11,8.675,7.669,5.9916280933390365,0.05009896146125703,6.080628093339037,0.05009896146125703,0.867,1.006
10191,"13513",\N,10.15,32.75971117,-35.67024597,2,-35,48.22,3.5,20.7383,-158.26,-214.08,12.133,10.568,8.566136030207176,0.15789180332497388,8.984136030207175,0.15789180332497388,1.43,1.565
39896,\N,\N,9.9,122.23509144,32.82029756,8,32,48.26,3.16,20.7211,-30,-217.2,11.82,10.147,8.317936587863837,0.14238882607220305,8.564936587863837,0.14238882607220305,1.4,1.673
84652,\N,\N,10.59,259.59025879,-1.78130155,17,-1,48.26,1.99,20.7211,114.04,-68.61,12.658,10.745,9.007936587863835,0.0895914164815741,9.162936587863836,0.0895914164815741,1.44,1.913
79796,\N,\N,9.87,244.27210498,55.27025957,16,55,48.36,1.16,20.6782,83.89,-442.61,11.592,10.107,8.292431460943671,0.05209659344493467,8.52943146094367,0.05209659344493467,1.251,1.485
19255,"25893",\N,7.13,61.89260309,38.07508767,4,38,48.59,1.17,20.5804,172.94,-226.6,8.261,7.293,5.562734495315032,0.052297055101482304,5.725734495315031,0.052297055101482304,0.865,0.968
84195,"155712",\N,7.95,258.15649995,18.3514788,17,18,48.69,1.03,20.5381,101.78,-117.55,9.153,8.053,6.3871988727294715,0.04594270489792418,6.490198872729473,0.04594270489792418,0.941,1.1
26505,"37008",\N,7.74,84.55156564,51.44548289,5,51,48.72,1,20.5255,-549.43,105.81,8.773,7.819,6.178536398124096,0.044576712428256116,6.257536398124096,0.044576712428256116,0.834,0.954
66222,\N,\N,9.95,203.58921648,4.66770016,13,4,48.78,1.62,20.5002,153.78,-123.82,11.828,10.147,8.391208979888559,0.07214185005618479,8.58820897988856,0.07214185005618567,1.385,1.681
45170,"79096",\N,6.49,138.07443958,14.99544127,9,14,48.83,0.92,20.4792,-524.47,245.13,7.423,6.568,4.933433621420617,0.04091728555899632,5.0114336214206165,0.04091728555899632,0.731,0.855
64408,"114613",\N,4.85,198.01444495,-37.80313606,13,-37,48.83,0.79,20.4792,-382.44,47.01,5.724,4.928,3.2934336214206166,0.03513440301330473,3.3714336214206178,0.03513440301330473,0.693,0.796
105712,"203244",\N,6.98,321.1684188,-68.22824529,21,-68,48.86,0.81,20.4666,140.88,169.39,7.879,7.065,5.424767313187091,0.03600191997664837,5.50976731318709,0.03600191997664837,0.723,0.814
45038,"78154",\N,4.8,137.59802574,67.13423886,9,67,48.87,0.62,20.4625,12.88,-90.85,5.4,4.87,3.24521169514086,0.027550340328361678,3.3152116951408583,0.027550340328361678,0.489,0.53
103768,"199981",\N,9.37,315.41221731,-32.5241821,21,-32,48.87,1.71,20.4625,244.32,-120.9,11.07,9.54,7.815211695140858,0.07601257146333662,7.985211695140858,0.07601257146333618,1.239,1.53
19832,\N,\N,9.38,63.78948341,-4.41809253,4,-4,48.95,4.49,20.429,95.84,-92.18,10.883,9.517,7.828763480695784,0.19974247776129417,7.965763480695783,0.19974247776129328,1.209,1.366
50156,\N,\N,10.01,153.58027883,21.0752515,10,21,48.95,1.71,20.429,-144.51,-154.07,11.675,10.195,8.458763480695783,0.07588824128262939,8.643763480695783,0.07588824128263028,1.247,1.48
97222,"186858",\N,7.68,296.38968002,33.60305635,19,33,49.09,1.43,20.3707,13.3,-440.57,8.807,7.715,6.1349651604993465,0.06327325968213948,6.169965160499347,0.06327325968213948,1,1.092
518,"123",\N,5.98,1.56474395,58.43668966,0,58,49.3,1.05,20.284,247.36,17.77,7.002,6.266,4.44423459638615,0.04625539302456305,4.73023459638615,0.04625539302456305,0.687,0.736
9884,"12929",\N,2.01,31.79285757,23.46277743,2,23,49.48,0.99,20.2102,190.73,-145.77,3.524,2.152,0.482148454785416,0.04345280154540454,0.6241484547854164,0.04345280154540454,1.151,1.372
21765,\N,\N,10.27,70.1221915,-9.19583388,4,-9,49.58,4.13,20.1694,-111.55,-112.43,11.997,10.605,8.746532612159013,0.1813031620437835,9.081532612159014,0.1813031620437835,1.49,1.392
