designation, HIP, HD, ra, declination, parallax, parallax_error, pm, pmra, pmdec, ruwe, phot_g_mean_mag, phot_bp_mean_mag, phot_rp_mean_mag, teff_gspphot, teff_gspphot_lower, teff_gspphot_upper, logg_gspphot, logg_gspphot_lower, logg_gspphot_upper, mh_gspphot, mh_gspphot_lower, mh_gspphot_upper, distance_gspphot, distance_gspphot_lower, distance_gspphot_upper, Mg, Mg_error, MRp, MRp_error, Bp_minus_Rp
"Gaia DR3 4780166972587269120",19884,"27274",63.9929255161337,-53.30804447302178,76.66379283678688,0.014609198,879.1203,784.5287254502389,396.6953161486853,0.92003185,7.2427826,7.850983,6.4984865,4421.5454,4407.436,4427.9536,4.5231,4.5081,4.5323,-0.1637,-0.2534,-0.1123,13.0284,13.0173,13.0407,6.665734107890645,0.0004137999124793623,5.921438007890646,0.0004137999124793623,1.3524965
"Gaia DR3 4781196115469953024",\N,\N,68.41609923470311,-51.957431176233946,44.489913488441964,0.014726759,282.30576,83.08204378717042,-269.8034870673143,0.995752,11.62116,12.8512745,10.523081,3290.1882,3290.0564,3290.3164,4.1619,4.1615,4.1623,-1.2919,-1.2922,-1.2917,22.4891,22.4813,22.4975,9.862467806271262,0.0007187865633033752,8.764388806271263,0.0007187865633042634,2.3281935
"Gaia DR3 4781833626056162688",19893,"27290",64.00732824955732,-51.485829399691184,48.94939680185749,0.16885135,209.81648,100.50178325844524,184.18020871545048,2.0077467,4.1875706,4.3386145,3.8836932,7150.176,7147.8286,7152.4253,4.0938,4.0911,4.0967,-0.4142,-0.4211,-0.4076,20.4509,20.3731,20.5225,2.6363073220401283,0.007490541785885707,2.3324299220401272,0.007490541785885707,0.4549213
"Gaia DR3 4784805056230587392",22122,"30501",71.40766656951732,-50.07570422723846,49.179787093479625,0.025486194,558.37946,-444.2372096805122,-338.2912146469582,1.536816,7.350633,7.793331,6.739973,4980.87,4956.37,5006.769,4.4885,4.4691,4.4999,-0.4639,-0.6678,-0.3839,20.3872,20.3158,20.5105,5.8095662214109,0.001125311338652235,5.1989062214109,0.001125311338652235,1.053358
"Gaia DR3 4785886941312921344",\N,\N,76.30968124678876,-47.937535542918475,71.51337413216177,0.021491667,70.446686,-65.90112106131717,24.89533648348128,1.2966374,12.873695,14.701837,11.593872,3063.346,3063.0635,3063.7495,5.0729,5.0726,5.0733,-0.2272,-0.2296,-0.2258,13.9557,13.9431,13.9629,12.14563134667262,0.0006525851128742488,10.865808346672619,0.0006525851128742488,3.107965
"Gaia DR3 4788244328600836480",\N,\N,68.12620796253125,-48.32009897310648,48.17414075832981,0.01914316,368.69562,256.96403743678854,264.39730779028605,1.3269478,12.837642,14.352073,11.642127,3051.7642,3049.093,3069.0557,4.4762,4.468,4.5199,-0.8139,-0.8267,-0.7594,20.8126,20.7691,21.0776,11.251711886254071,0.0008628871279192651,10.056196886254071,0.0008628871279192651,2.709946
"Gaia DR3 4789443208593313280",\N,\N,66.49965422132102,-46.353813791547665,43.79444493226102,0.01645379,221.43204,-163.9513288380495,-148.83585071532752,1.3405257,11.855667,13.191268,10.715719,3158.5925,3155.445,3227.8123,4.2209,4.2091,4.4604,-0.8681,-0.8789,-0.5962,22.8429,22.6733,22.9199,10.062762131485439,0.0008158329841467804,8.922814131485438,0.0008158329841467804,2.475549
"Gaia DR3 4791496409119237888",21284,"29220",68.50542384987372,-43.525045749310316,45.23260228143935,0.015493614,96.25825,58.03457992730387,-76.79608208263049,1.0613979,8.414744,9.018925,7.6752596,4470.8994,4465.812,4476.1255,4.5666,4.5604,4.5726,0.0488,-0.0018,0.0836,22.0939,22.0468,22.1081,6.692001869523235,0.000743798829684561,5.952517469523235,0.000743798829684561,1.3436654
"Gaia DR3 4792774797545800832",27321,"39060",86.82123452009108,-51.066136257823345,50.930690628822894,0.14821085,84.1988,5.160196860824648,84.0405295978282,3.0716627,3.8232422,3.9215844,3.660152,7938.053,7931.928,7943.877,4.2095,4.1859,4.2211,-0.3739,-0.4561,-0.309,19.8294,19.7377,20.0871,2.3581400266155486,0.006319110855830257,2.1950498266155494,0.006319110855830257,0.2614324
"Gaia DR3 4794632903476180096",27323,\N,86.82605375222614,-48.52657397843696,48.12919399331694,0.011208533,323.48102,23.93431469544731,-322.5943393495064,0.95342106,9.1117325,9.958851,8.207006,3807.6562,3798.3237,3841.213,4.4035,4.3717,4.4415,-0.6059,-0.684,-0.4747,20.7698,20.721,20.8873,7.5237754436261595,0.0005057018117540224,6.619048943626159,0.0005057018117540224,1.751845
"Gaia DR3 4800721723993736576",\N,\N,79.33950170971401,-42.878969189251706,45.0983615027527,0.017176043,187.96648,40.19150572599118,183.6192766154063,1.0542219,10.915598,12.149954,9.810173,3244.1772,3243.0981,3247.5486,4.069,4.0655,4.0839,-0.8593,-0.8625,-0.8485,22.1744,22.0978,22.1911,9.186401817678098,0.0008270212938938926,8.0809768176781,0.0008270212938938926,2.339781
"Gaia DR3 4803556711646531840",\N,\N,88.4171016972997,-42.697284633589526,48.13156377652921,0.014814266,411.7053,-5.095060848762712,-411.673767072946,1.2607925,12.10367,13.45962,10.957733,3135.7898,3135.1357,3137.5771,4.3181,4.3158,4.3237,-0.905,-0.9075,-0.8985,20.7953,20.7875,20.8231,10.515819859860402,0.0006683508362916868,9.3698828598604,0.0006683508362907986,2.501887
"Gaia DR3 4805806449875760384",25775,"274255",82.55855476960322,-42.697965975254135,52.196324720371145,0.012250171,147.50311,33.70199184457394,-143.60133843342038,1.0475849,9.101789,9.93493,8.209831,4000.1545,3993.9294,4001.804,4.5987,4.5924,4.6007,-0.0248,-0.0737,-0.0081,19.1608,19.1491,19.1951,7.689988621346981,0.0005096318365183095,6.79803062134698,0.0005096318365183095,1.725099
"Gaia DR3 4805866957374888448",\N,\N,81.64896813762006,-42.338211158356906,50.34134278860604,0.012113708,185.21904,-185.20650006783217,-2.1553705979151285,1.123901,10.201844,11.248391,9.187456,3691.85,3691.3516,3692.304,4.7302,4.7291,4.7314,-0.0449,-0.0492,-0.0409,19.841,19.8344,19.8503,8.711467977983085,0.0005225244649729177,7.697079977983085,0.0005225244649729177,2.060935
"Gaia DR3 4805866957374888576",\N,\N,81.64743563552717,-42.33870586871349,50.35275443850639,0.016064003,185.12631,-184.13240061161187,-19.157539401885668,1.2070265,11.761266,13.128941,10.599357,3250.9182,3151.5654,3301.3823,4.6429,4.347,4.753,-0.3743,-0.7234,-0.2524,19.8872,19.7835,19.9567,10.271382163398002,0.0006927633030873181,9.109473163398004,0.00069276330308643,2.529584
"Gaia DR3 4810594479418041856",24186,"33793",77.9599373502188,-45.0438126993602,254.19859326384577,0.016842743,8644.319,6491.223339061598,-5708.614150045243,1.1701684,8.063552,9.086244,7.059598,3451.8704,3451.1313,3454.9663,4.4062,4.4034,4.4222,-1.52,-1.526,-1.4959,3.9346,3.9335,3.9364,10.089417714185153,0.00014387786851610684,9.085463714185153,0.00014387786851610684,2.026646
"Gaia DR3 4812321124989687296",\N,\N,77.43184635476484,-43.420647766577,49.02730485130213,0.016922224,235.61473,-133.17442451302497,194.36788204116945,1.1393354,12.635375,14.312712,11.388682,3001.0154,3000.1357,3003.9492,4.4045,4.4019,4.4124,-0.6068,-0.6118,-0.5914,20.4394,20.4019,20.6405,11.087565098458192,0.0007495036509617137,9.840872098458192,0.0007495036509617137,2.92403
"Gaia DR3 4815660547961306112",21770,"29875",70.13963424554842,-41.86408761019901,49.062048531816515,0.09365071,159.00679,-139.84317633357577,-75.67725038342462,1.157769,4.3509507,4.5302095,4.0570984,6978.425,6972.4277,6983.5522,4.1268,4.1186,4.1396,-0.5668,-0.6918,-0.4208,20.4143,20.3377,20.4854,2.804679088684301,0.0041449590053859175,2.5108267886843,0.0041449590053859175,0.4731111
"Gaia DR3 4818243369494800256",\N,\N,71.21038727411248,-37.828341850739704,46.77978813640644,0.012525361,233.65097,224.2250395864148,-65.69558332560732,1.1837637,13.071319,14.781554,11.82186,3125.0337,3124.7488,3126.1196,4.9895,4.9891,4.9899,-0.0098,-0.0125,-0.009,21.3183,21.3089,21.3343,11.421610252885342,0.0005814151274350365,10.172151252885344,0.0005814151274350365,2.959694
"Gaia DR3 4819591920506512768",25283,"35650",81.12595314463759,-38.96990653268172,57.270606177637426,0.014881593,71.71608,43.15888445933031,-57.27570674197477,1.0809764,8.539438,9.2725525,7.7083106,4265.911,4254.201,4273.686,4.6214,4.608,4.6401,0.1462,0.061,0.2285,17.4917,17.3955,17.8578,7.329096899520703,0.0005642505203495851,6.497969499520703,0.0005642505203495851,1.5642419
"Gaia DR3 4825113801043230720",\N,\N,76.23559261462349,-34.66320974261785,45.68826592916499,0.013764269,77.75073,-66.00692900634819,41.088466271184075,1.2182788,12.070798,13.425268,10.924057,3140.7292,3138.8901,3147.77,4.2895,4.2844,4.3256,-0.8772,-0.8824,-0.8309,21.9024,21.8351,21.9248,10.369821374904662,0.0006541883493937917,9.223080374904661,0.0006541883493946798,2.501211
"Gaia DR3 4833654949103051008",\N,\N,53.67943808131249,-48.40281236701405,48.470769626321,0.02104814,344.07367,92.86236338436242,-331.3053901421239,1.3048836,12.199239,13.77121,10.982134,3023.6262,3023.1284,3024.1792,4.2365,4.2346,4.2385,-0.7281,-0.7304,-0.7258,20.6591,20.6482,20.6724,10.626638577859797,0.0009429488845924539,9.409533577859797,0.000942948884593342,2.789076
"Gaia DR3 4843073709303881728",18450,"25004",59.15194648780565,-41.3431573010344,56.93518463192297,0.013965234,111.07246,61.16620373779859,92.71346224911625,1.0934254,8.376395,9.074453,7.568166,4336.919,4335.169,4339.1904,4.6331,4.6245,4.6445,0.1817,0.154,0.2217,17.5208,17.4993,17.5439,7.1532986666874185,0.0005326253199608999,6.345069666687418,0.0005326253199608999,1.506287
"Gaia DR3 4846689899968623744",16536,\N,53.23079051788499,-44.701350214389144,91.147672224769,0.014975108,339.07187,-311.4933816955376,133.9462435548369,1.1507744,10.390617,11.721791,9.25233,3377.3228,3376.5237,3379.3293,4.9049,4.9018,4.911,-0.1769,-0.1896,-0.1551,10.9505,10.9449,10.9566,10.189344909505346,0.0003567620911244518,9.051057909505346,0.00035676209112622814,2.469461
"Gaia DR3 4847957293278177024",15510,"20794",50.00034361894219,-43.06655252783423,165.5242095575573,0.07836173,3120.8665,3035.01731561514,726.9644815849239,1.976701,4.063915,4.440891,3.5082927,5427.3184,5422.4014,5445.7446,4.4433,4.4388,4.4746,0.0247,-0.0128,0.0915,6.0327,6.0152,6.0504,5.158222613166691,0.0010280088201239934,4.6026003131666915,0.0010280088201239934,0.9325983
"Gaia DR3 4852624170381960320",\N,\N,47.901513000342625,-38.7910150657845,44.372084547331944,0.017454237,872.9234,832.157797321402,-263.64495537565705,1.2580935,12.558345,14.011584,11.373466,3272.7375,3272.5002,3272.989,4.9693,4.9684,4.9699,-0.1458,-0.1469,-0.1438,22.4617,22.4413,22.4985,10.793894159149382,0.0008541720862593749,9.609015159149383,0.0008541720862593749,2.638118
"Gaia DR3 4852870701505115904",15799,"21175",50.89726944178726,-40.07622273995087,56.556967342552554,0.027008036,73.016426,63.985467847554695,35.174679360106374,1.2139484,6.7037525,7.1205554,6.115734,5304.386,5301.1836,5306.952,4.5127,4.4976,4.5253,0.1026,0.0679,0.1303,17.6202,17.5692,17.6645,5.4661830699179,0.0010369581719618104,4.8781645699178995,0.0010369581719618104,1.0048214
"Gaia DR3 4856592239127350400",17439,"23484",56.0394043824196,-38.280484230845914,61.844397847782254,0.015384562,356.94382,209.05794687020227,289.31584899741154,1.011423,6.7511044,7.1906247,6.1448116,5048.038,5045.705,5050.161,4.4868,4.4859,4.4876,-0.3352,-0.3417,-0.3291,16.1655,16.1611,16.1703,5.7076062266982035,0.0005401807401663739,5.101313426698205,0.0005401807401663739,1.0458131
"Gaia DR3 4865016349710062208",\N,\N,66.23358343710504,-40.04937645779219,70.06318569503301,0.018827826,642.68713,-96.95179007014667,-635.3323077959121,1.1406736,12.550216,14.259039,11.297163,3117.3145,3117.0698,3117.7012,5.0425,5.0418,5.0429,-0.1851,-0.1862,-0.183,14.2369,14.2282,14.2593,11.777665401585473,0.000583531925771652,10.524612401585475,0.000583531925771652,2.961876
"Gaia DR3 4866928335623297152",\N,\N,72.16692671050961,-35.656696129475606,49.77992820037822,0.017114537,139.09915,-58.1908353171347,-126.34240189385542,1.1796784,13.785598,15.713213,12.482706,3020.1938,3018.248,3023.0222,5.048,5.0366,5.0671,-0.1912,-0.2102,-0.1586,20.0677,20.0169,20.1229,12.270869329361865,0.0007465608670997881,10.967977329361865,0.0007465608670997881,3.230507
"Gaia DR3 4866978844438656768",22451,"30876",72.46790807270285,-35.10813709607592,56.53743031557914,0.014430951,116.93355,-25.9984627128496,-114.0067276737415,0.94009584,7.2543697,7.7163324,6.6254234,4899.634,4898.585,4900.887,4.5222,4.5213,4.5237,-0.316,-0.3228,-0.3047,17.6824,17.6772,17.6876,6.016050027353506,0.0005542595842289444,5.387103727353507,0.0005542595842289444,1.090909
"Gaia DR3 4871223131120838912",\N,\N,69.10779075828506,-33.746154824762456,48.3966777662938,0.0115399845,290.84192,275.8627226089061,92.13455702476656,0.961575,9.698339,10.545353,8.796233,3962.9504,3961.9934,3964.0798,4.7142,4.7105,4.7154,-0.2415,-0.2625,-0.2277,20.635,20.6161,20.66,8.122416750651075,0.0005177784835552757,7.220310750651075,0.0005177784835548316,1.74912
"Gaia DR3 4875068123283035904",\N,\N,73.54332942004683,-30.609741125942094,45.792481599289054,0.016783103,119.688065,-19.39358822863073,118.10639688759933,1.2566535,13.742644,15.562698,12.466247,3078.6304,3078.3667,3078.8923,5.0634,5.0629,5.0637,-0.2111,-0.2123,-0.2092,21.7982,21.7879,21.8116,12.046614897882456,0.0007958521894764203,10.770217897882457,0.0007958521894764203,3.096451
"Gaia DR3 4879015915487168384",\N,\N,69.23691490050261,-29.056920485148602,57.825885930820085,0.018678112,543.753,514.4795621188998,176.00594087645314,1.3250792,12.439991,13.950238,11.240926,3055.2173,3051.265,3072.3867,4.4781,4.4673,4.5296,-0.8179,-0.8298,-0.7575,17.3234,17.2951,17.4621,11.250602475861719,0.0007013987875419403,10.051537475861721,0.0007013987875419403,2.709312
"Gaia DR3 4879850208590379904",22907,"31560",73.92557803274882,-28.56491862106159,54.91990365732818,0.01730534,294.29672,187.89072694206777,-226.511884136142,0.9482782,7.7714148,8.342763,7.054025,4548.9517,4545.0522,4550.58,4.5416,4.5395,4.543,0.0086,-0.0181,0.0173,18.1933,18.1252,18.2061,6.47006363354396,0.0006842340770565336,5.752673833543959,0.0006842340770565336,1.288738
"Gaia DR3 4880837088995421952",\N,\N,71.84473709645555,-27.84079924965513,63.81434124038072,0.013216366,159.0297,46.30581500962252,152.1388012740418,1.0958966,9.257235,10.232451,8.279898,3669.6794,3625.888,3709.4497,4.5445,4.4621,4.5821,-0.459,-0.5873,-0.3768,15.6654,15.5158,15.7738,8.281826451728957,0.0004497260956641824,7.304489451728957,0.00044972609566373833,1.952553
"Gaia DR3 4880837088995983360",\N,\N,71.84678323756246,-27.842462894558413,63.89982609995488,0.031979162,186.85733,72.17596216204038,172.35513865456466,1.084004,10.460175,11.912197,9.272729,3076.1182,3069.5881,3085.0137,3.8816,3.8464,3.93,-0.8069,-0.8332,-0.7588,15.5878,15.5086,15.7107,9.487673381251096,0.0010867302463584139,8.300227381251098,0.0010867302463584139,2.639468
"Gaia DR3 4881697181966448896",\N,\N,72.00492383857754,-26.05003960488625,46.43326935499027,0.019219829,188.43742,169.6122656765511,82.09958031119767,1.2306875,14.042369,16.000181,12.734492,3016.3499,3015.9292,3017.0618,5.0812,5.0764,5.0817,-0.1979,-0.1996,-0.1897,21.4931,21.473,21.691,12.376515316548014,0.0008988238681535421,11.068638316548013,0.0008988238681535421,3.265689
"Gaia DR3 4883809068925124224",\N,\N,62.23165947039066,-31.482746317950557,55.32557256010124,0.023166249,250.04474,-2.4002035301437274,-250.0332156776135,1.7728499,13.024272,14.817151,11.709151,3034.4016,3024.2356,3050.1528,4.7032,4.6378,4.7835,-0.5852,-0.7461,-0.3913,18.0396,17.8945,19.7012,11.73890158551395,0.0009092517464832639,10.42378058551395,0.0009092517464832639,3.108
"Gaia DR3 4893118771316702720",\N,\N,67.14843003527807,-25.171407000238286,49.48679253197839,0.022665683,492.22708,-81.37472320881992,-485.4540790961264,1.4182718,10.987985,12.286475,9.856483,3243.4329,3237.3918,3278.5566,3.9644,3.9529,4.0412,-1.2313,-1.2505,-1.131,20.2658,20.0151,20.8809,9.460431530441454,0.000994566554039622,8.328929530441455,0.0009945665540387338,2.429992
"Gaia DR3 4894315447987680640",\N,\N,68.90113171549795,-25.46047870256822,59.59993048652432,0.023069233,207.23836,67.31655985941204,-196.00054746030588,1.2818245,11.138153,12.640456,9.932829,3043.9084,3043.4238,3044.4348,4.052,4.0504,4.0539,-0.7607,-0.7626,-0.7587,16.7733,16.7654,16.7805,10.014381766038724,0.0008405077834998664,8.809057766038723,0.0008405077834998664,2.707627
"Gaia DR3 4896480390678599168",\N,\N,66.04804319730742,-23.943154274248094,64.86958019377371,0.02477341,64.400566,-30.81585177411243,56.549241224577315,1.4744378,10.997837,12.346643,9.848423,3131.5269,3129.8306,3141.3794,4.1397,4.1345,4.1767,-0.9266,-0.9316,-0.8921,15.4194,15.3464,15.4451,10.058042436921253,0.0008292758910908304,8.908628436921253,0.0008292758910908304,2.49822
"Gaia DR3 4899957905439568256",523,\N,1.5820789842236815,-65.84297370856557,57.231557668515876,0.034792162,583.70654,197.38727769069425,-549.3192316907192,1.0712636,11.108225,12.421236,9.97146,3167.824,3166.6816,3175.579,4.1687,4.1649,4.2051,-0.8839,-0.8875,-0.8452,17.5107,17.3546,17.534,9.896402831204977,0.001320079904079563,8.759637831204977,0.001320079904079563,2.449776
"Gaia DR3 4900108950849461248",1599,"1581",5.0356095474274705,-64.86961713712722,116.18257854098105,0.13336171,2066.4258,1706.7468552126231,1164.959442628905,3.2111413,4.07351,4.369477,3.6002007,5857.8096,5855.125,5861.654,4.2769,4.2744,4.2822,-0.354,-0.3691,-0.3307,8.5803,8.5547,8.5982,4.399215054611039,0.002492554430924887,3.9259057546110387,0.002492554430924887,0.7692763
"Gaia DR3 4902689745157488128",\N,\N,12.381389903977816,-61.04278189419078,51.17288044315884,0.019810503,1125.5146,1122.7918229510326,-78.24234070645399,1.2236092,11.1648445,12.387943,10.065709,3450.7449,3431.5872,3465.7048,4.7714,4.6964,4.8365,-0.3587,-0.4948,-0.1863,19.5376,19.4308,19.601,9.710043817160894,0.0008406398557134764,8.610908317160893,0.0008406398557134764,2.322234
"Gaia DR3 4911306239828325632",\N,"10360",24.951317415506175,-56.19325138476668,122.108812649359,0.036529314,263.04077,262.61493034694894,14.96130071250266,1.2739952,5.5083017,5.9569917,4.886207,5044.24,5041.956,5048.7476,4.5958,4.5893,4.6045,0.05,0.0348,0.0623,8.1748,8.1636,8.1843,5.9420367415456985,0.000649604218850186,5.319942041545699,0.000649604218850186,1.0707847
"Gaia DR3 4911306239828325760",\N,"10361",24.950656623757837,-56.19640006625107,122.00347235303983,0.03193793,309.41888,309.22982585737077,10.815266219876033,1.2156,5.6254873,6.089998,4.9957995,4902.265,4899.9053,4903.837,4.5288,4.527,4.5298,-0.3803,-0.3995,-0.3656,8.198,8.194,8.2063,6.057348256746864,0.0005684455864956028,5.427660456746865,0.0005684455864956028,1.0941985
"Gaia DR3 4912282881031353216",\N,\N,28.807108184265402,-53.107369529849116,45.541582553057836,0.015298081,395.8585,286.24548902510236,273.43639484822233,1.4081491,13.5436,15.258725,12.294795,3121.935,3121.6711,3122.1921,5.0557,5.0554,5.056,-0.238,-0.2393,-0.2371,21.8674,21.8561,21.8776,11.83564059056543,0.0007294292424022686,10.586835590565428,0.0007294292424022686,2.96393
"Gaia DR3 4912580642524184960",7978,"10647",25.62339159017506,-53.74129984828599,57.640899065213326,0.045253456,196.72018,166.04054972266235,-105.4958102197813,0.87479657,5.383109,5.6573124,4.9468093,6011.649,6010.5234,6012.89,4.2348,4.2327,4.2371,-0.5036,-0.5136,-0.4933,17.3436,17.331,17.3563,4.186762730940144,0.001704807748013959,3.7504630309401445,0.001704807748013959,0.7105031
"Gaia DR3 4915139584039259392",5812,\N,18.64326696371954,-53.940731905085116,60.098407060503966,0.014054573,327.7491,103.45434947787255,310.9930528466963,1.106726,10.206263,11.313534,9.162309,3519.428,3454.807,3558.6968,4.6492,4.4825,4.6947,-0.4163,-0.6281,-0.3282,16.6583,16.555,16.7841,9.100577804772318,0.0005078190845004826,8.056623804772318,0.0005078190845004826,2.151225
"Gaia DR3 4917782741272766592",7554,\N,24.34012397650971,-49.19514394700371,45.11988296732024,0.01402529,509.5035,496.1000818653325,116.0971107254436,1.1853284,9.667185,10.610448,8.704747,3762.557,3748.1094,3780.4314,4.4966,4.4639,4.5279,-0.5125,-0.6226,-0.3486,22.2031,22.1233,22.3196,7.939024822483596,0.0006749913618664394,6.976586822483595,0.0006749913618664394,1.905701
"Gaia DR3 4918476567469050624",1031,"870",3.2083836706679496,-57.912454057528365,48.42889435082962,0.01767433,123.20362,-118.12872398163611,34.996231671046715,1.0466133,7.024891,7.410337,6.4652286,5438.9688,5426.6924,5447.79,4.5521,4.5325,4.5645,-0.0793,-0.1105,-0.0574,20.5886,20.5424,20.643,5.450413770298269,0.0007924880832002046,4.890751370298268,0.0007924880832002046,0.9451084
"Gaia DR3 4919497979411495296",\N,\N,2.0695188524464223,-57.09822684087826,78.07756583779148,0.021285105,358.45593,-355.71342238494435,-44.25621691409356,1.4220084,10.946427,12.368194,9.774734,3105.012,3101.0208,3105.6716,4.2627,4.2458,4.2659,-0.8233,-0.8344,-0.8195,12.8214,12.8126,12.8929,10.409058326079172,0.0005919756704786394,9.237365326079171,0.0005919756704786394,2.59346
"Gaia DR3 4924503128140880512",\N,\N,4.1579022117981745,-52.69330525264035,43.810471767665476,0.021100901,102.813835,101.9875342203061,13.008772951044318,1.257071,14.344408,16.355257,13.025733,2990.8708,2985.2837,2996.929,5.0568,4.9014,5.0815,-0.3008,-0.3924,-0.2729,22.891,22.672,26.3885,12.55229764924978,0.0010458693100465766,11.233622649249778,0.0010458693100465766,3.329524
"Gaia DR3 4934923028038871296",5862,"7570",18.80055894824174,-45.53087326120101,65.52703093363316,0.070420526,688.5113,665.0856537573542,178.0697950351904,1.381075,4.8279195,5.1077824,4.3799143,5980.5386,5979.61,5981.3926,4.1673,4.1655,4.1693,-0.2454,-0.2523,-0.2395,15.2569,15.2394,15.2733,3.910021951382105,0.0023336367597215357,3.4620167513821043,0.0023336367597215357,0.7278681
"Gaia DR3 493650660400463488",17749,"23189",57.00583468052573,68.67400598097255,55.825445979300305,0.013489097,279.83145,124.66470222152631,250.52813722262002,0.96095115,8.772154,9.523699,7.929006,3975.3118,3975.015,3975.637,4.2753,4.2748,4.276,-1.4998,-1.5,-1.4988,17.8962,17.8919,17.9006,7.506315006283478,0.0005246926741198088,6.6631670062834765,0.0005246926741198088,1.594693
"Gaia DR3 4937000898856156288",10138,"13445",32.62294594706244,-50.82090583925884,92.92514044230325,0.04607932,2219.1003,2125.416146679918,637.975043070748,1.6669345,5.893562,6.3114066,5.297973,5152.9077,5146.089,5162.8096,4.5439,4.529,4.5644,-0.0118,-0.0434,0.0195,10.7084,10.6803,10.7397,5.734228130693605,0.0010767805112195106,5.138639130693607,0.0010767805112195106,1.0134336
"Gaia DR3 493935296471302784",19422,"25665",62.39692879129089,69.54006455901425,53.256199589545524,0.017029082,307.4707,73.01073436422206,-298.6765124849591,1.004455,7.4297066,7.9122005,6.783803,4874.372,4872.392,4877.7876,4.5226,4.522,4.5232,-0.2557,-0.2607,-0.2475,18.7678,18.7591,18.7955,6.061557457812919,0.0006943451329171069,5.41565385781292,0.0006943451329171069,1.1283975
"Gaia DR3 4941774600386872960",\N,\N,28.211506635601257,-48.095754425177795,74.71020217629189,0.027554693,560.1872,-515.8598232077916,-218.39945301853652,1.4860286,12.277165,14.055444,11.003632,3092.0654,3090.694,3102.7236,5.0029,4.9947,5.0041,-0.0196,-0.0258,-0.0092,13.343,13.3089,13.8243,11.644064558362741,0.0008008847061358182,10.37053155836274,0.0008008847061358182,3.051812
"Gaia DR3 4946938113149426944",11964,"16157",38.59437994852723,-43.797656906533284,86.61238273731313,0.03549785,299.0567,57.515912311779886,-293.4737401742233,2.2607906,8.196382,9.175138,7.1962285,3611.9612,3578.8213,3703.6118,4.1371,4.0321,4.4732,-0.9835,-1.1028,-0.2742,11.5207,11.3137,11.5928,7.884281931798405,0.0008899721235229308,6.8841284317984055,0.0008899721235229308,1.9789095
"Gaia DR3 4947513157730843136",\N,\N,41.29488660260175,-43.74395570978885,90.17717039545313,0.024988465,389.11893,32.03215381662319,-387.7982537222423,1.1959121,11.048344,12.612056,9.831223,3018.1453,3017.723,3018.4966,4.2727,4.2714,4.2743,-0.7791,-0.7807,-0.7771,11.0923,11.0885,11.0968,10.823827018851397,0.0006017239557927212,9.606706018851398,0.000601723955791833,2.780833
"Gaia DR3 495091570387568512",\N,\N,61.492032736182374,71.27630944102597,54.56637095218736,0.0206215,415.86804,171.05851003791378,-379.0583260881272,1.2118099,12.547983,14.195331,11.30674,3000.6035,3000.098,3004.355,4.4199,4.4167,4.4246,-0.6973,-0.7018,-0.6825,18.3293,18.2961,18.5797,11.232608355515648,0.0008206340213430252,9.99136535551565,0.0008206340213430252,2.888591
"Gaia DR3 4955395178633330304",\N,\N,24.680238078048315,-45.242401989897964,59.717704429683934,0.013760668,166.32272,-150.790059886341,-70.18266883934484,1.01897,9.6543,10.600502,8.693587,3556.9624,3556.2341,3557.7515,4.2226,4.2194,4.2272,-1.1506,-1.1553,-1.1439,16.7386,16.7261,16.7437,8.534815524678663,0.000500369391501998,7.574102524678666,0.000500369391501998,1.906915
"Gaia DR3 4955395178633330432",\N,\N,24.681830363431764,-45.24667702813953,59.70328723625286,0.015211136,172.429,-154.8770086869876,-75.7949302861648,1.1233547,9.880607,10.868011,8.896194,3744.981,3744.4731,3746.9941,4.7655,4.7626,4.7669,-0.2914,-0.2948,-0.2628,16.702,16.6737,16.8958,8.760598219236655,0.0005532452966185986,7.7761852192366545,0.0005532452966181545,1.971817
"Gaia DR3 4962688582857278208",\N,\N,27.556293539508474,-37.69818179083283,44.10576864239685,0.017072542,212.94803,193.45020799229968,-89.01616274348315,1.6310885,13.069909,14.705602,11.837313,3005.1501,3000.7336,3013.9844,4.4366,4.425,4.4568,-0.7208,-0.7401,-0.6838,22.7156,22.6526,23.3881,11.2923859751985,0.0008405375737918774,10.059789975198502,0.0008405375737918774,2.868289
"Gaia DR3 496663940735093504",\N,\N,68.32866442468323,68.78020153642167,51.75747061512201,0.033527337,560.90753,170.91211581249013,-534.2342990916029,1.4918019,14.411797,16.541481,13.071553,2948.4517,2946.623,2960.9788,5.1526,5.1078,5.1554,-0.3805,-0.3898,-0.2258,19.2514,19.1014,21.4497,12.981662221153254,0.0014066316722587402,11.641418221153256,0.0014066316722587402,3.469928
"Gaia DR3 496663940735093632",\N,\N,68.32482045950607,68.77937403254397,51.735387159937375,0.023634277,558.8468,182.509752292839,-528.2044562639875,1.0955731,14.264072,16.345648,12.932747,2965.4377,2962.0618,2967.327,5.1137,5.0886,5.1221,-0.3999,-0.429,-0.3747,19.261,19.2047,19.3884,12.833010517313028,0.000991993813361347,11.501685517313028,0.000991993813361347,3.412901
