designation,HIP,HD,ra,declination,parallax,parallax_error,pm,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,Mg,Mg_error,MRp,MRp_error,Bp_minus_Rp,Vmag,RAdeg,DEdeg,RAhms,DEdms,Plx,e_Plx,distance_Plx,pmRA,pmDE,BTmag,VTmag,MV,MV_error,MVt,MVt_error,B_minus_V,BT_minus_VT
Gaia DR3 5726982995343100928,HIP 40693,69830,124.601,-12.63656179358332,79.49527095617434,0.040039483,1026.4159,278.7903645043099,-987.8286619313131,0.98585457,5.7552195,6.139643,5.2034183,5361.131,5349.8203,5369.2627,4.4575,4.4523,4.4825,0.0366,0.0192,0.1126,12.5534,12.5293,12.5821,5.256925969777605,0.0010937083292144,4.705124769777603,0.0010937083292144,0.9362247,5.95,124.5990846,-12.62976955,08 18 23.78,-12 37 47.2,79.48,0.77,12.5818,279.3,-989.03,6.917,6.035,5.451289292188887,0.0210378217017064,5.536289292188888,0.021037821701706427,0.754,0.882
Gaia DR3 188771135583573504,HIP 24813,34411,79.7883,40.09609817127969,79.6021083335795,0.10045193,844.1185,520.5689114669946,-664.487871734592,0.8881429,4.5258846,4.8482485,4.057458,5761.5337,5760.626,5762.3687,4.2455,4.2444,4.247,-0.3186,-0.3244,-0.3122,12.5407,12.5039,12.5636,4.030507452853781,0.0027402378508667,3.562080852853782,0.0027402378508667,0.7907905,4.69,79.78365993,40.10066732,05 19 08.08,+40 06 02.4,79.08,0.9,12.6454,519.39,-664.79,5.453,4.757,4.180333303208173,0.0247143342531863,4.2473333032081735,0.024714334253186365,0.63,0.696
Gaia DR3 6456884409233519360,HIP 103910,\N,315.805,-56.96185322955984,80.02112246350178,0.031032525,503.10806,-357.1096789457698,354.38735393321844,1.3178142,11.549987,13.041293,10.356031,3056.6768,3055.4219,3060.895,4.4037,4.3985,4.4271,-0.8404,-0.8453,-0.8015,12.5012,12.4749,12.5437,11.066010194867854,0.0008421060982248,9.872054194867854,0.0008421060982239,2.685262,12.88,315.80970266,-56.96429043,21 03 14.33,-56 57 51.4,70.51,5.16,14.1824,-357.97,353.22,\N,\N,12.121253573385212,0.15919535512751,\N,\N,1.653,\N
Gaia DR3 5826168461855385472,HIP 77952,141891,238.784,-63.43251144584002,80.48541193436336,0.21874149,442.78693,-187.36581928503,-401.1911000240785,2.856078,2.784391,3.1869626,2.5581625,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2.312976855843539,0.0059015946917502,2.0867483558435387,0.0059015946917502,0.6288001,2.83,238.78670013,-63.42974973,15 55 08.81,-63 25 47.1,81.24,0.62,12.3092,-188.45,-401.92,3.205,2.869,2.378849573663847,0.0165723662305459,2.4178495736638466,0.01657236623054592,0.315,0.336
Gaia DR3 3288082758293022848,HIP 22627,\N,73.0246,6.47519220606572,80.56233030288816,0.02359831,342.43533,153.61546355196168,-306.0461634197105,1.1652066,10.714013,12.230651,9.507367,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.244673099486032,0.0006360675063534,9.038027099486031,0.0006360675063534,2.723284,11.94,73.02350646,6.47729317,04 52 05.64,+06 28 38.3,82.52,3.99,12.1183,146.09,-310.14,\N,\N,11.522796096505571,0.1050767864127646,\N,\N,1.59,\N
Gaia DR3 6471497502884511232,HIP 102186,196877,310.579,-52.70400747589355,81.02792076812638,0.02281634,1070.3602,82.71759938861481,-1067.1592799873572,1.1388744,8.24046,9.048485,7.3588605,3917.272,3907.3213,3930.6968,4.4867,4.4589,4.5275,-1.0181,-1.0775,-0.8941,12.3429,12.3221,12.3732,7.78363347378307,0.0006114565650454,6.90203397378307,0.0006114565650454,1.6896245,8.83,310.57793029,-52.69667207,20 42 18.70,-52 41 48.0,82.57,1.25,12.1109,81.54,-1065.84,10.559,9.006,8.41411142297956,0.0328757163295616,8.590111422979561,0.032875716329561655,1.324,1.553
Gaia DR3 2853900872207888768,HIP 171,224930,0.546696,27.07764869795461,81.17903537377352,0.4489585,1183.1028,716.4603207703668,-941.4971821960098,8.978972,5.5958757,5.911563,4.9825454,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,5.143095132101687,0.0120093929540607,4.5297648321016855,0.0120093929540607,0.9290176,5.8,0.54018776,27.08448905,00 02 09.65,+27 05 04.2,80.63,3.03,12.4023,778.59,-918.72,\N,\N,5.332483298996765,0.0816403474660574,\N,\N,0.69,\N
Gaia DR3 263916742385357056,HIP 26801,233153,85.3781,53.48750978876841,81.46439142947709,0.023017565,515.9748,3.865072158992344,-515.9603142670272,1.0582259,8.918802,9.964107,7.9013667,3667.5244,3659.0176,3674.7798,4.6223,4.6065,4.631,-0.2039,-0.2944,-0.1364,12.2567,12.2492,12.2789,8.473641087563085,0.0006135442465691,7.456205787563085,0.0006135442465691,2.0627403,9.78,85.37802824,53.49105798,05 41 30.73,+53 29 27.8,80.13,1.67,12.4797,3.16,-517.26,11.511,9.838,9.298975713705175,0.0452624996945152,9.356975713705175,0.045262499694515235,1.473,1.673
Gaia DR3 263916708025623680,HIP 26779,37394,85.3348,53.478731438569575,81.4987133119068,0.025277,523.485,2.803536776527377,-523.477490445451,0.9620795,5.9909477,6.41243,5.4026074,5176.9434,5174.963,5178.9814,4.4844,4.4838,4.485,-0.2859,-0.2912,-0.2805,12.2628,12.2585,12.267,5.546701461126268,0.0006734868272744,4.95836116112627,0.0006734868272744,1.0098226,6.21,85.33472092,53.48233045,05 41 20.33,+53 28 56.4,81.69,0.83,12.2414,2.7,-523.61,7.274,6.297,5.770844480298136,0.0220637057586454,5.8578444802981355,0.02206370575864547,0.84,0.977
Gaia DR3 1348028919540189056,HIP 84790,\N,259.971,41.710116980312826,81.73942443475299,0.028161045,877.17737,284.0635718898534,-829.9084340146477,1.2525797,10.346038,11.641499,9.217388,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.908195876586046,0.0007481204459534,8.779545876586045,0.0007481204459534,2.424111,11.37,259.96871107,41.71582141,17 19 52.49,+41 42 57.0,80.98,1.77,12.3487,285.5,-822.44,\N,\N,10.911888862161977,0.0474699728948264,\N,\N,1.56,\N
