HIP,HD,designation,Vmag,RAdeg,DEdeg,RAhms,DEdms,Plx,e_Plx,distance_Plx,pmRA,pmDE,BTmag,VTmag,MV,MV_error,MVt,MVt_error,B_minus_V,BT_minus_VT
HIP 34567,54371,\N,7.09,107.39779027,25.72907423,07 09 35.47,+25 43 44.7,40.68,1.02,24.5821,-123.09,-175.05,7.952,7.159,5.136904721253536,0.0544583627611841,5.205904721253537,0.0544583627611841,0.7,0.793
HIP 9269,12051,\N,7.14,29.77693064,33.21053783,01 59 06.46,+33 12 37.9,40.74,0.9,24.5459,243.17,-352.76,8.122,7.221,5.190105123320727,0.047978477717093515,5.2711051233207264,0.047978477717093515,0.773,0.901
HIP 86346,160934,\N,10.29,264.66526651,61.23766799,17 38 39.66,+61 14 15.6,40.75,12.06,24.5399,-31.25,59.44,11.869,10.32,8.340638065379977,0.6624640481062412,8.370638065379978,0.6624640481062412,1.591,1.549
HIP 98416,189340,\N,5.87,299.94787255,-9.95728408,19 59 47.49,-09 57 26.2,40.75,1.35,24.5399,-246.73,-392.36,6.582,5.928,3.920638065379977,0.07196468502523512,3.978638065379979,0.07196468502523512,0.598,0.654
HIP 73241,131923,\N,6.34,224.53672527,-48.8621921,14 58 08.81,-48 51 43.9,40.79,0.86,24.5158,-15.47,-337.07,7.207,6.425,4.392768526585473,0.04578923887117181,4.477768526585474,0.04578923887117181,0.708,0.782
HIP 114570,219080,\N,4.53,348.13717883,49.40597489,23 12 32.92,+49 24 21.5,40.82,0.57,24.4978,89.78,95.57,4.898,4.57,2.5843650019002578,0.030323854242181092,2.6243650019002587,0.030323854242181092,0.302,0.328
HIP 64550,114853,\N,6.93,198.46798635,-45.18553071,13 13 52.32,-45 11 07.9,40.87,0.84,24.4678,-110.07,-110.65,7.708,6.998,4.987023188557968,0.04463649935181557,5.055023188557968,0.04463649935181557,0.643,0.71
HIP 42913,74956,\N,1.93,131.17582214,-54.70856797,08 44 42.20,-54 42 30.8,40.9,0.38,24.4499,28.78,-104.14,2.05,1.949,-0.0113834599632909,0.020175629827280606,0.0076165400367091,0.020175629827280606,0.043,0.101
HIP 40170,\N,\N,10.2,123.06061617,51.90758949,08 12 14.55,+51 54 27.3,40.94,1.87,24.426,-121.72,-207.35,12.124,10.339,8.260739191632435,0.09925454152381263,8.399739191632436,0.09925454152381263,1.319,1.785
HIP 99880,\N,\N,9.98,303.96927228,42.979203,20 15 52.63,+42 58 45.1,40.97,1.21,24.4081,8.48,-59.8,11.688,10.179,8.042329819765712,0.06415049919548022,8.241329819765713,0.06415049919548022,1.266,1.509
HIP 90376,\N,\N,9.24,276.61971298,79.42237979,18 26 28.73,+79 25 20.6,40.98,0.89,24.4021,21.06,358.02,10.816,9.438,7.302859770325882,0.047167261601771315,7.500859770325882,0.047167261601771315,1.166,1.378
HIP 56630,\N,\N,10.01,174.16899098,39.19161005,11 36 40.56,+39 11 29.8,40.99,1.55,24.3962,440.28,-405.21,11.848,10.166,8.073389591582508,0.08215144824384168,8.22938959158251,0.08215144824384168,1.29,1.682
HIP 88622,165401,\N,6.8,271.40614302,4.65795549,18 05 37.47,+04 39 28.6,41.0,0.88,24.3902,-30.66,-322.06,7.529,6.877,4.863919283598679,0.04661437164606097,4.940919283598679,0.04661437164606097,0.61,0.652
HIP 5799,7439,\N,5.14,18.59986241,-7.9235004,01 14 23.97,-07 55 24.6,41.01,0.89,24.3843,123.67,277.58,5.668,5.196,3.2044488464374243,0.047132746544787274,3.2604488464374235,0.047132746544787274,0.448,0.472
HIP 66212,118036,\N,7.37,203.56823695,-0.31383882,13 34 16.38,-00 18 49.8,41.03,1.87,24.3724,-204.69,25.28,8.695,7.617,5.435507584834562,0.09903652263406082,5.682507584834564,0.09903652263406082,1.521,1.078
HIP 15131,20407,\N,6.75,48.77708474,-45.66516723,03 15 06.50,-45 39 54.6,41.05,0.59,24.3605,-132.56,141.62,7.462,6.816,4.816565807277298,0.031212106009280927,4.882565807277299,0.031212106009280927,0.586,0.646
HIP 79492,145958,\N,6.68,243.32642684,13.52792867,16 13 18.34,+13 31 40.5,41.05,1.58,24.3605,183.41,-418.7,8.261,7.398,4.746565807277298,0.08362051562904194,5.464565807277298,0.08362051562904194,0.764,0.863
HIP 17147,22879,\N,6.68,55.09025656,-3.21646054,03 40 21.66,-03 12 59.3,41.07,0.86,24.3487,689.67,-214.34,7.33,6.749,4.747623514268263,0.045476973251641795,4.816623514268263,0.045476973251641795,0.554,0.581
HIP 53910,95418,\N,2.34,165.4599615,56.38234478,11 01 50.39,+56 22 56.4,41.07,0.6,24.3487,81.66,33.74,2.385,2.349,0.4076235142682627,0.03172574016427809,0.416623514268263,0.03172574016427809,0.033,0.036
HIP 59280,105631,\N,7.46,182.40623465,40.25218003,12 09 37.50,+40 15 07.8,41.07,0.98,24.3487,-314.02,-51.34,8.457,7.556,5.527623514268264,0.051824859708522464,5.623623514268262,0.051824859708522464,0.794,0.901
HIP 73633,132899,\N,8.98,225.77512425,-41.99206698,15 03 06.03,-41 59 31.4,41.07,2.11,24.3487,109.91,-202.53,10.444,9.13,7.047623514268263,0.1116592244790855,7.197623514268264,0.1116592244790855,1.145,1.314
HIP 99316,191499,\N,7.56,302.39292263,16.80533865,20 09 34.30,+16 48 19.2,41.07,1.18,24.3487,3.79,175.79,8.698,7.746,5.627623514268263,0.06240669243967867,5.813623514268263,0.06240669243967867,0.81,0.952
HIP 12158,16287,\N,8.1,39.1732226,-3.15627771,02 36 41.57,-03 09 22.6,41.09,1.25,24.3368,322.92,56.74,9.311,8.206,6.168680706309356,0.06607880982933079,6.274680706309356,0.06607880982933079,0.944,1.105
HIP 24874,34865,\N,8.72,79.99779615,-15.84014212,05 19 59.47,-15 50 24.5,41.09,1.26,24.3368,173.92,204.52,10.057,8.861,6.788680706309357,0.06660777064349421,6.929680706309357,0.06660777064349421,1.003,1.196
HIP 30422,44770,\N,6.72,95.94373665,4.59586651,06 23 46.50,+04 35 45.1,41.09,10.14,24.3368,6.7,-22.26,7.104,6.639,4.788680706309357,0.5471592563005103,4.707680706309356,0.5471592563005103,0.45,0.465
HIP 63762,115675,\N,8.77,196.03421827,87.11499041,13 04 08.21,+87 06 54.0,41.12,0.76,24.3191,-99.82,181.74,10.251,8.955,6.840265529936096,0.04013878860482967,7.025265529936097,0.04013878860482967,1.102,1.296
HIP 81813,151541,\N,7.56,250.66257909,68.10112992,16 42 39.02,+68 06 04.1,41.15,0.57,24.3013,-282.36,427.58,8.522,7.634,5.631849197741444,0.030080642642915656,5.705849197741444,0.030080642642915656,0.769,0.888
HIP 51271,90884,\N,8.9,157.09800348,-51.70518181,10 28 23.52,-51 42 18.7,41.16,0.96,24.2954,31.21,-33.19,10.249,9.007,6.972376830451978,0.05065577357244644,7.079376830451977,0.05065577357244644,1.045,1.242
HIP 112915,216448,\N,8.01,343.00272477,57.71744423,22 52 00.65,+57 43 02.8,41.17,1.35,24.2895,-93.06,-219.5,9.444,8.224,6.082904334987431,0.07123000039967131,6.296904334987431,0.07123000039967131,1.043,1.22
HIP 113829,217813,\N,6.65,345.77104234,20.91864314,23 03 05.05,+20 55 07.1,41.19,0.87,24.2777,-117.66,-28.13,7.409,6.725,4.723958959782088,0.045871862282083065,4.798958959782087,0.045871862282083065,0.62,0.684
HIP 45963,80715,\N,7.69,140.60919142,40.20193252,09 22 26.21,+40 12 07.0,41.19,1.08,24.2777,-341.41,-358.8,9.028,7.79,5.763958959782087,0.05694896461843024,5.863958959782087,0.05694896461843024,0.987,1.238
HIP 93871,178126,\N,9.23,286.75929861,7.61772281,19 07 02.23,+07 37 03.8,41.19,1.34,24.2777,-322.25,-759.59,10.584,9.343,7.303958959782088,0.07066764245473056,7.416958959782088,0.07066764245473056,1.056,1.241
HIP 32366,49095,\N,5.92,101.34616795,-31.79292174,06 45 23.08,-31 47 34.5,41.2,0.56,24.2718,-204.91,-304.13,6.5,5.977,3.9944860801656734,0.029516976795856742,4.051486080165674,0.029516976795856742,0.491,0.523
HIP 66886,119291,\N,9.24,205.60917973,-1.68589553,13 42 26.20,-01 41 09.2,41.22,1.41,24.2601,-286.85,-154.93,10.842,9.383,7.315539937215971,0.07430788765758578,7.45853993721597,0.07430788765758578,1.186,1.459
HIP 26369,\N,\N,9.84,84.22945424,-47.96338316,05 36 55.07,-47 57 48.2,41.23,15.54,24.2542,5.42,21.87,11.086,9.702,7.916066674006793,0.8608869748976673,7.778066674006793,0.8608869748976673,1.171,1.384
HIP 96395,185414,\N,6.73,293.98172144,56.98438763,19 35 55.61,+56 59 03.8,41.24,0.49,24.2483,0.25,-200.32,7.491,6.802,4.806593283057396,0.025801929089283693,4.878593283057395,0.025801929089283693,0.636,0.689
HIP 33537,51419,\N,6.94,104.54883196,22.47564759,06 58 11.72,+22 28 32.3,41.25,0.88,24.2424,47.91,98.53,7.711,7.008,5.0171197644297205,0.04633177429133406,5.08511976442972,0.04633177429133406,0.62,0.703
HIP 101345,195564,\N,5.66,308.097973,-9.85364143,20 32 23.51,-09 51 13.1,41.26,0.87,24.2365,307.59,106.07,6.527,5.74,3.7376461181856655,0.04579401489214874,3.8176461181856656,0.04579401489214874,0.689,0.787
HIP 55642,99028,\N,4.0,170.98070334,10.52969772,11 23 55.37,+10 31 46.9,41.26,1.16,24.2365,140.75,-77.8,4.455,4.008,2.0776461181856654,0.061065728900902005,2.0856461181856645,0.061065728900902005,0.423,0.447
HIP 72387,\N,\N,9.73,222.00614567,38.46654972,14 48 01.47,+38 27 59.6,41.26,1.47,24.2365,-65.31,-128.56,11.545,9.931,7.807646118185666,0.07739738417701991,8.008646118185665,0.07739738417702036,1.308,1.614
HIP 104436,199509,\N,6.98,317.33177202,-82.02714188,21 09 19.63,-82 01 37.7,41.28,0.58,24.2248,264.81,-48.34,7.729,7.047,5.058698443095776,0.030512036943619147,5.125698443095776,0.030512036943619147,0.619,0.682
HIP 68030,121560,\N,6.16,208.9590356,14.05648068,13 55 50.17,+14 03 23.3,41.28,0.79,24.2248,-291.04,9.2,6.772,6.226,4.238698443095776,0.04156183812145686,4.304698443095776,0.04156183812145686,0.518,0.546
HIP 58803,104731,\N,5.15,180.9138115,-42.43378714,12 03 39.31,-42 26 01.6,41.32,0.76,24.2014,323.63,-110.85,5.646,5.205,3.2308015642379164,0.03994446205100832,3.285801564237916,0.03994446205100832,0.417,0.441
HIP 101983,196378,\N,5.11,310.00944347,-60.54750937,20 40 02.27,-60 32 51.0,41.33,0.73,24.1955,312.88,-568.99,5.758,5.179,3.1913270264085405,0.038358086932770874,3.2603270264085413,0.038358086932770874,0.544,0.579
HIP 114886,219538,\N,8.07,349.07464283,30.66998899,23 16 17.91,+30 40 12.0,41.33,0.97,24.1955,359.24,89.82,9.21,8.164,6.151327026408541,0.050973024525423405,6.245327026408541,0.050973024525423405,0.871,1.046
HIP 99031,191026,\N,5.38,301.59137234,35.97353894,20 06 21.93,+35 58 24.7,41.34,0.54,24.1896,-224.43,-440.57,6.482,5.489,3.461852361456348,0.028366274792311685,3.570852361456348,0.028366274792311685,0.85,0.993
HIP 118162,224465,\N,6.72,359.52857069,50.44707965,23 58 06.86,+50 26 49.5,41.35,0.76,24.1838,-45.77,245.68,7.561,6.8,4.802377569442829,0.039915475257449984,4.882377569442829,0.039915475257449984,0.694,0.761
HIP 63406,112914,\N,8.6,194.88736041,41.98632389,12 59 32.97,+41 59 10.8,41.36,1.48,24.1779,-235.87,181.75,9.833,8.719,6.682902650429431,0.07773578130049952,6.80190265042943,0.07773578130049952,0.94,1.114
HIP 60553,\N,\N,10.51,186.19921837,-75.05261736,12 24 47.81,-75 03 09.4,41.37,17.45,24.1721,-240.3,-2.84,11.781,10.622,8.593427604477561,0.9769096121366925,8.70542760447756,0.9769096121366934,1.02,1.159
HIP 102333,197157,\N,4.51,311.00911122,-51.92084051,20 44 02.19,-51 55 15.0,41.38,0.82,24.1663,155.49,-53.64,4.848,4.546,2.59395243164858,0.04303626159098606,2.6299524316485794,0.04303626159098606,0.278,0.302
HIP 62512,111456,\N,5.83,192.16390269,60.31989667,12 48 39.34,+60 19 11.6,41.39,3.2,24.1604,107.79,-30.6,6.402,5.891,3.9144771320038,0.1682195349407234,3.9754771320038,0.1682195349407234,0.467,0.511
HIP 45839,80632,\N,9.1,140.18554873,-5.75369029,09 20 44.53,-05 45 13.3,41.4,1.38,24.1546,-364.97,-115.24,10.677,9.258,7.185001705604496,0.07240923983829095,7.343001705604495,0.07240923983829095,1.163,1.419
HIP 43797,76653,\N,5.7,133.79898826,-54.96554657,08 55 11.76,-54 57 56.0,41.41,0.44,24.1488,24.23,-91.2,6.28,5.758,3.785526152511891,0.023073745940341173,3.843526152511891,0.023073745940341173,0.481,0.522
HIP 74273,134060,\N,6.29,227.68737266,-61.4222927,15 10 44.97,-61 25 20.3,41.41,0.77,24.1488,-184.95,-11.27,7.052,6.365,4.375526152511891,0.04038219031901136,4.450526152511892,0.04038219031901136,0.623,0.687
HIP 37606,62644,\N,5.04,115.73817103,-45.17177284,07 42 57.16,-45 10 18.4,41.43,0.81,24.1371,-77.76,-553.41,5.995,5.131,3.126574666491469,0.042459976142419364,3.21757466649147,0.042459976142419364,0.765,0.864
HIP 6344,\N,\N,9.67,20.37480789,80.15199391,01 21 29.95,+80 09 07.2,41.44,1.05,24.1313,282.73,-80.85,11.307,9.789,7.757098733685884,0.05503219479881505,7.876098733685883,0.05503219479881505,1.292,1.518
HIP 4454,5351,\N,9.12,14.26352093,69.04402238,00 57 03.25,+69 02 38.5,41.45,1.01,24.1255,715.26,-234.39,10.517,9.25,7.207622674431462,0.052922107277540764,7.337622674431463,0.052922107277540764,1.025,1.267
HIP 54803,\N,\N,10.29,168.29297305,0.23931283,11 13 10.31,+00 14 21.5,41.49,2.03,24.1022,-414.56,-193.79,11.721,10.192,8.379717174144865,0.10632951443487837,8.281717174144866,0.10632951443487837,1.424,1.529
HIP 60310,107576,\N,8.54,185.49932382,-41.05897785,12 21 59.84,-41 03 32.3,41.49,1.23,24.1022,11.9,-107.79,9.897,8.675,6.629717174144865,0.06439368366965992,6.764717174144867,0.06439368366965992,1.064,1.222
HIP 33373,\N,\N,9.08,104.11679381,40.0753902,06 56 28.03,+40 04 31.4,41.53,1.41,24.079,115.46,-436.69,10.488,9.167,7.171809655549391,0.0737527893796237,7.258809655549391,0.0737527893796237,1.117,1.321
HIP 84379,156164,\N,3.12,258.75801735,24.83958739,17 15 01.92,+24 50 22.5,41.55,0.65,24.0674,-21.14,-157.68,3.242,3.136,1.2128551406006478,0.033972857385830224,1.2288551406006478,0.033972857385830224,0.08,0.106
HIP 35943,\N,\N,10.34,111.1428492,-17.89210865,07 24 34.28,-17 53 31.6,41.56,1.7,24.0616,-49.08,-42.56,12.675,10.512,8.4333776944257,0.08887305184651062,8.6053776944257,0.08887305184651062,1.365,2.163
HIP 84607,156668,\N,8.43,259.41890861,29.22670035,17 17 40.54,+29 13 36.1,41.58,1.04,24.05,-72.25,216.39,9.734,8.541,6.524422424977252,0.05432425255298323,6.635422424977253,0.05432425255298323,1.015,1.193
HIP 109980,\N,\N,9.23,334.12996055,68.33981857,22 16 31.19,+68 20 23.3,41.69,0.88,23.9866,377.97,-9.38,10.786,9.368,7.330159475631488,0.04584263850966419,7.468159475631488,0.04584263850966419,1.17,1.418
HIP 72493,130042,\N,7.26,222.34949776,-67.2351906,14 49 23.88,-67 14 06.7,41.69,1.24,23.9866,-107.28,-320.91,8.354,7.41,5.360159475631487,0.064605906327869,5.510159475631488,0.064605906327869,0.836,0.944
HIP 23786,32850,\N,7.74,76.6751978,14.44681583,05 06 42.05,+14 26 48.5,41.7,1.14,23.9808,282.67,-239.14,8.743,7.819,5.840680274868788,0.05937878958634624,5.919680274868789,0.05937878958634624,0.804,0.924
HIP 108028,208038,\N,8.18,328.27231906,20.93076463,21 53 05.36,+20 55 50.8,41.71,0.98,23.9751,-6.08,-101.7,9.376,8.281,6.281200949229157,0.051029361794872496,6.382200949229158,0.051029361794872496,0.937,1.095
HIP 70849,\N,\N,10.36,217.32751069,-46.46332289,14 29 18.60,-46 27 48.0,41.71,2.02,23.9751,-46.68,-202.92,11.992,10.497,8.461200949229156,0.1052459460942341,8.598200949229156,0.1052459460942341,1.427,1.495
HIP 65378,116656,\N,2.23,200.98091604,54.92541525,13 23 55.42,+54 55 31.5,41.73,0.61,23.9636,121.23,-22.01,2.29,2.227,0.3322419235585458,0.03174436924043533,0.3292419235585457,0.03174436924043533,0.057,0.063
HIP 102101,\N,\N,10.27,310.3668975,57.42929757,20 41 28.06,+57 25 45.5,41.74,1.15,23.9578,97.19,207.01,11.751,10.322,8.372762223647177,0.05984248730447028,8.424762223647177,0.05984248730447028,1.36,1.429
HIP 3810,4676,\N,5.07,12.2446238,16.9411337,00 48 58.71,+16 56 28.1,41.8,0.75,23.9234,-2.33,-201.57,5.684,5.124,3.175881408875177,0.03896600741286793,3.229881408875177,0.03896600741286793,0.502,0.56
HIP 86340,\N,\N,9.1,264.64302793,71.33155313,17 38 34.33,+71 19 53.6,41.82,0.81,23.912,-124.07,314.23,10.504,9.252,7.206920142408266,0.04206390839911878,7.358920142408267,0.04206390839911878,1.117,1.252
HIP 73005,132142,\N,7.77,223.79999963,53.67918367,14 55 12.00,+53 40 45.1,41.83,0.63,23.9063,-970.94,478.79,8.756,7.829,5.877439322903151,0.03270693449211315,5.936439322903152,0.03270693449211315,0.785,0.927
HIP 92858,175073,\N,7.98,283.82791823,-37.49748357,18 55 18.70,-37 29 50.9,41.84,1.19,23.9006,141.94,-357.25,9.007,8.025,6.08795837929609,0.06177699038117135,6.13295837929609,0.06177699038117135,0.857,0.982
HIP 91605,\N,\N,8.54,280.22843563,31.53511253,18 40 54.82,+31 32 06.4,41.88,1.59,23.8777,86.68,-837.45,9.709,8.622,6.650033365034024,0.08248093200614726,6.732033365034025,0.08248093200614726,0.865,1.087
HIP 26373,37572,\N,7.95,84.23680224,-47.96468727,05 36 56.83,-47 57 52.9,41.9,1.74,23.8663,25.31,-0.04,8.993,8.019,6.061070114831477,0.09022759444835282,6.130070114831478,0.09022759444835282,0.845,0.974
HIP 64048,\N,\N,9.28,196.89648916,34.40167641,13 07 35.16,+34 24 06.0,41.9,1.52,23.8663,-132.67,3.32,10.874,9.431,7.391070114831477,0.07880876127695213,7.542070114831477,0.07880876127695213,1.178,1.443
HIP 68337,122120,\N,9.05,209.83127021,22.86971986,13 59 19.50,+22 52 11.0,41.97,1.17,23.8265,-161.65,14.25,10.528,9.161,7.164694846057452,0.06054994419161508,7.27569484605745,0.06054994419161508,1.16,1.367
HIP 84223,\N,\N,10.07,258.23289668,42.33261362,17 12 55.90,+42 19 57.4,41.97,4.53,23.8265,-1015.21,-354.15,11.773,10.198,8.18469484605745,0.23529278205971593,8.31269484605745,0.23529278205971593,1.28,1.575
HIP 58688,\N,\N,10.52,180.55520156,-38.00740883,12 02 13.25,-38 00 26.7,42.0,2.81,23.8095,-131.89,-249.77,12.003,10.712,8.636246451989503,0.14549920108735215,8.828246451989504,0.14549920108735215,1.419,1.291
HIP 12961,\N,\N,10.25,41.67791744,-23.08695475,02 46 42.70,-23 05 13.0,42.01,1.58,23.8039,292.67,141.42,12.062,10.509,8.366763407689959,0.08170781921002401,8.62576340768996,0.08170781921002401,1.389,1.553
HIP 105184,202628,\N,6.75,319.61281475,-43.33470265,21 18 27.08,-43 20 04.9,42.04,0.9,23.7869,242.07,21.98,7.541,6.831,4.868313536781024,0.04649438185381172,4.949313536781023,0.04649438185381172,0.637,0.71
HIP 49669,87901,\N,1.36,152.09358075,11.96719513,10 08 22.46,+11 58 01.9,42.09,0.79,23.7586,-249.4,4.91,1.36,1.399,-0.5191053712598865,0.04076181257078115,-0.4801053712598868,0.04076181257078115,-0.087,-0.039
HIP 107625,207144,\N,8.62,326.99984672,-40.25522434,21 47 59.96,-40 15 18.8,42.12,1.06,23.7417,107.49,-351.92,9.858,8.73,6.742441812567244,0.054659232409097314,6.852441812567245,0.054659232409097314,0.96,1.128
HIP 66781,119332,\N,7.77,205.30592914,56.72700106,13 41 13.42,+56 43 37.2,42.12,0.76,23.7417,-17.99,70.79,8.828,7.87,5.892441812567244,0.039185616497068754,5.992441812567244,0.039185616497068754,0.83,0.958
HIP 116491,\N,\N,10.09,354.07660426,-48.58801079,23 36 18.39,-48 35 16.8,42.13,1.67,23.7361,-125.61,-25.11,12.011,10.189,8.21295729563424,0.08612058017328295,8.31195729563424,0.08612058017328295,1.37,1.822
HIP 61100,109011,\N,8.08,187.82839037,55.11884464,12 31 18.81,+55 07 07.8,42.13,3.11,23.7361,99.7,-13.25,9.303,8.2,6.20295729563424,0.16058832798729572,6.32295729563424,0.16058832798729572,0.941,1.103
HIP 2081,2261,\N,2.4,6.57028075,-42.30512197,00 26 16.87,-42 18 18.4,42.14,0.78,23.7304,232.76,-353.64,3.802,2.519,0.5234726563604069,0.0401979580200682,0.6424726563604066,0.0401979580200682,1.083,1.283
HIP 28153,\N,\N,10.59,89.23372483,-46.93278714,05 56 56.09,-46 55 58.0,42.17,1.77,23.7135,66.86,488.9,13.086,10.817,8.715018005074318,0.09119671868471624,8.942018005074319,0.09119671868471624,1.404,2.269
HIP 66840,119217,\N,9.76,205.48243094,-0.12809907,13 41 55.78,-00 07 41.2,42.19,1.63,23.7023,-160.78,-429.82,11.303,9.891,7.886047626909405,0.08393606724851743,8.017047626909406,0.08393606724851743,1.288,1.412
HIP 85810,159222,\N,6.52,263.00484063,34.27099419,17 32 01.16,+34 16 15.6,42.2,0.56,23.6967,-239.65,62.73,7.317,6.595,4.646562254808369,0.02881743924560487,4.72156225480837,0.02881743924560487,0.639,0.722
HIP 90496,169916,\N,2.82,276.99278955,-25.42124732,18 27 58.27,-25 25 16.5,42.2,0.9,23.6967,-44.81,-186.29,4.186,2.945,0.94656225480837,0.04631804626082614,1.07156225480837,0.04631804626082614,1.025,1.241
HIP 102766,198425,\N,8.25,312.31809562,32.28543792,20 49 16.34,+32 17 07.6,42.23,0.98,23.6798,-161.09,-267.82,9.469,8.372,6.37810540712454,0.05040078356321542,6.50010540712454,0.05040078356321542,0.939,1.097
HIP 72622,130841,\N,2.75,222.71990536,-16.04161047,14 50 52.78,-16 02 29.8,42.25,1.05,23.6686,-105.69,-69.0,2.957,2.77,0.8791335664285569,0.05397670080057715,0.8991335664285565,0.05397670080057715,0.147,0.187
HIP 72603,130819,\N,5.15,222.67193219,-15.99709226,14 50 41.26,-15 59 49.5,42.26,1.04,23.663,-135.93,-59.47,5.617,5.19,3.2796474635814734,0.053449772275428575,3.319647463581473,0.053449772275428575,0.401,0.427
HIP 70308,\N,\N,10.25,215.77626176,-68.38207621,14 23 06.30,-68 22 55.5,42.29,1.47,23.6463,58.89,-238.61,12.244,10.441,8.381188425734504,0.075510782363307,8.572188425734502,0.075510782363307,1.429,1.803
HIP 7372,9770,\N,7.11,23.75398479,-29.91056753,01 35 00.96,-29 54 38.0,42.29,1.47,23.6463,85.56,96.58,8.3,7.24,5.241188425734502,0.075510782363307,5.371188425734503,0.075510782363307,0.909,1.06
HIP 5944,7590,\N,6.59,19.12226076,42.93949385,01 16 29.34,+42 56 22.2,42.3,0.75,23.6407,-112.45,-30.49,7.303,6.664,4.721701836875212,0.03850531917386002,4.795701836875212,0.03850531917386002,0.594,0.639
HIP 42333,73350,\N,6.74,129.46028541,-6.80699027,08 37 50.47,-06 48 25.2,42.32,1.04,23.6295,-298.43,43.34,7.544,6.813,4.872728295135648,0.05337396227793878,4.945728295135648,0.05337396227793878,0.655,0.731
HIP 7576,10008,\N,7.66,24.39735704,-6.76018613,01 37 35.37,-06 45 36.7,42.35,0.96,23.6128,170.99,-97.73,8.661,7.75,5.794267073333629,0.04923189332270628,5.884267073333628,0.04923189332270628,0.797,0.911
HIP 8497,11171,\N,4.66,27.39662961,-10.68618074,01 49 35.19,-10 41 10.3,42.35,0.87,23.6128,-148.9,-94.47,5.071,4.698,2.794267073333629,0.044615037075547814,2.832267073333629,0.044615037075547814,0.333,0.373
HIP 107143,206276,\N,8.82,325.541596,-41.12422092,21 42 09.98,-41 07 27.2,42.4,3.35,23.5849,238.72,-293.03,10.206,8.961,6.956829282963664,0.1719251504728696,7.097829282963664,0.1719251504728696,1.054,1.245
HIP 85582,\N,\N,8.99,262.33418538,29.39261462,17 29 20.20,+29 23 33.4,42.4,3.76,23.5849,-196.31,-283.53,10.538,9.167,7.126829282963664,0.19307170601054757,7.303829282963663,0.19307170601054757,1.143,1.371
HIP 116936,\N,\N,10.3,355.54473674,-2.57623383,23 42 10.74,-02 34 34.4,42.42,2.07,23.5738,-192.64,-259.06,11.712,10.579,8.437853320902716,0.10604716672488923,8.716853320902716,0.10604716672488923,1.343,1.133
HIP 70873,127334,\N,6.36,217.40284392,41.79644804,14 29 36.68,+41 47 47.2,42.43,0.59,23.5682,161.06,-220.92,7.241,6.438,4.49836515883308,0.030196825480564904,4.576365158833081,0.030196825480564904,0.702,0.803
HIP 71743,128987,\N,7.24,220.12989224,-16.20913162,14 40 31.17,-16 12 32.9,42.43,0.97,23.5682,-111.94,-65.21,8.114,7.312,5.3783651588330805,0.04965107938667179,5.45036515883308,0.04965107938667179,0.71,0.802
HIP 51248,90508,\N,6.42,157.01587881,48.78704437,10 28 03.81,+48 47 13.4,42.45,0.77,23.5571,80.56,-881.76,7.172,6.504,4.559388472899858,0.03939263063938636,4.643388472899858,0.03939263063938636,0.61,0.668
HIP 112117,214953,\N,5.99,340.65365518,-47.21000778,22 42 36.88,-47 12 36.0,42.47,0.72,23.546,6.15,-331.43,6.68,6.061,4.130411304953398,0.036816810569694436,4.201411304953398,0.036816810569694436,0.584,0.619
HIP 46549,\N,\N,9.74,142.39722361,-5.37276807,09 29 35.33,-05 22 22.0,42.47,1.53,23.546,-479.95,26.94,11.479,9.967,7.880411304953398,0.07826209539925122,8.107411304953398,0.07826209539925078,1.305,1.512
HIP 2072,2262,\N,3.93,6.55048418,-43.67990933,00 26 12.12,-43 40 47.7,42.51,0.69,23.5239,106.14,32.83,4.164,3.965,2.0724555248356147,0.035249295833147176,2.107455524835615,0.035249295833147176,0.175,0.199
HIP 105911,203985,\N,7.49,321.75462752,-44.80901766,21 27 01.11,-44 48 32.5,42.52,1.29,23.5183,264.07,184.71,8.616,7.579,5.632966279256298,0.06589979594204198,5.721966279256298,0.06589979594204198,0.876,1.037
HIP 19165,\N,\N,9.7,61.64503704,-20.85122581,04 06 34.81,-20 51 04.4,42.54,1.64,23.5073,52.06,-779.63,11.299,9.849,7.843987427833552,0.08375600882018608,7.992987427833553,0.08375600882018652,1.206,1.45
HIP 30314,45270,\N,6.53,95.62897591,-60.21880842,06 22 30.95,-60 13 07.7,42.56,0.49,23.4962,-11.22,64.17,7.254,6.592,4.67500809643496,0.02500160943169316,4.737008096434961,0.02500160943169316,0.614,0.662
HIP 89348,168151,\N,4.99,273.4723271,64.39719935,18 13 53.36,+64 23 49.9,42.56,0.45,23.4962,351.62,36.05,5.496,5.044,3.1350080964349605,0.0229605028345663,3.1890080964349607,0.0229605028345663,0.44,0.452
HIP 78913,144872,\N,8.58,241.62260618,38.63354279,16 06 29.43,+38 38 00.8,42.57,0.86,23.4907,232.43,-536.06,9.821,8.695,6.725518250885683,0.04387409879099469,6.840518250885683,0.04387409879099469,0.963,1.126
HIP 22498,\N,\N,9.99,72.60335897,63.333424,04 50 24.81,+63 20 00.3,42.59,17.78,23.4797,219.3,-194.5,11.611,9.908,8.136538200368745,0.9654860289531602,8.054538200368745,0.9654860289531602,1.33,1.703
