HIP,HD,designation,Vmag,RAdeg,DEdeg,RAhms,DEdms,Plx,e_Plx,distance_Plx,pmRA,pmDE,BTmag,VTmag,MV,MV_error,MVt,MVt_error,B_minus_V,BT_minus_VT
HIP 111391,\N,Gaia DR3 6623761137270596992,11.25,338.50230691,-25.24169067,22 34 00.55,-25 14 30.1,63.98,2.55,15.6299,-122.39,-302.87,\N,\N,10.280221178740442,0.08659252031621456,\N,\N,1.494,\N
HIP 77349,\N,\N,11.27,236.85350085,-10.89563601,15 47 24.84,-10 53 44.3,64.16,2.49,15.586,-326.12,-356.06,\N,\N,10.306321776380535,0.08431551330893328,\N,\N,1.565,\N
HIP 27435,38858,Gaia DR3 3023711269067191296,5.97,87.14543446,-4.09408727,05 48 34.90,-04 05 38.7,64.25,1.19,15.5642,62.39,-230.65,\N,6.39,5.009365660016661,0.040223310628451525,5.429365660016661,0.040223310628451525,0.639,\N
HIP 42762,\N,Gaia DR3 598180646733241216,11.83,130.71706848,9.5545968,08 42 52.10,+09 33 16.5,64.56,3.92,15.4895,223.69,-616.13,\N,\N,10.879817608570068,0.13201139761274927,\N,\N,1.55,\N
HIP 69578,\N,\N,12.1,213.62812474,-61.79940836,14 14 30.75,-61 47 57.9,64.68,46.97,15.4607,-14.12,-16.11,\N,\N,11.15385005617182,1.999100415543455,\N,\N,\N,\N
HIP 34104,\N,\N,10.95,106.07408227,-10.50682727,07 04 17.78,-10 30 24.6,64.96,2.74,15.3941,-118.4,-817.34,\N,\N,10.013230081165595,0.0916466547811492,\N,\N,1.535,\N
HIP 61706,\N,Gaia DR3 3928391218812375808,11.49,189.72137356,11.69676063,12 38 53.13,+11 41 48.3,65.04,2.76,15.3752,-1156.18,-244.87,\N,\N,10.55590266293006,0.09220272492745174,\N,\N,1.475,\N
HIP 99438,\N,Gaia DR3 6749419923164242816,12.18,302.73782769,-30.21790202,20 10 57.08,-30 13 04.4,65.06,3.85,15.3704,-345.6,-250.49,\N,\N,11.246570294729176,0.12864967603875233,\N,\N,0.07,\N
HIP 56662,\N,Gaia DR3 4019458647338779648,12.49,174.2716818,29.79955309,11 37 05.20,+29 47 58.4,65.28,3.61,15.3186,-146.9,-5.91,\N,\N,11.563900728729022,0.12020559081460735,\N,\N,-0.072,\N
HIP 6069,\N,Gaia DR3 2564324345929277184,11.02,19.4716633,5.4754696,01 17 53.20,+05 28 31.7,65.3,14.87,15.3139,88.17,-629.73,\N,\N,10.094565906375369,0.5033072885956367,\N,\N,1.478,\N
HIP 34115,\N,Gaia DR3 1103079616027292416,11.95,106.10581565,68.28866968,07 04 25.40,+68 17 19.2,65.44,2.88,15.2812,346.92,54.34,\N,\N,11.029216453316334,0.09562779407289224,\N,\N,1.527,\N
HIP 37853,63077,Gaia DR3 5588607120530408832,5.36,116.39657467,-34.17655092,07 45 35.18,-34 10 35.6,65.79,0.56,15.1999,-220.83,1722.89,\N,\N,4.450799431985927,0.018483871694917386,\N,\N,0.589,\N
HIP 108159,\N,Gaia DR3 6561146458331160320,11.99,328.6899285,-46.99184596,21 54 45.58,-46 59 30.6,66.12,3.51,15.124,-311.69,-365.58,\N,\N,11.091664224497048,0.11538172847615868,\N,\N,1.56,\N
HIP 34069,53706,Gaia DR3 5559265690666327168,6.83,105.99585067,-43.61228317,07 03 59.00,-43 36 44.2,66.29,6.81,15.0852,-103.02,396.46,\N,\N,5.9372400950876525,0.22386604276985977,\N,\N,0.779,\N
HIP 19394,\N,Gaia DR3 4780294722094459904,11.79,62.3110205,-53.37511256,04 09 14.64,-53 22 30.4,66.82,2.01,14.9656,1043.71,581.95,\N,\N,10.914532356510565,0.06533937025145597,\N,\N,1.48,\N
HIP 84521,\N,Gaia DR3 4395113396338721024,11.49,259.1714384,8.0585547,17 16 41.15,+08 03 30.8,66.92,2.86,14.9432,-280.74,-67.09,\N,\N,10.617779661451785,0.09286007696072218,\N,\N,1.517,\N
HIP 79431,\N,Gaia DR3 6245870673116518784,11.34,243.17399821,-18.87499082,16 12 41.76,-18 52 30.0,67.13,3.55,14.8965,24.12,-210.89,\N,\N,10.474583235924602,0.11494004313993145,\N,\N,1.486,\N
HIP 12261,\N,Gaia DR3 4726357491998516480,12.36,39.46958019,-58.75358168,02 37 52.70,-58 45 12.9,67.2,3.03,14.881,78.97,206.57,\N,\N,11.496846365269128,0.09797657281274219,\N,\N,\N,\N
HIP 111766,\N,\N,11.5,339.61911518,-65.37811571,22 38 28.59,-65 22 41.2,67.44,6.47,14.828,833.28,-160.26,\N,\N,10.644587808083427,0.20896751814154158,\N,\N,1.593,\N
HIP 116003,\N,Gaia DR3 2391670474561181440,11.09,352.55517617,-20.39046404,23 30 13.24,-20 23 25.7,67.57,7.83,14.7995,314.51,-208.13,\N,\N,10.238769594624875,0.2527653190041619,\N,\N,1.5,\N
HIP 35296,57095,\N,6.7,109.37323947,-46.98066437,07 17 29.58,-46 58 50.4,67.69,0.86,14.7732,-18.46,585.03,\N,7.437,5.852622570486292,0.027589995004595913,6.589622570486292,0.027589995004595913,0.975,\N
HIP 103388,\N,Gaia DR3 6890353330746858368,11.38,314.19424722,-10.44580703,20 56 46.62,-10 26 44.9,67.71,10.55,14.7689,-24.44,-1109.77,\N,\N,10.533264068987124,0.34111905861432135,\N,\N,1.563,\N
HIP 52190,\N,\N,11.02,159.93420037,-37.92011347,10 39 44.21,-37 55 12.4,68.38,3.76,14.6242,189.48,-129.43,\N,\N,10.19464548230288,0.11952296075179802,\N,\N,1.529,\N
HIP 99150,\N,Gaia DR3 6748796396992580352,12.19,301.93658522,-31.7521597,20 07 44.78,-31 45 07.8,68.49,5.17,14.6007,290.03,-753.34,\N,\N,11.36813583104949,0.16422702082143914,\N,\N,1.56,\N
HIP 82926,\N,\N,11.18,254.20216085,-39.09365955,16 56 48.52,-39 05 37.2,68.71,5.02,14.5539,65.79,-109.38,\N,\N,10.365099742704542,0.15893246254359283,\N,\N,1.51,\N
HIP 74190,\N,Gaia DR3 1155276250492687616,11.46,227.39976594,3.1656499,15 09 35.94,+03 09 56.3,68.99,2.63,14.4949,-601.06,482.52,\N,\N,10.653930724732971,0.08281984830890288,\N,\N,1.511,\N
HIP 70475,\N,Gaia DR3 1175938925836488448,12.23,216.23192023,8.88723465,14 24 55.66,+08 53 14.0,69.73,4.28,14.341,546.31,158.16,\N,\N,11.447098326024593,0.13345188330655944,\N,\N,1.613,\N
HIP 104644,\N,Gaia DR3 6579894402894605824,11.98,317.95581262,-43.61197308,21 11 49.40,-43 36 43.1,69.76,4.06,14.3349,215.97,-688.32,\N,\N,11.198032359622555,0.12652167824964433,\N,\N,1.586,\N
HIP 64241,114378,\N,4.32,197.49812263,17.52911621,13 09 59.55,+17 31 44.8,69.81,27.58,14.3246,-445.95,129.69,\N,\N,3.539588190031962,0.9072332110218957,\N,\N,0.455,\N
HIP 70865,\N,Gaia DR3 1229089524081628416,10.67,217.37640041,15.52948103,14 29 30.34,+15 31 46.1,70.06,2.25,14.2735,-1053.37,1300.01,\N,\N,9.89735066490837,0.06976154289216918,\N,\N,1.471,\N
HIP 10617,\N,Gaia DR3 4971681351020953088,12.02,34.16971499,-30.98900065,02 16 40.73,-30 59 20.4,70.16,2.88,14.2531,683.13,251.49,\N,\N,11.25044790178992,0.0891869543409669,\N,\N,1.583,\N
HIP 112909,\N,Gaia DR3 1889703529122914560,11.66,342.97156518,31.75433773,22 51 53.18,+31 45 15.6,70.3,2.71,14.2248,527.01,-50.59,\N,\N,10.89477662509912,0.08374975499323511,\N,\N,1.5,\N
HIP 103910,\N,Gaia DR3 6456884409233519360,12.88,315.80970266,-56.96429043,21 03 14.33,-56 57 51.4,70.51,5.16,14.1824,-357.97,353.22,\N,\N,12.121253573385212,0.15919535512751004,\N,\N,1.653,\N
HIP 47741,\N,Gaia DR3 646818024623804416,12.08,145.98330214,26.96924933,09 43 55.99,+26 58 09.3,70.59,3.97,14.1663,-581.58,-99.99,\N,\N,11.323715909478418,0.12225317747691733,\N,\N,1.542,\N
HIP 65714,\N,\N,11.23,202.08746,-2.35910065,13 28 20.99,-02 21 32.8,70.62,2.4,14.1603,151.08,-486.61,\N,\N,10.474638566135392,0.07382528385582532,\N,\N,1.539,\N
HIP 38082,\N,Gaia DR3 672091364541849344,11.46,117.06451337,20.37053697,07 48 15.48,+20 22 13.9,70.74,2.66,14.1363,1451.22,-989.83,\N,\N,10.708325277393666,0.08169128209884668,\N,\N,1.51,\N
HIP 10812,\N,Gaia DR3 4966414930843912320,11.59,34.78776199,-36.77942028,02 19 09.06,-36 46 45.9,71.56,2.99,13.9743,1394.12,549.99,\N,\N,10.863351659476676,0.09078374580909632,\N,\N,1.51,\N
HIP 116317,\N,Gaia DR3 2644439955745152512,11.16,353.51630754,0.18168871,23 34 03.91,+00 10 54.1,71.56,4.77,13.9743,-997.02,-936.24,\N,\N,10.433351659476678,0.14495954729215743,\N,\N,1.454,\N
HIP 12097,\N,Gaia DR3 87921523897823872,10.68,38.97146537,20.2202253,02 35 53.15,+20 13 12.8,71.6,1.89,13.9665,251.92,-140.35,\N,\N,9.954565111539278,0.057332911607851145,\N,\N,1.47,\N
HIP 56157,\N,Gaia DR3 3592769731134725248,11.98,172.67514083,-8.09590028,11 30 42.03,-08 05 45.2,71.64,4.02,13.9587,-354.75,262.48,\N,\N,11.25577788588497,0.12197792631743809,\N,\N,1.548,\N
HIP 116215,221503,Gaia DR3 2395031273585836288,8.59,353.20496028,-16.84511194,23 32 49.19,-16 50 42.4,71.7,1.36,13.947,343.55,-217.65,\N,\N,7.867595778339,0.04119325973743537,\N,\N,1.29,\N
HIP 78353,\N,Gaia DR3 4347870370990204928,10.49,239.97192634,-8.25314327,15 59 53.26,-08 15 11.3,71.84,1.91,13.9198,204.3,-23.15,\N,\N,9.77183161829624,0.057746241024903,\N,\N,1.497,\N
HIP 109638,\N,Gaia DR3 2723557788822526720,11.99,333.14950918,8.55485737,22 12 35.88,+08 33 17.5,71.97,4.34,13.8947,116.05,-661.45,\N,\N,11.275757513437464,0.13110516532277128,\N,\N,1.553,\N
HIP 93206,\N,Gaia DR3 6662167868705713664,11.13,284.78052202,-48.27326531,18 59 07.33,-48 16 23.8,72.07,2.52,13.8754,154.68,-494.09,\N,\N,10.41877261029721,0.07595868205966116,\N,\N,1.446,\N
HIP 52596,\N,Gaia DR3 5454500168322239872,11.22,161.31963968,-30.80692469,10 45 16.71,-30 48 24.9,72.19,2.45,13.8523,-29.91,-233.36,\N,\N,10.512385209066704,0.07372421924621442,\N,\N,1.503,\N
HIP 103800,\N,Gaia DR3 6910371005081903488,11.23,315.49490141,-6.31766657,21 01 58.78,-06 19 03.6,72.37,2.86,13.8179,-229.21,-445.23,\N,\N,10.527792863130268,0.08585943327387469,\N,\N,1.527,\N
HIP 66077,\N,\N,11.38,203.1851521,16.81138664,13 32 44.44,+16 48 41.0,72.66,40.63,13.7627,252.95,-221.83,\N,\N,10.686476967633478,1.3715865953315252,\N,\N,1.54,\N
HIP 79537,145417,Gaia DR3 5835113573101867520,7.53,243.45619759,-57.56708117,16 13 49.49,-57 34 01.5,72.75,0.82,13.7457,-853.99,-1410.79,\N,\N,6.839164988289725,0.02447673935428263,\N,\N,0.815,\N
HIP 50341,\N,Gaia DR3 3765772972322477696,10.99,154.19249019,-11.96031015,10 16 46.20,-11 57 37.1,72.79,2.37,13.7382,-417.27,-604.17,\N,\N,10.300358596899972,0.07072687673580713,\N,\N,1.506,\N
HIP 15638,\N,Gaia DR3 567659818855055488,11.21,50.3350302,79.96656492,03 21 20.41,+79 57 59.6,72.8,1.63,13.7363,410.35,284.79,\N,\N,10.520656896565187,0.048627632912365826,\N,\N,1.59,\N
HIP 19337,281621,Gaia DR3 170639948323693952,10.18,62.15429045,33.63673008,04 08 37.03,+33 38 12.2,73.01,2.19,13.6968,524.64,126.47,\N,\N,9.496911742203938,0.06515479542387492,\N,\N,1.495,\N
HIP 103441,\N,Gaia DR3 1838855376946302720,11.98,314.35362622,22.36324373,20 57 24.87,+22 21 47.7,73.24,3.24,13.6537,773.07,-211.88,\N,\N,11.303741678148295,0.09612459813446694,\N,\N,1.533,\N
HIP 87938,\N,Gaia DR3 1350714133093019904,11.79,269.46241105,46.58724154,17 57 50.98,+46 35 14.1,73.75,1.84,13.5593,-17.74,575.75,\N,\N,11.128810123251004,0.05418764147038235,\N,\N,1.56,\N
HIP 60910,\N,Gaia DR3 3902745286187581312,11.99,187.24149764,8.42614568,12 28 57.96,+08 25 34.1,73.77,3.67,13.5556,-634.01,-258.24,\N,\N,11.329398917291895,0.10811831583419718,\N,\N,1.668,\N
HIP 46769,\N,Gaia DR3 798914636327665536,10.19,142.98535329,36.32150319,09 31 56.48,+36 19 17.4,73.88,2.02,13.5355,-207.2,-524.86,\N,\N,9.532634433841018,0.05938640756712399,\N,\N,1.475,\N
HIP 83762,\N,Gaia DR3 4568060562432051584,11.61,256.78241673,21.55408273,17 07 07.78,+21 33 14.7,73.94,3.01,13.5245,-465.66,-29.36,\N,\N,10.95439723118544,0.08844666079741614,\N,\N,1.56,\N
HIP 15220,\N,\N,10.53,49.05558125,58.1681699,03 16 13.34,+58 10 05.4,74.29,6.3,13.4608,431.2,-324.95,\N,\N,9.88465179174348,0.184590286495105,\N,\N,1.43,\N
HIP 107711,\N,\N,11.52,327.29637525,-41.55787029,21 49 11.13,-41 33 28.3,74.42,41.23,13.4372,948.19,-471.79,\N,\N,10.878448328427575,1.355345961745086,\N,\N,1.57,\N
HIP 67593,\N,\N,13.31,207.75601036,23.76362602,13 51 01.44,+23 45 49.1,76.2,107.46,13.1234,2281.92,5369.43,\N,\N,12.719774856698002,\N,\N,\N,\N,\N
HIP 36915,\N,Gaia DR3 985610542491481984,11.36,113.84164068,54.84968136,07 35 21.99,+54 50 58.9,76.31,2.56,13.1044,-121.45,16.47,\N,\N,10.772907267772256,0.07287454043956032,\N,\N,1.591,\N
HIP 4569,\N,Gaia DR3 5032683355641241472,11.77,14.61282693,-27.85630511,00 58 27.08,-27 51 22.7,76.32,2.88,13.1027,1293.37,-298.93,\N,\N,11.183191808480192,0.0819812834907685,\N,\N,1.558,\N
HIP 13218,\N,Gaia DR3 4741883764414703232,10.72,42.54102469,-53.14019279,02 50 09.85,-53 08 24.7,76.45,1.46,13.0804,-117.39,502.88,\N,\N,10.136887448741696,0.041474626872310516,\N,\N,1.51,\N
HIP 76832,\N,Gaia DR3 1706907487621086464,12.22,235.31124781,75.99463559,15 41 14.70,+75 59 40.7,76.57,2.27,13.0599,777.67,-759.83,\N,\N,11.640293235469692,0.06439450461707441,\N,\N,1.65,\N
HIP 67090,\N,Gaia DR3 1244644727396803584,9.79,206.27001884,17.78989211,13 45 04.80,+17 47 23.6,76.7,1.46,13.0378,451.03,-1831.59,\N,\N,9.213976819744904,0.04133940958093785,\N,\N,1.42,\N
HIP 60444,\N,\N,11.19,185.88679784,67.18861012,12 23 32.83,+67 11 19.0,77.01,5.72,12.9853,236.96,-121.73,\N,\N,10.62273561695553,0.16158602403596234,\N,\N,\N,\N
HIP 24608,34029,\N,0.08,79.17206517,45.99902927,05 16 41.30,+45 59 56.5,77.29,0.89,12.9383,75.52,-427.13,\N,\N,-0.479383463510457,0.025005768801346306,\N,\N,0.795,\N
HIP 95326,\N,\N,12.39,290.91222473,-39.18916047,19 23 38.93,-39 11 21.0,77.71,57.93,12.8684,101.74,-21.62,\N,\N,11.842384544800854,2.09040373461222,\N,\N,\N,\N
HIP 41824,\N,Gaia DR3 662732046688476288,11.9,127.9071697,19.39451047,08 31 37.72,+19 23 40.2,78.05,5.69,12.8123,-229.48,-87.35,\N,\N,11.36186453699218,0.1585859959185889,\N,\N,1.85,\N
HIP 111313,\N,Gaia DR3 2717105133036645760,10.36,338.25794972,9.37763447,22 33 01.91,+09 22 39.5,78.07,2.45,12.809,537.93,140.05,\N,\N,9.822420896823438,0.06816773297525014,\N,\N,1.501,\N
HIP 59406,\N,Gaia DR3 3517841209157902720,11.67,182.79954834,-19.96012739,12 11 11.89,-19 57 36.5,78.14,2.8,12.7975,-214.86,-183.44,\N,\N,11.13436703444383,0.07784396047074793,\N,\N,1.558,\N
HIP 25953,\N,Gaia DR3 3338162729799839104,11.55,83.06151141,9.8213408,05 32 14.76,+09 49 16.8,78.3,3.37,12.7714,-177.94,-219.44,\N,\N,11.018808810289718,0.09351705747600292,\N,\N,1.637,\N
HIP 24284,\N,Gaia DR3 3407785622839603968,10.82,78.17522082,19.6650702,05 12 42.05,+19 39 54.3,78.5,8.94,12.7389,275.09,238.42,\N,\N,10.294348283726263,0.24837643902742812,\N,\N,1.55,\N
HIP 91430,\N,Gaia DR3 4103671243754951296,11.28,279.68616017,-14.48917969,18 38 44.68,-14 29 21.0,78.52,2.87,12.7356,110.63,-569.18,\N,\N,10.754901454639844,0.07940529030513321,\N,\N,1.556,\N
HIP 16134,21531,\N,8.39,51.96697135,-19.80522105,03 27 52.07,-19 48 18.8,79.26,2.25,12.6167,537.17,303.87,\N,\N,7.885270339990855,0.061659424366119264,\N,\N,1.337,\N
HIP 36338,\N,Gaia DR3 3060641356390249728,11.47,112.18825996,-3.29622688,07 28 45.18,-03 17 46.4,79.65,2.61,12.5549,435.61,-794.36,\N,\N,10.975928900685751,0.07118107764169501,\N,\N,1.486,\N
HIP 55042,304043,Gaia DR3 5339892367684811520,11.66,169.01203145,-57.55053464,11 16 02.89,-57 33 01.9,79.71,2.8,12.5455,-2465.03,1179.06,\N,\N,11.1675640456497,0.07630943940045576,\N,\N,1.49,\N
HIP 51007,\N,Gaia DR3 3767878708888402816,10.15,156.29686702,-10.22898726,10 25 11.25,-10 13 44.4,80.07,1.8,12.4891,-689.12,120.68,\N,\N,9.667349142535851,0.048823641424188935,\N,\N,1.459,\N
HIP 171,224930,Gaia DR3 2853900872207888768,5.8,0.54018776,27.08448905,00 02 09.65,+27 05 04.2,80.63,3.03,12.4023,778.59,-918.72,\N,\N,5.332483298996765,0.08164034746605742,\N,\N,0.69,\N
HIP 22762,\N,Gaia DR3 2979590513145784192,10.9,73.4572069,-17.7718526,04 53 49.73,-17 46 18.7,80.89,1.97,12.3625,408.76,-644.35,\N,\N,10.439474177081417,0.05289463095530422,\N,\N,1.547,\N
HIP 84790,\N,Gaia DR3 1348028919540189056,11.37,259.96871107,41.71582141,17 19 52.49,+41 42 57.0,80.98,1.77,12.3487,285.5,-822.44,\N,\N,10.911888862161977,0.04746997289482646,\N,\N,1.56,\N
HIP 35191,\N,Gaia DR3 883439489632629120,10.83,109.08250709,27.14297445,07 16 19.80,+27 08 34.7,81.05,2.42,12.3381,-37.74,-195.76,\N,\N,10.37376509592267,0.0648553445874489,\N,\N,1.52,\N
HIP 49969,\N,\N,10.64,153.01828324,-2.68327061,10 12 04.39,-02 40 59.8,81.23,2.37,12.3107,521.57,-601.35,\N,\N,10.188582266171723,0.06337376175453002,\N,\N,1.566,\N
HIP 104432,\N,Gaia DR3 6885776098199761024,10.87,317.32082857,-13.29765532,21 09 17.00,-13 17 51.6,82.33,2.4,12.1462,710.44,-1995.17,\N,\N,10.447790577057605,0.06331848359251513,\N,\N,1.49,\N
HIP 15330,20766,Gaia DR3 4722111590409480064,5.53,49.43528798,-62.57689893,03 17 44.47,-62 34 36.8,82.51,0.54,12.1197,1337.83,648.71,\N,\N,5.112532935575778,0.01421175425198351,\N,\N,0.641,\N
HIP 22627,\N,Gaia DR3 3288082758293022848,11.94,73.02350646,6.47729317,04 52 05.64,+06 28 38.3,82.52,3.99,12.1183,146.09,-310.14,\N,\N,11.522796096505571,0.10507678641276463,\N,\N,1.59,\N
HIP 15371,20807,Gaia DR3 4722135642226902656,5.24,49.54640411,-62.50793537,03 18 11.14,-62 30 28.6,82.79,0.53,12.0788,1331.1,646.84,\N,\N,4.829889412964542,0.013901390256380264,\N,\N,0.6,\N
HIP 84794,\N,Gaia DR3 4574048021719710848,11.26,259.97645029,26.49999989,17 19 54.35,+26 30 00.0,83.01,6.03,12.0467,-221.17,348.97,\N,\N,10.855652069303073,0.15801811142019861,\N,\N,1.628,\N
HIP 84099,\N,Gaia DR3 1341113541156480768,11.54,257.89412267,38.44286912,17 11 34.59,+38 26 34.3,83.13,2.13,12.0294,211.77,-44.85,\N,\N,11.13878890250947,0.05565077358115911,\N,\N,\N,\N
HIP 3937,\N,\N,12.01,12.63797991,24.81682158,00 50 33.12,+24 49 00.6,83.2,9.08,12.0192,198.46,-41.74,\N,\N,11.610616631453622,0.2379304380054883,\N,\N,\N,\N
HIP 9291,\N,Gaia DR3 505516521175942784,12.21,29.84648007,58.52160775,01 59 23.16,+58 31 17.8,83.2,3.68,12.0192,321.81,-195.33,\N,\N,11.81061663145362,0.09610860213878691,\N,\N,1.54,\N
HIP 61941,110379,Gaia DR3 3683687763520080384,2.74,190.41667557,-1.44952231,12 41 40.00,-01 26 58.3,84.53,1.18,11.8301,-616.66,60.66,\N,\N,2.375054344878256,0.030314727345952974,\N,\N,0.368,\N
HIP 107556,207098,Gaia DR3 6838311796136238976,2.85,326.75952199,-16.12656595,21 47 02.29,-16 07 35.6,84.58,0.88,11.8231,263.26,-296.23,\N,\N,2.4863384040544085,0.022593576219793743,\N,\N,0.18,\N
HIP 98681,\N,\N,9.92,300.64939243,-50.04937722,20 02 35.85,-50 02 57.8,84.75,11.17,11.7994,334.48,-311.41,\N,\N,9.5606985343756,0.2878734664892093,\N,\N,\N,\N
HIP 21000,\N,\N,9.83,67.55216585,5.29852669,04 30 12.52,+05 17 54.7,84.76,4.74,11.798,106.9,119.86,\N,\N,9.470954740193786,0.12156122068233444,\N,\N,0.6,\N
HIP 47650,\N,Gaia DR3 1071195187567668480,11.19,145.72030897,70.04005591,09 42 52.87,+70 02 24.2,86.69,2.24,11.5354,-668.7,-263.78,\N,\N,10.879845014757263,0.05612159602159039,\N,\N,1.488,\N
HIP 36627,\N,Gaia DR3 898506166187633280,11.82,112.98964545,36.23045504,07 31 57.51,+36 13 49.6,87.15,4.85,11.4745,-258.15,-254.27,\N,\N,11.52133695723006,0.12096998033321427,\N,\N,1.567,\N
HIP 48659,\N,Gaia DR3 5657274198660921472,12.04,148.84970832,-27.26093136,09 55 23.93,-27 15 39.4,87.26,3.1,11.46,-103.67,-154.24,\N,\N,11.744076043254005,0.07717623859665412,\N,\N,1.635,\N
HIP 97241,\N,Gaia DR3 2034628782438989440,10.61,296.45614527,32.38665088,19 45 49.47,+32 23 11.9,87.57,4.8,11.4194,387.66,193.87,\N,\N,10.321776748538383,0.11914497106003097,\N,\N,\N,\N
HIP 29052,\N,Gaia DR3 2911981886751531648,11.87,91.93273415,-25.74436845,06 07 43.86,-25 44 39.7,87.64,2.61,11.4103,-184.15,-203.97,\N,\N,11.58351184444334,0.06468757875286357,\N,\N,1.6,\N
HIP 67164,\N,Gaia DR3 6294928369390563968,11.81,206.46209637,-17.96688325,13 45 50.90,-17 58 00.8,87.73,4.26,11.3986,-311.6,-549.35,\N,\N,11.525740646792814,0.10552551339160399,\N,\N,1.542,\N
HIP 47513,\N,Gaia DR3 614543647497149056,10.38,145.29481658,13.20991003,09 41 10.76,+13 12 35.7,88.06,1.98,11.3559,-664.26,-141.54,\N,\N,10.103893405617535,0.04883307001542114,\N,\N,1.49,\N
HIP 91699,\N,Gaia DR3 2090085056523454464,11.27,280.49684034,31.83046912,18 41 59.24,+31 49 49.7,88.14,2.27,11.3456,-303.3,8.59,\N,\N,10.995865230869502,0.055937515861672615,\N,\N,1.579,\N
HIP 8051,\N,Gaia DR3 2560771312759450496,10.93,25.83510906,4.32351508,01 43 20.43,+04 19 24.7,88.86,1.99,11.2537,-420.14,-763.36,\N,\N,10.67353154452426,0.04863777532766633,\N,\N,1.525,\N
HIP 95071,\N,Gaia DR3 4201781696994073472,12.28,290.14566329,-7.6662911,19 20 34.96,-07 39 58.6,89.08,7.16,11.2259,-54.81,-160.23,\N,\N,12.028901041810006,0.17491417675008236,\N,\N,0.07,\N
HIP 22738,\N,\N,10.73,73.37945078,-55.86048727,04 53 31.07,-55 51 37.8,89.47,3.55,11.1769,132.86,73.93,\N,\N,10.488387186716505,0.08620516705004366,\N,\N,1.58,\N
HIP 48331,85512,Gaia DR3 5412947081295024896,7.67,147.77783557,-43.50163788,09 51 06.68,-43 30 05.9,89.67,0.82,11.152,461.28,-472.87,\N,\N,7.433235848794717,0.01985789017964068,\N,\N,1.156,\N
HIP 83599,\N,Gaia DR3 4364480521350598144,10.08,256.30965695,-5.09148544,17 05 14.32,-05 05 29.3,89.7,28.71,11.1483,-921.19,-1128.23,\N,\N,9.84396221522046,0.7203243693936914,\N,\N,1.476,\N
HIP 70975,\N,Gaia DR3 6324308389531786112,11.92,217.75585171,-12.29512776,14 31 01.40,-12 17 42.5,89.76,3.47,11.1408,-405.22,-400.16,\N,\N,11.685414219560434,0.08398803807919197,\N,\N,1.591,\N
HIP 78072,142860,Gaia DR3 1193030490492925824,3.85,239.11247598,15.66473327,15 56 26.99,+15 39 53.0,89.92,0.72,11.121,311.2,-1282.17,\N,\N,3.619281491124929,0.01738760619804447,\N,\N,0.478,\N
HIP 3093,3651,Gaia DR3 2802397960855105920,5.88,9.84206107,21.2513739,00 39 22.09,+21 15 04.9,90.03,0.72,11.1074,-461.07,-370.88,\N,\N,5.651936250722577,0.017366360854408125,\N,\N,0.85,\N
HIP 57050,\N,Gaia DR3 772430527947893632,11.86,175.43788953,42.7521914,11 41 45.09,+42 45 07.9,90.66,3.03,11.0302,-579.67,-89.54,\N,\N,11.647078573613346,0.07260106814162182,\N,\N,1.503,\N
HIP 82257,\N,Gaia DR3 1431783457574556672,12.24,252.10618044,59.05701864,16 48 25.48,+59 03 25.3,91.13,2.33,10.9733,139.33,-292.09,\N,\N,12.038306851367476,0.05553202727423301,\N,\N,0.16,\N
HIP 10138,13445,Gaia DR3 4937000898856156288,6.12,32.60000721,-50.82531507,02 10 24.00,-50 49 31.1,91.63,0.61,10.9135,2092.84,654.32,\N,\N,5.930188432825062,0.01445615779067122,\N,\N,0.812,\N
HIP 16536,\N,Gaia DR3 4846689899968623744,11.47,53.23380442,-44.70227047,03 32 56.11,-44 42 08.2,92.05,2.05,10.8637,-311.83,131.21,\N,\N,11.290118964200168,0.048367784969830296,\N,\N,1.56,\N
HIP 37217,\N,Gaia DR3 5715352842388433664,11.68,114.66947798,-21.22342385,07 38 40.67,-21 13 24.3,92.15,2.99,10.8519,454.24,-474.49,\N,\N,11.502476697775464,0.07048271818920604,\N,\N,1.588,\N
HIP 84123,\N,\N,11.45,257.96906084,-1.85097191,17 11 52.57,-01 51 03.5,92.58,5.11,10.8015,-534.66,-326.41,\N,\N,11.28258588223396,0.11997745769451829,\N,\N,1.6,\N
HIP 29316,\N,\N,10.41,92.72819625,10.32031841,06 10 54.77,+10 19 13.1,92.77,4.56,10.7793,57.62,-926.7,\N,\N,10.247037782987364,0.10682225324384742,\N,\N,1.45,\N
HIP 14101,\N,\N,10.4,45.46502827,-16.59263281,03 01 51.61,-16 35 33.5,92.97,38.04,10.7562,-361.17,-304.4,\N,\N,10.241714154794728,0.9437371190491088,\N,\N,\N,\N
HIP 115332,\N,Gaia DR3 2817999068780218368,11.7,350.40740164,17.29374687,23 21 37.78,+17 17 37.5,93.5,3.58,10.6952,-536.53,-1385.25,\N,\N,11.554058054362589,0.0831836735872784,\N,\N,1.524,\N
HIP 33142,\N,Gaia DR3 1003752587430126464,11.01,103.51517922,60.87417353,06 54 03.64,+60 52 27.0,94.02,2.18,10.636,494.25,-991.36,\N,\N,10.87610123426117,0.050357992459787226,\N,\N,1.552,\N
