designation,simbad_HD,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,MG,MG_error,MBp,MBp_error,MRp,MRp_error,Bp_Rp,G_Rp,Bp_G
Gaia DR3 373838214051410816,,12.648504,14.437643,11.372095,11.823443595799484,0.001143285041059,13.612582595799488,0.001143285041059,10.547034595799488,0.001143285041059,3.065548,1.276409,1.789139
Gaia DR3 3738495703745045120,,11.0247,12.381724,9.86688,9.618167429009215,0.0015213838088747,10.975191429009216,0.0015213838088747,8.460347429009218,0.0015213838088747,2.514844,1.15782,1.357024
Gaia DR3 3740176925743994752,HD 117176,4.7789707,5.1444745,4.231562,3.490673697518344,0.0030603529607082,3.856177497518343,0.0030603529607082,2.943264997518344,0.0030603529607082,0.9129125,0.5474087,0.3655038
Gaia DR3 3741297293732404352,HD 119850,7.6105833,8.684302,6.56938,8.934627512955844,0.0002988682426856,10.008346212955844,0.0002988682426856,7.893424212955844,0.0002988682426856,2.114922,1.0412033,1.0737187
Gaia DR3 3745619095984248448,,10.859371,12.147526,9.700974,9.75358127987256,0.0012900152879016,11.04173627987256,0.0012900152879016,8.595184279872562,0.0012900152879016,2.446552,1.158397,1.288155
Gaia DR3 3745619095984248576,,11.226671,12.584307,10.041875,10.117013980733594,0.0016379450481078,11.474649980733592,0.0016379450481078,8.932217980733594,0.0016379450481069,2.542432,1.184796,1.357636
Gaia DR3 3746973763029907328,,13.197576,15.030048,11.915481,12.32247833266066,0.0012057747094775,14.15495033266066,0.0012057747094775,11.040383332660658,0.0012057747094775,3.114567,1.282095,1.832472
Gaia DR3 3757613049856225792,,12.837447,15.940733,11.3598585,14.54293929826432,0.000596309719711,17.64622529826432,0.000596309719711,13.06535079826432,0.000596309719711,4.5808745,1.4775885,3.103286
Gaia DR3 3758629475341196672,,12.75257,14.647006,11.450015,11.945625538818987,0.0011794376558516,13.84006153881899,0.0011794376558516,10.64307053881899,0.0011794376558516,3.196991,1.302555,1.894436
Gaia DR3 3759774208680370688,,12.281625,13.8120575,11.076282,10.866622386187224,0.0010767826928912,12.397054886187227,0.0010767826928912,9.661279386187225,0.0010767826928912,2.7357755,1.205343,1.5304325
Gaia DR3 3762071530853756928,,10.991296,12.373422,9.829396,9.925754501452715,0.0009223969244773,11.307880501452718,0.0009223969244764,8.763854501452716,0.0009223969244764,2.544026,1.1619,1.382126
Gaia DR3 3762231926405726720,,13.204992,15.328059,11.762878,12.774075720700525,0.0075598146921125,14.897142720700524,0.0075598146921125,11.331961720700525,0.0075598146921125,3.565181,1.442114,2.123067
Gaia DR3 3763445409285757824,,14.239208,14.391698,13.9645605,13.795216688079815,0.0006409517580365,13.947706688079816,0.0006409517580365,13.520569188079817,0.0006409517580365,0.4271375,0.2746475,0.15249
Gaia DR3 3765772972322477696,,9.934185,11.224539,8.803616,9.287317345407573,0.0007656021413762,10.577671345407571,0.0007656021413762,8.156748345407575,0.0007656021413762,2.420923,1.130569,1.290354
Gaia DR3 3767878708888402816,,9.275512,10.381414,8.230751,8.740839739347699,0.0007018511358438,9.846741739347696,0.0007018511358447,7.696078739347698,0.0007018511358443,2.150663,1.044761,1.105902
Gaia DR3 377423450888562304,,10.803841,12.213761,9.637032,10.211052460609348,0.0007159281471187,11.620972460609348,0.0007159281471196,9.044243460609346,0.0007159281471187,2.576729,1.166809,1.40992
Gaia DR3 3774789959807192064,,10.270334,11.539175,9.153866,9.307932321611736,0.0007580330030956,10.576773321611736,0.0007580330030956,8.191464321611736,0.0007580330030956,2.385309,1.116468,1.268841
Gaia DR3 3793898411041910144,,13.006214,14.471889,11.404348,11.6710335762529,0.0263396739726253,13.1367085762529,0.0263396739726253,10.069167576252898,0.0263396739726253,3.067541,1.601866,1.465675
Gaia DR3 3793898479761174656,,11.501476,12.836517,10.358631,10.00777513190396,0.00114373630017,11.34281613190396,0.00114373630017,8.864930131903957,0.00114373630017,2.477886,1.142845,1.335041
Gaia DR3 3794437034301022720,,13.863791,15.877457,12.54309,12.642281352104678,0.0012167604503758,14.65594735210468,0.0012167604503758,11.32158035210468,0.0012167604503758,3.334367,1.320701,2.013666
Gaia DR3 3795993633527490304,,14.813736,17.228575,13.421981,13.43586507340595,0.0019457696908453,15.85070407340595,0.0019457696908453,12.04411007340595,0.0019457696908453,3.806594,1.391755,2.414839
Gaia DR3 3795993633527490560,,11.966902,13.605234,10.72741,10.593848540354417,0.0012412619434334,12.232180540354411,0.0012412619434334,9.354356540354416,0.0012412619434325,2.877824,1.239492,1.638332
Gaia DR3 3796072592206250624,,9.601,11.361026,8.327767,11.959697156777356,0.0002212144561992,13.719723156777354,0.0002212144561992,10.686464156777356,0.0002212144561992,3.033259,1.273233,1.760026
Gaia DR3 3796442680948579328,HD 102870,3.468565,3.825246,3.0062802,3.261253418082954,0.0046203063293805,3.617934418082954,0.0046203063293805,2.798968618082955,0.0046203063293805,0.8189658,0.4622848,0.356681
Gaia DR3 3802665122192531712,,17.96894,20.763918,16.409342,16.815974733703943,0.0068430867429558,19.610952733703943,0.0068430867429558,15.256376733703942,0.0068430867429549,4.354576,1.559598,2.794978
Gaia DR3 3808159454810609280,,17.674025,21.133213,16.120163,16.791049479832424,0.0052507667342958,20.250237479832425,0.0052507667342958,15.237187479832423,0.0052507667342958,5.01305,1.553862,3.459188
Gaia DR3 3812355294262255104,HD 99492,7.271237,7.7825146,6.60672,5.975487706284218,0.0011972827240587,6.486765306284219,0.0011972827240587,5.310970706284218,0.0011972827240587,1.1757946,0.664517,0.5112776
Gaia DR3 3812355328621651328,HD 99491,6.2983956,6.682699,5.745498,5.000563646735713,0.000947239035892,5.384867046735713,0.000947239035892,4.447666046735713,0.000947239035892,0.937201,0.5528976,0.3843034
Gaia DR3 3814369840081992448,,12.452551,13.836684,11.293702,10.952994962835232,0.0012683741531427,12.337127962835234,0.0012683741531427,9.794145962835232,0.0012683741531427,2.542982,1.158849,1.384133
Gaia DR3 3814642931282607104,,12.674611,14.340412,11.418343,11.813483727878053,0.0017046366738044,13.479284727878053,0.0017046366738044,10.557215727878052,0.0017046366738044,2.922069,1.256268,1.665801
Gaia DR3 3815264842546968192,HD 97503,8.262637,8.922129,7.4827476,6.944852291950024,0.0008395578554978,7.604344291950024,0.0008395578554978,6.164962891950024,0.0008395578554978,1.4393814,0.7798894,0.659492
Gaia DR3 3823307284773157248,,9.554909,10.771992,8.452926,8.572593172269773,0.0025160977334923,9.789676172269772,0.0025160977334923,7.470610172269772,0.0025160977334923,2.319066,1.101983,1.217083
Gaia DR3 3825820772648802688,,13.93621,,,12.445295339959166,0.0035267403354621,,,,,,,
Gaia DR3 3825820772648802816,,13.037291,14.479997,11.468127,11.55178546537746,0.0028374856464701,12.99449146537746,0.0028374856464701,9.98262146537746,0.0028374856464701,3.01187,1.569164,1.442706
Gaia DR3 3828238392559860992,,8.331761,9.491674,7.257185,8.89737140597806,0.0004224131743875,10.05728440597806,0.0004224131743875,7.822795405978058,0.000422413174387,2.234489,1.074576,1.159913
Gaia DR3 3830128624846458752,,16.527418,19.745697,15.012418,15.02821806481101,0.0041163761237212,18.24649706481101,0.0041163761237221,13.51321806481101,0.0041163761237212,4.733279,1.515,3.218279
Gaia DR3 383426372059603712,,8.371856,9.205697,7.478024,7.537101707307809,0.0006678479112531,8.37094270730781,0.0006678479112522,6.643269707307809,0.0006678479112531,1.727673,0.893832,0.833841
Gaia DR3 3836344438956110208,,12.812717,14.337689,11.6124935,11.399959184668504,0.0010223206710726,12.924931184668504,0.0010223206710726,10.199735684668504,0.0010223206710726,2.7251955,1.2002235,1.524972
Gaia DR3 3837697972130323456,HD 81997,4.4650126,4.7097015,4.093198,3.1636137298379943,0.0178850608182212,3.408302629837994,0.0178850608182212,2.791799129837994,0.0178850608182212,0.6165035,0.3718146,0.2446889
Gaia DR3 3837746380705638656,HD 81997B,6.9486914,7.383951,6.344556,5.661045419329101,0.0009780160184869,6.096305019329101,0.0009780160184869,5.056910019329102,0.0009780160184869,1.039395,0.6041354,0.4352596
Gaia DR3 3838384617141390208,,11.036237,12.331319,9.911898,10.649299053455351,0.0005960188428479,11.944381053455354,0.0005960188428479,9.524960053455354,0.0005960188428479,2.419421,1.124339,1.295082
Gaia DR3 3840711729206827520,,10.501792,11.966499,9.315035,10.521317825418835,0.0005695644621752,11.986024825418834,0.0005695644621743,9.334560825418835,0.0005695644621752,2.651464,1.186757,1.464707
Gaia DR3 3845035696121944576,,11.688736,13.238439,10.47402,10.715931980260176,0.0009391359995074,12.265634980260176,0.0009391359995074,9.501215980260175,0.0009391359995074,2.764419,1.214716,1.549703
Gaia DR3 3845829101135351296,,12.103519,13.573481,10.916289,10.87240038205165,0.0009309956938396,12.342362382051652,0.0009309956938396,9.685170382051652,0.0009309956938388,2.657192,1.18723,1.469962
Gaia DR3 3846639574348918528,,12.6227,14.159158,11.413638,11.160653944601904,0.0010819001944017,12.697111944601907,0.0010819001944017,9.951591944601905,0.0010819001944017,2.74552,1.209062,1.536458
Gaia DR3 3850237416912716928,,13.076926,14.934433,11.792034,12.19056640833415,0.000756220905556,14.048073408334147,0.000756220905556,10.90567440833415,0.000756220905556,3.142399,1.284892,1.857507
Gaia DR3 3852570413083923072,HD 82106,6.885495,7.4135585,6.202699,6.351376652774183,0.0005964359694177,6.879440152774183,0.0005964359694177,5.668580652774184,0.0005964359694177,1.2108595,0.682796,0.5280635
Gaia DR3 385334196532776576,HD 1326B,9.686646,11.291516,8.455489,11.927817302589482,0.0002153648749061,13.532687302589483,0.0002153648749061,10.696660302589482,0.0002153648749061,2.836027,1.231157,1.60487
Gaia DR3 385334230892516480,HD 1326,7.218567,8.332124,6.16774,9.459831833713224,0.0001569158342373,10.573388833713224,0.0001569158342373,8.409004833713224,0.0001569158342373,2.164384,1.050827,1.113557
Gaia DR3 3853943806185777664,,16.763603,20.354607,15.219852,15.653717728340787,0.0040480675315182,19.244721728340792,0.004048067531519,14.109966728340789,0.0040480675315182,5.134755,1.543751,3.591004
Gaia DR3 3855208897392952192,,8.675959,9.877737,7.5821676,9.438855169277424,0.0003235123738276,10.640633169277422,0.0003235123738285,8.345063769277424,0.0003235123738276,2.2955694,1.0937914,1.201778
Gaia DR3 3858896247076028288,,11.367124,12.91318,10.142016,10.44736332925733,0.0016379808789963,11.99341932925733,0.0016379808789963,9.22225532925733,0.0016379808789954,2.771164,1.225108,1.546056
Gaia DR3 3862117335108574848,,13.988913,16.132393,12.639585,12.54584041758542,0.0011926760105449,14.68932041758542,0.0011926760105449,11.19651241758542,0.0011926760105449,3.492808,1.349328,2.14348
Gaia DR3 3864228496219589120,,13.07543,15.0471115,11.758794,12.355931970632756,0.0012240430445693,14.327613470632755,0.0012240430445693,11.039295970632756,0.0012240430445693,3.2883175,1.316636,1.9716815
Gaia DR3 3864615459886222464,,10.290781,11.919469,9.050169,11.075631517955465,0.0004326450052687,12.704319517955463,0.0004326450052678,9.835019517955464,0.0004326450052678,2.8693,1.240612,1.628688
Gaia DR3 3864972938605115520,,11.038391,13.770287,9.58545,14.129570066698918,0.0003575934447628,16.861466066698917,0.0003575934447628,12.67662906669892,0.0003575934447637,4.184837,1.452941,2.731896
Gaia DR3 3865002247461685248,HD 94765,7.113332,7.5783753,6.483387,5.923061885069584,0.00074958346414,6.388105185069584,0.00074958346414,5.293116885069585,0.00074958346414,1.0949883,0.629945,0.4650433
Gaia DR3 3865934633321490048,,17.069426,20.472624,15.525266,15.726245437425575,0.004084533698994,19.12944343742557,0.0040845336989931,14.182085437425574,0.004084533698994,4.947358,1.54416,3.403198
Gaia DR3 386653747925624576,HD 38B,8.300702,9.222687,7.352524,7.993816067984751,0.0007439427833091,8.915801067984752,0.0007439427833091,7.045638067984752,0.0007439427833091,1.870163,0.948178,0.921985
Gaia DR3 386653851004022144,HD 38A,8.25029,9.156619,7.3108954,7.942897291592788,0.0006088880061674,8.849226291592789,0.0006088880061678,7.0035026915927885,0.0006088880061674,1.8457236,0.9393946,0.906329
Gaia DR3 386655019234959872,,9.08505,10.175217,8.046922,8.78089472478182,0.0004257263470925,9.87106172478182,0.0004257263470934,7.74276672478182,0.000425726347093,2.128295,1.038128,1.090167
Gaia DR3 3868080055385587840,,11.270958,12.609363,10.129927,10.011441240804787,0.0008242966787834,11.349846240804784,0.0008242966787834,8.870410240804787,0.0008242966787825,2.479436,1.141031,1.338405
Gaia DR3 3873066031380105216,,11.465005,12.955956,10.2706375,10.854559602583542,0.0009000223324306,12.34551060258354,0.0009000223324306,9.66019210258354,0.0009000223324306,2.6853185,1.1943675,1.490951
Gaia DR3 3883368588478223360,,11.410146,12.675649,10.298388,9.981217070397356,0.0008987084287106,11.246720070397355,0.0008987084287106,8.869459070397355,0.0008987084287106,2.377261,1.111758,1.265503
Gaia DR3 3889368043607829376,,19.290567,21.315908,17.718784,17.922497116976924,0.0177027373430949,19.947838116976925,0.0177027373430949,16.350714116976924,0.0177027373430949,3.597124,1.571783,2.025341
Gaia DR3 3895876671408042496,,11.782662,12.834389,10.067082,10.76393167038165,0.0127761517310274,11.815658670381652,0.0127761517310274,9.048351670381653,0.0127761517310274,2.767307,1.71558,1.051727
Gaia DR3 3899128064731508736,,15.268338,18.26297,13.797382,14.403209087114645,0.0032187833317491,17.397841087114642,0.00321878333175,12.932253087114644,0.0032187833317491,4.465588,1.470956,2.994632
Gaia DR3 3902745286187581312,,10.865707,12.316649,9.535656,10.160389795591852,0.0209247844324007,11.611331795591854,0.0209247844324007,8.830338795591851,0.0209247844324007,2.780993,1.330051,1.450942
Gaia DR3 3902785006045478656,,8.950713,9.905321,7.9818325,8.26414730116285,0.0008608488009542,9.218755301162853,0.0008608488009542,7.295266801162849,0.0008608488009542,1.9234885,0.9688805,0.954608
Gaia DR3 3902874650601954816,,11.240162,13.037464,9.539625,12.986330767387372,0.0045324626313432,14.78363276738737,0.0045324626313432,11.285793767387371,0.0045324626313432,3.497839,1.700537,1.797302
Gaia DR3 3902874650602495232,,11.235116,12.916022,9.381813,13.054289530340366,0.0048091900090661,14.735195530340366,0.0048091900090661,11.200986530340366,0.0048091900090652,3.534209,1.853303,1.680906
Gaia DR3 3903318372263850368,,10.452762,11.641875,9.360346,9.15354551259914,0.001064064203069,10.342658512599138,0.001064064203069,8.06112951259914,0.001064064203069,2.281529,1.092416,1.189113
Gaia DR3 3907283967108054528,,11.926109,14.100482,10.567221,12.87355967867338,0.0006242464866268,15.04793267867338,0.0006242464866268,11.51467167867338,0.0006242464866268,3.533261,1.358888,2.174373
Gaia DR3 3912369208386557440,,11.527947,13.045307,10.325078,11.220009756973315,0.0009082074757102,12.737369756973315,0.0009082074757102,10.017140756973316,0.000908207475712,2.720229,1.202869,1.51736
Gaia DR3 3915363693944966528,,11.337926,12.851085,10.131776,10.806525466848306,0.0012478859212077,12.319684466848308,0.0012478859212077,9.600375466848307,0.0012478859212077,2.719309,1.20615,1.513159
Gaia DR3 3920481233377933824,,13.428763,15.258401,12.150646,12.383717420839918,0.0007476064964091,14.213355420839918,0.0007476064964091,11.105600420839917,0.0007476064964091,3.107755,1.278117,1.829638
Gaia DR3 392350008432819328,,9.992615,11.324109,8.851962,9.690024291680736,0.0009106079123721,11.021518291680737,0.0009106079123721,8.549371291680735,0.0009106079123721,2.472147,1.140653,1.331494
Gaia DR3 3927886100593557888,,13.897669,16.015173,12.556636,12.64156079726347,0.0011420125339238,14.75906479726347,0.0011420125339238,11.30052779726347,0.0011420125339238,3.458537,1.341033,2.117504
Gaia DR3 3928391218812375808,,10.335732,11.750369,9.159715,9.564752557709287,0.0009185875537403,10.979389557709286,0.0009185875537403,8.388735557709289,0.0009185875537403,2.590654,1.176017,1.414637
Gaia DR3 393155984814848128,,11.423243,12.989094,10.1998205,10.07000597964464,0.0012415238814442,11.63585697964464,0.0012415238814442,8.84658347964464,0.0012415238814442,2.7892735,1.2234225,1.565851
Gaia DR3 3931880591977203584,,15.701753,17.907719,13.593446,14.254096306061232,0.0082113567142299,16.460062306061232,0.008211356714229,12.145789306061232,0.0082113567142299,4.314273,2.108307,2.205966
Gaia DR3 3934198156329808896,HD 110315B,12.853741,,,12.077069995264536,0.0129678773779442,,,,,,,
Gaia DR3 3934198156329809152,HD 110315,7.507833,8.12456,6.753419,6.760430250247102,0.0008150376949775,7.377157250247103,0.0008150376949775,6.006016250247101,0.0008150376949775,1.371141,0.754414,0.616727
Gaia DR3 393621524910343296,,14.384546,16.769222,12.998102,13.539468567483013,0.0011527997911455,15.924144567483012,0.0011527997911455,12.153024567483012,0.0011527997911455,3.77112,1.386444,2.384676
Gaia DR3 3936909723803146368,HD 115404A,6.297682,6.7634935,5.662589,6.093309432633378,0.0005620181866397,6.559120932633377,0.0005620181866397,5.458216432633378,0.0005620181866397,1.1009045,0.635093,0.4658115
Gaia DR3 3936909723803146496,HD 115404B,8.86984,9.887272,7.866617,8.663793829495708,0.0005533928220229,9.681225829495707,0.0005533928220229,7.660570829495708,0.0005533928220233,2.020655,1.003223,1.017432
Gaia DR3 3941342198772052352,,17.465528,20.875265,15.881724,16.75641522950192,0.0047029557329043,20.16615222950192,0.0047029557329043,15.172611229501916,0.0047029557329043,4.993541,1.583804,3.409737
Gaia DR3 3943232534137347072,,11.070571,,8.683837,9.597948933787066,0.0024479697417367,,,7.2112149337870655,0.0024479697417367,,2.386734,
Gaia DR3 3943232534138172672,,8.973733,9.6849985,8.016293,7.503362493350244,0.000965399203201,8.214627993350245,0.000965399203201,6.545922493350244,0.000965399203201,1.6687055,0.95744,0.7112655
Gaia DR3 3943239882828182784,,20.308573,21.595268,18.736492,18.813702841663183,0.0321508782146366,20.100397841663185,0.0321508782146366,17.241621841663182,0.0321508782146384,2.858776,1.572081,1.286695
Gaia DR3 395234439752169344,,14.236328,14.46869,13.839458,14.054430871576312,0.0004321561739768,14.286792871576312,0.0004321561739768,13.657560871576312,0.0004321561739768,0.629232,0.39687,0.232362
Gaia DR3 3957887649746830976,HD 111395,6.1145015,6.463259,5.5931334,4.949754856837052,0.0010884131288202,5.298512356837054,0.0010884131288202,4.428386756837052,0.0010884131288202,0.8701256,0.5213681,0.3487575
Gaia DR3 3965764619767224832,,14.493301,16.726593,13.12914,13.10255599052814,0.0021197176350495,15.335847990528142,0.0021197176350495,11.73839499052814,0.0021197176350495,3.597453,1.364161,2.233292
Gaia DR3 3968118399284369280,,11.662589,13.248407,10.439719,10.755161009743098,0.0023117694896477,12.340979009743098,0.0023117694896477,9.532291009743098,0.0023117694896477,2.808688,1.22287,1.585818
Gaia DR3 3972130276695660288,,9.884125,11.004352,8.833792,8.771881384705324,0.0009309725830988,9.892108384705326,0.0009309725830979,7.721548384705326,0.0009309725830983,2.17056,1.050333,1.120227
Gaia DR3 3978179338700027008,,11.697439,13.166179,10.511726,10.354842575765282,0.0010710751724678,11.823582575765284,0.0010710751724678,9.169129575765282,0.0010710751724678,2.654453,1.185713,1.46874
Gaia DR3 3978879594463300992,,14.124896,14.28668,13.829387,13.288779789658877,0.0009193648023826,13.450563789658876,0.0009193648023826,12.993270789658876,0.0009193648023826,0.457293,0.295509,0.161784
Gaia DR3 3980560507224374400,,9.469826,10.514905,8.457805,8.473919216625301,0.0007080390866445,9.518998216625302,0.0007080390866445,7.461898216625302,0.0007080390866454,2.0571,1.012021,1.045079
Gaia DR3 3985153334796556928,,19.554028,21.972668,17.966673,18.28348444555801,0.0150544226126889,20.70212444555801,0.0150544226126871,16.696129445558007,0.0150544226126871,4.005995,1.587355,2.41864
Gaia DR3 3987041475434695936,,15.077978,17.74213,13.650622,13.89738104143726,0.0022790885214192,16.561533041437258,0.0022790885214192,12.470025041437257,0.0022790885214192,4.091508,1.427356,2.664152
Gaia DR3 3988689609004982912,HD 95650,8.811089,9.819595,7.813904,8.426381112183634,0.000527751136409,9.434887112183633,0.0005277511364081,7.429196112183634,0.0005277511364085,2.005691,0.997185,1.008506
Gaia DR3 3988987164339438208,,8.977005,10.275288,7.8457494,9.831224776812956,0.0003711652666202,11.129507776812956,0.0003711652666202,8.699969176812957,0.0003711652666202,2.4295386,1.1312556,1.298283
Gaia DR3 3989925872391445888,,12.932121,14.517266,11.707295,11.512512994513587,0.0024728696763656,13.097657994513588,0.0024728696763656,10.287686994513589,0.0024728696763656,2.809971,1.224826,1.585145
Gaia DR3 3994492865736279552,,13.526741,15.450058,12.2235365,12.47647668501066,0.0022671749960956,14.399793685010655,0.0022671749960956,11.17327218501066,0.0022671749960956,3.2265215,1.3032045,1.923317
Gaia DR3 3997576171218205312,,12.922742,14.576326,11.687297,11.505114826974534,0.0012933214921266,13.158698826974536,0.0012933214921266,10.269669826974535,0.0012933214921266,2.889029,1.235445,1.653584
Gaia DR3 4004586348119642240,,13.041905,14.834185,11.769423,11.919162287979155,0.0007370076764461,13.711442287979157,0.0007370076764461,10.646680287979157,0.0007370076764461,3.064762,1.272482,1.79228
Gaia DR3 4007861690179758464,,11.78098,13.124593,10.61165,10.565028720065069,0.0203352205795281,11.90864172006507,0.0203352205795281,9.395698720065068,0.0203352205795273,2.512943,1.16933,1.343613
Gaia DR3 4015042738059517440,,13.36711,15.49318,12.01974,12.975641250804893,0.0021478568331767,15.10171125080489,0.0021478568331767,11.62827125080489,0.0021478568331767,3.47344,1.34737,2.12607
Gaia DR3 4015042738059517568,,13.4358,15.603663,12.084628,13.04327410456368,0.0008398766552097,15.21113710456368,0.0008398766552097,11.692102104563675,0.0008398766552097,3.519035,1.351172,2.167863
Gaia DR3 4017860992519744384,,9.582008,10.893038,8.443771,9.631415576996844,0.0006408682438427,10.942445576996844,0.0006408682438419,8.493178576996844,0.0006408682438427,2.449267,1.138237,1.31103
Gaia DR3 4019458647338779648,,12.492209,12.404524,12.692608,11.514028944120156,0.0013254346308126,11.426343944120156,0.0013254346308126,11.714427944120157,0.0013254346308126,-0.288084,-0.200399,-0.087685
Gaia DR3 4025850731201819392,HD 101501,5.1109953,5.4871893,4.581154,5.205021263387878,0.0020898435960816,5.581215263387878,0.0020898435960816,4.675179963387877,0.0020898435960816,0.9060353,0.5298413,0.376194
Gaia DR3 4031586157514097024,,8.854014,9.967266,7.8048306,9.140164638366317,0.0003639942320763,10.253416638366318,0.0003639942320745,8.090981238366318,0.0003639942320745,2.1624354,1.0491834,1.113252
Gaia DR3 4034171629042489088,HD 103095,6.1985016,6.607422,5.6057725,6.38622448996698,0.0003920786169335,6.79514488996698,0.0003920786169335,5.7934953899669805,0.0003920786169335,1.0016495,0.5927291,0.4089204
Gaia DR3 4038724053950164096,,11.926581,13.434135,10.71777,10.76247044912041,0.0009307676065617,12.270024449120411,0.0009307676065617,9.553659449120412,0.0009307676065617,2.716365,1.208811,1.507554
Gaia DR3 4038724053986441856,HD 165185,5.8053985,6.1079526,5.326963,4.638564278152389,0.0015016587405751,4.941118378152389,0.0015016587405751,4.160128778152387,0.0015016587405751,0.7809896,0.4784355,0.3025541
Gaia DR3 4039831777499368960,,20.037308,,,19.600269000228558,0.0769132598215005,,,,,,,
Gaia DR3 4040839376832467584,,12.271943,13.771386,11.071731,10.871307752134069,0.0009959224805617,12.370750752134068,0.0009959224805617,9.671095752134068,0.0009959224805617,2.699655,1.200212,1.499443
Gaia DR3 4041053231822960128,,19.925434,,,18.49098351977852,0.1059499443460936,,,,,,,
Gaia DR3 4046709772499428608,,11.602419,13.203115,10.377976,10.42137668338218,0.0012774912963937,12.02207268338218,0.0012774912963937,9.19693368338218,0.0012774912963937,2.825139,1.224443,1.600696
Gaia DR3 4046709875578636672,,12.503245,14.271924,11.227741,11.323312202425967,0.0017956600417594,13.091991202425966,0.0017956600417594,10.04780820242597,0.0017956600417594,3.044183,1.275504,1.768679
Gaia DR3 405118190290397568,,13.853708,15.896235,12.5271225,12.506714213027358,0.0009358540993718,14.549241213027358,0.0009358540993718,11.180128713027358,0.0009358540993718,3.3691125,1.3265855,2.042527
Gaia DR3 4053559111471124608,,15.303811,18.06996,13.856539,13.92642411169854,0.002480929443033,16.692573111698536,0.002480929443033,12.47915211169854,0.002480929443033,4.213421,1.447272,2.766149
Gaia DR3 4055579464064558592,,13.950101,16.359652,12.556264,13.544979706607904,0.0009553234573846,15.954530706607905,0.0009553234573846,12.151142706607905,0.0009553234573846,3.803388,1.393837,2.409551
Gaia DR3 4055584308787727488,,10.278985,11.754064,9.08526,9.527109602841325,0.0035705877471539,11.002188602841322,0.0035705877471539,8.333384602841324,0.0035705877471539,2.668804,1.193725,1.475079
Gaia DR3 4055585060376248832,HD 318327,9.602647,10.755777,8.529942,8.849105849834427,0.0005753608679084,10.002235849834427,0.0005753608679084,7.7764008498344275,0.0005753608679088,2.225835,1.072705,1.15313
Gaia DR3 4058369298698605440,,12.499951,13.930153,11.277157,11.186493467518314,0.0011603755838862,12.616695467518316,0.0011603755838862,9.963699467518314,0.0011603755838862,2.652996,1.222794,1.430202
Gaia DR3 4058369298708349824,,12.439587,13.91359,11.249463,11.128630665446178,0.0009306814150829,12.602633665446175,0.0009306814150829,9.938506665446177,0.0009306814150829,2.664127,1.190124,1.474003
Gaia DR3 4059973524888355584,,18.193016,20.890816,16.660957,16.873853589845318,0.0126344634410919,19.57165358984532,0.0126344634410919,15.34179458984532,0.0126344634410919,4.229859,1.532059,2.6978
Gaia DR3 4060950333528619904,,11.320215,12.522636,10.2298155,10.198866206635712,0.0010378826653267,11.40128720663571,0.0010378826653267,9.108466706635712,0.0010378826653267,2.2928205,1.0903995,1.202421
Gaia DR3 4062783361232757632,,19.556583,,,18.42752428586869,0.0437739024500718,,,,,,,
Gaia DR3 4070486986336992384,,20.286081,20.478533,18.010118,19.050984917108828,0.0929345988009942,19.243436917108827,0.0929345988009959,16.775021917108827,0.0929345988009959,2.468415,2.275963,0.192452
Gaia DR3 4071372539860350464,,11.373336,12.935164,10.140617,10.003187713501887,0.0264052771014178,11.56501571350189,0.0264052771014178,8.77046871350189,0.0264052771014178,2.794547,1.232719,1.561828
Gaia DR3 4072260704719970944,,9.050766,9.9169,8.136176,7.817157193783692,0.0006912182728893,8.683291193783692,0.0006912182728893,6.902567193783693,0.0006912182728893,1.780724,0.91459,0.866134
Gaia DR3 4075141768785646848,,9.126414,10.732183,7.898147,11.758282299158653,0.0002046329370992,13.36405129915865,0.0002046329370992,10.53001529915865,0.0002046329370992,2.834036,1.228267,1.605769
Gaia DR3 4077001760212546432,,18.980278,18.774366,17.500376,17.784153018171178,0.0454287290638113,17.57824101817118,0.0454287290638113,16.30425101817118,0.0454287290638113,1.27399,1.479902,-0.205912
Gaia DR3 4078319494857310336,,10.965031,12.348705,9.809993,10.835644964382675,0.0006602531580011,12.219318964382676,0.0006602531580011,9.68060696438268,0.0006602531580011,2.538712,1.155038,1.383674
Gaia DR3 4079684229322231040,HD 172051,5.6792855,6.020049,5.1627083,5.10440946749358,0.001397563287337,5.44517296749358,0.001397563287337,4.58783226749358,0.001397563287337,0.8573407,0.5165772,0.3407635
Gaia DR3 4092990622155744000,,12.684425,14.24984,11.470814,11.191438285068594,0.0013231195393235,12.756853285068592,0.0013231195393235,9.977827285068594,0.0013231195393235,2.779026,1.213611,1.565415
Gaia DR3 4093301474693288960,HD 170657,6.5646515,7.0118737,5.950741,5.964360728564852,0.0009978344033001,6.411582928564853,0.0009978344033001,5.350450228564853,0.0009978344033001,1.0611327,0.6139105,0.4472222
Gaia DR3 4094679437572611712,,9.994882,11.143062,8.929406,9.172458532837254,0.0006444972190928,10.320638532837254,0.0006444972190928,8.106982532837254,0.0006444972190928,2.213656,1.065476,1.14818
Gaia DR3 4095396422225930624,,12.455414,14.389109,11.117828,11.84813868867371,0.0195585590889262,13.78183368867371,0.0195585590889262,10.510552688673709,0.0195585590889262,3.271281,1.337586,1.933695
