Gaia DR3 4070509045299468160|  23.2076| 2.4430|          |
Gaia DR3 6782228766021705088|  23.2076| 0.0494|          |
Gaia DR3 4112351200798692608|  23.2078| 1.8427|          |
Gaia DR3 64115585330656000  |  23.2079| 0.0237|   43.0074| 17928
Gaia DR3 5928587763833267456|  23.2082| 0.0141|   42.9724| 81469
Gaia DR3 5936070387154313600|  23.2084| 0.0229|   42.9617|
Gaia DR3 4606044703442132352|  23.2084| 0.0158|          |
Gaia DR3 1183641515889594240|  23.2086| 0.2551|          |
Gaia DR3 6779030973891005568|  23.2089| 0.9053|          |
Gaia DR3 6769895372300018688|  23.2090| 0.0840|          |
Gaia DR3 2485880998811245696|  23.2090| 0.0171|          |
Gaia DR3 2638442429053398016|  23.2096| 0.0213|   42.9347|
Gaia DR3 5060387166012860416|  23.2097| 0.0554|          |
Gaia DR3 1546167683738919680|  23.2100| 0.0150|   42.8517| 58770
Gaia DR3 1824468954526620160|  23.2101| 2.2267|          |
Gaia DR3 4622442162724961408|  23.2103| 0.0599|          |
Gaia DR3 4287411250257959808|  23.2104| 1.6151|          |
Gaia DR3 4036692152160207488|  23.2107| 1.8159|          |
Gaia DR3 5563530215234520704|  23.2107| 0.0136|          |
Gaia DR3 4036756336110803456|  23.2107| 1.7015|          |
Gaia DR3 2662273381512769024|  23.2107| 0.0416|          |
Gaia DR3 49407521363733632  |  23.2110| 0.0738|          |
Gaia DR3 5980453857619375488|  23.2110| 1.8689|          |
Gaia DR3 4674464082220740480|  23.2111| 0.0125|   42.9876| 16693
Gaia DR3 4061990441459251712|  23.2113| 1.4029|          |
Gaia DR3 144534724778235392 |  23.2115| 0.0158|          |
Gaia DR3 132258299495953920 |  23.2115| 0.0250|          |
Gaia DR3 2263775217595694464|  23.2116| 0.0699|          |
Gaia DR3 4612750178181411328|  23.2118| 0.0459|          |
Gaia DR3 662078661904373248 |  23.2120| 0.0384|   42.8545|
Gaia DR3 4093203377634697728|  23.2121| 1.9258|          |
Gaia DR3 4685526303073876608|  23.2122| 0.0402|          |
Gaia DR3 2205342806016552448|  23.2126| 0.0346|   43.1962|
Gaia DR3 3679122831759483904|  23.2127| 0.0265|          |
Gaia DR3 4016968051639084032|  23.2130| 0.0141|   43.0229| 60265
Gaia DR3 790654349066387328 |  23.2130| 0.0508|          |
Gaia DR3 1835411500375732992|  23.2132| 2.4432|          |
Gaia DR3 980580929630059520 |  23.2133| 0.0293|   43.1770|
Gaia DR3 6033292469393652736|  23.2134| 2.0402|          |
Gaia DR3 4070633908572041472|  23.2136| 2.0256|          |
Gaia DR3 5933223682834901120|  23.2142| 2.7623|          |
Gaia DR3 3119977291652001408|  23.2148| 0.0665|          |
Gaia DR3 846580561334531200 |  23.2150| 0.0390|          |
Gaia DR3 2018896695187411328|  23.2150| 2.7043|          |
Gaia DR3 2770944059921387648|  23.2158| 0.0242|          |116907
Gaia DR3 4116982133351251200|  23.2162| 1.8555|          |
Gaia DR3 2020792665545199232|  23.2165| 0.0190|   42.9988| 97023
Gaia DR3 4922635122307604096|  23.2165| 0.1269|          |
Gaia DR3 4144285725784183040|  23.2168| 0.0175|          |
Gaia DR3 6277029836214153984|  23.2170| 0.0285|   43.0530|
Gaia DR3 5375199094762328704|  23.2170| 0.6696|   45.7649| 56447
Gaia DR3 1743504800870418432|  23.2174| 0.0258|   42.9897|105202
Gaia DR3 145668974102570624 |  23.2174| 0.0208|          |
Gaia DR3 5168861134916821376|  23.2174| 0.0149|   43.0320| 15962
Gaia DR3 5953086360353823360|  23.2178| 0.0157|   43.2248|
Gaia DR3 5325965403612362496|  23.2179| 0.0257|   43.4289|
Gaia DR3 1339274053906752896|  23.2183| 0.0853|          |
Gaia DR3 4917653101978108928|  23.2184| 0.0204|   43.0673|  7425
Gaia DR3 3320937814998276736|  23.2186| 1.2780|          |
Gaia DR3 2920035122232370816|  23.2187| 0.0137|   43.2367|
Gaia DR3 6562124886240302720|  23.2188| 0.0137|          |106546
Gaia DR3 6809703667900602112|  23.2188| 0.0734|          |
Gaia DR3 5720783124156332928|  23.2199| 0.0562|          |
Gaia DR3 250035854759975168 |  23.2202| 0.0309|   43.3291|
Gaia DR3 575440822126321792 |  23.2210| 0.0286|   42.5806|
Gaia DR3 5127547397820191488|  23.2211| 0.0237|   43.1789|
Gaia DR3 60460465080107392  |  23.2213| 0.0225|   42.9991| 14974
Gaia DR3 5469956896626429824|  23.2217| 0.0376|          |
Gaia DR3 2094160155852722304|  23.2225| 0.0154|   43.2560| 92916
Gaia DR3 6882386849311327104|  23.2226| 0.0155|          |
Gaia DR3 4117970598615270656|  23.2232| 3.2881|          |
Gaia DR3 4062173647591152512|  23.2237| 2.8737|          |
Gaia DR3 2977014288681563904|  23.2237| 0.0218|          |
Gaia DR3 5293012833966166912|  23.2240| 0.0171|          |
Gaia DR3 1199192840852373376|  23.2242| 0.0653|          |
Gaia DR3 561911984381838208 |  23.2242| 0.0250|          |
Gaia DR3 2493773774311691520|  23.2243| 0.0352|   43.3361|
Gaia DR3 6056560815514716928|  23.2243| 4.0828|          |
Gaia DR3 5960958794856334464|  23.2246| 0.2214|          |
Gaia DR3 3474689981972287232|  23.2252| 0.0154|   43.1094|
Gaia DR3 4107962053484250368|  23.2253| 1.3809|          |
Gaia DR3 3403722102745482112|  23.2253| 0.1110|          |
Gaia DR3 3134366600326910848|  23.2253| 0.0207|          |
Gaia DR3 4040598549392039936|  23.2257| 1.2923|          |
Gaia DR3 5809727361370559616|  23.2261| 0.0195|          |
Gaia DR3 3196663932720748800|  23.2261| 0.0344|          |
Gaia DR3 4406810310270013440|  23.2269| 0.0219|          |
Gaia DR3 954259956994226816 |  23.2269| 0.0761|          |
Gaia DR3 2558006625131021440|  23.2270| 0.0226|          |
Gaia DR3 3833891084917538816|  23.2270| 0.0408|          |
Gaia DR3 779106556394253824 |  23.2272| 0.2513|          | 54539
Gaia DR3 6480818750146674304|  23.2275| 0.0208|          |
Gaia DR3 4154580109515780992|  23.2278| 0.1664|          |
Gaia DR3 6125537882894418560|  23.2282| 1.7211|          |
Gaia DR3 5063334406933437184|  23.2284| 0.0184|   42.9958| 11954
Gaia DR3 4117094837574630400|  23.2284| 1.7180|          |
Gaia DR3 4525825468960700928|  23.2286| 3.6401|          |
Gaia DR3 2770944059921419264|  23.2288| 0.1263|          |
Gaia DR3 5935065983239912320|  23.2291| 0.0182|   42.8746| 79576
Gaia DR3 2442681083877402368|  23.2292| 0.0956|          |
Gaia DR3 4038800779193917696|  23.2292| 1.4610|          |
Gaia DR3 1777269424274555776|  23.2294| 0.0750|          |
Gaia DR3 1463742931994936960|  23.2294| 0.0310|   42.8899| 63048
Gaia DR3 1087260048881736320|  23.2297| 0.0659|          |
Gaia DR3 4035606521783435776|  23.2298| 0.0172|          |
Gaia DR3 6696763452316312576|  23.2298| 0.0256|   42.9907|
Gaia DR3 2578570103910605312|  23.2299| 0.0618|          |
Gaia DR3 721235136255345152 |  23.2300| 0.0184|          |
Gaia DR3 5346480778770577024|  23.2312| 0.0134|          |
Gaia DR3 6481436022845995648|  23.2312| 0.1388|          |103583
Gaia DR3 2004420593787926016|  23.2315| 0.0818|          |
Gaia DR3 1647997235151246592|  23.2319| 0.1829|          |
Gaia DR3 4314356191441371776|  23.2320| 2.2539|          |
Gaia DR3 5857326010036657792|  23.2321| 0.1121|          |
Gaia DR3 3736471399759355648|  23.2327| 0.0171|   42.9818| 64706
Gaia DR3 2041335356649149184|  23.2328| 0.0162|          |
Gaia DR3 1087254173366476288|  23.2331| 0.0251|          |
Gaia DR3 2295217504939096832|  23.2332| 0.0172|   42.9693|
Gaia DR3 3605341237849057152|  23.2335| 0.0804|          |
Gaia DR3 6756679448695491072|  23.2337| 0.0166|          |
Gaia DR3 6006467581138361344|  23.2338| 0.2915|          |
Gaia DR3 4945838532802108032|  23.2343| 0.0132|   43.0110|
Gaia DR3 5467639263553830272|  23.2343| 0.0216|          |
Gaia DR3 6701716163787340544|  23.2346| 0.0204|          |
Gaia DR3 2898135496305857792|  23.2347| 0.0508|          |
Gaia DR3 1223126735087115520|  23.2351| 0.0167|          |
Gaia DR3 4177027635793615488|  23.2359| 0.6723|          |
Gaia DR3 4116606340866988800|  23.2360| 2.1185|          |
Gaia DR3 4593947154958666624|  23.2360| 0.0103|   43.0041| 86521
Gaia DR3 4353893388309106048|  23.2362| 0.0332|          |
Gaia DR3 2520039732709716608|  23.2362| 0.0181|   42.9650|
Gaia DR3 5786304018486635648|  23.2363| 0.0119|          |
Gaia DR3 4077047737807455872|  23.2364| 1.9381|          |
Gaia DR3 4042898315496808576|  23.2366| 1.5909|          |
Gaia DR3 6442595465356249088|  23.2367| 0.0196|          |
Gaia DR3 154537772330054656 |  23.2368| 0.1101|          |
Gaia DR3 314530797368669312 |  23.2371| 0.0931|          |
Gaia DR3 985161254552868352 |  23.2372| 1.9995|          |
Gaia DR3 2970869186913895424|  23.2372| 0.0139|          |
Gaia DR3 1444800511312120832|  23.2373| 0.0572|   43.5767|
Gaia DR3 949149156367149952 |  23.2376| 0.0196|          |
Gaia DR3 594232609715027584 |  23.2381| 0.0639|          |
Gaia DR3 3368214650329888512|  23.2381| 0.0259|   42.8918| 34271
Gaia DR3 4506584840100780928|  23.2381| 1.5177|          |
Gaia DR3 2022233983521243776|  23.2384| 1.4212|          |
Gaia DR3 5766661758650160128|  23.2384| 0.0397|          |
Gaia DR3 1923899539040788352|  23.2388| 0.2462|          |
Gaia DR3 3030029131610199424|  23.2390| 0.0177|   42.7326|
Gaia DR3 1847398754093495936|  23.2391| 0.1279|          |
Gaia DR3 44197073198840064  |  23.2396| 0.0329|   42.8959| 16788
Gaia DR3 4664063664304057216|  23.2402| 0.0372|   42.4411|
Gaia DR3 657922336151341952 |  23.2407| 0.0462|   43.1891|
Gaia DR3 1833124103867190656|  23.2407| 2.8593|          |
Gaia DR3 5422144977092149632|  23.2407| 0.0374|          |
Gaia DR3 5362303781875514496|  23.2410| 0.0129|   43.0582|
Gaia DR3 4056420659187112576|  23.2411| 1.6447|          |
Gaia DR3 786717135370412800 |  23.2412| 0.0682|          |
Gaia DR3 2871038685070645376|  23.2413| 0.4833|          |
Gaia DR3 5213765361595890304|  23.2421| 0.0316|          |
Gaia DR3 4163348645992695424|  23.2421| 1.5718|          |
Gaia DR3 6316896066257618560|  23.2421| 0.3471|          |
Gaia DR3 1779950244076928000|  23.2422| 0.0233|   42.8164|
Gaia DR3 3836980880094540160|  23.2425| 0.0212|   43.0911|
Gaia DR3 1237891870576145408|  23.2426| 0.0224|   42.5349|
Gaia DR3 6848684142159277056|  23.2427| 0.0286|   42.7576|
Gaia DR3 3193019532710976512|  23.2428| 0.0213|   43.2181|
Gaia DR3 5527980530411995648|  23.2429| 0.1582|          |
Gaia DR3 2056842593770045824|  23.2430| 0.0144|   43.0754|
Gaia DR3 4997583955185946496|  23.2434| 0.0186|          |
Gaia DR3 1345834500489091840|  23.2435| 0.0106|   43.0130|
Gaia DR3 4059059933765261952|  23.2435| 2.6990|          |
Gaia DR3 3105924467899955584|  23.2436| 0.0767|          |
Gaia DR3 2499907262488342400|  23.2438| 0.0402|   43.4004|
Gaia DR3 5514894039938581248|  23.2439| 0.0523|          |
Gaia DR3 6741907196436095488|  23.2439| 0.0220|          |
Gaia DR3 1314045729544380288|  23.2441| 0.0240|          |
Gaia DR3 3310612404379251840|  23.2442| 0.3364|          |
Gaia DR3 4083812998501815424|  23.2443| 0.0179|          |
Gaia DR3 1908034002868373376|  23.2443| 0.0309|          |
Gaia DR3 3249297446966443136|  23.2443| 0.2703|          |
Gaia DR3 1084105927978992000|  23.2444| 0.0226|          |
Gaia DR3 1661232297133757568|  23.2445| 0.0142|          |
Gaia DR3 4107461363407413504|  23.2446| 1.0126|          |
Gaia DR3 4052893421663584768|  23.2449| 1.4645|          |
Gaia DR3 4467976691884071296|  23.2449| 0.0138|   42.9655|
Gaia DR3 5364195216759631744|  23.2450| 0.0593|          |
Gaia DR3 2778766810274762496|  23.2453| 0.0222|          |  2828
Gaia DR3 6745737315123209984|  23.2453| 0.2750|          |
Gaia DR3 4496058596812020480|  23.2455| 0.2841|          |
Gaia DR3 1798572191480625408|  23.2457| 0.0192|          |
Gaia DR3 1958399503799894656|  23.2457| 0.0163|          |
Gaia DR3 2297501568546304256|  23.2460| 0.0125|          |
Gaia DR3 934289561658337792 |  23.2473| 0.0167|   42.9088|
Gaia DR3 1539749830065354240|  23.2476| 0.0874|          |
Gaia DR3 2290440092556573184|  23.2478| 0.0316|   42.9236|
Gaia DR3 6700048793058633728|  23.2478| 0.0316|   42.9536| 99966
Gaia DR3 3293652471881614592|  23.2478| 0.2800|          |
Gaia DR3 4038554763464711936|  23.2479| 1.1337|          |
Gaia DR3 5231644382734324352|  23.2480| 0.1314|          |
Gaia DR3 5598493718627747072|  23.2480| 0.0116|          |
Gaia DR3 4068394924922804992|  23.2484| 2.6828|          |
Gaia DR3 5852671949097786624|  23.2485| 3.7126|          |
Gaia DR3 6282579101463565184|  23.2486| 0.0442|   43.1664|
Gaia DR3 2023299208423606400|  23.2489| 2.7042|          |
Gaia DR3 886770902489820672 |  23.2491| 0.3646|          |
Gaia DR3 4109497865033874304|  23.2492| 2.4603|          |
Gaia DR3 3339586322480398848|  23.2493| 1.3030|          |
Gaia DR3 1183423159753314816|  23.2494| 0.0418|          |
Gaia DR3 4144871696791927936|  23.2499| 1.6884|          |
Gaia DR3 1664401914278345472|  23.2507| 0.0110|          |
Gaia DR3 5413531987125139712|  23.2508| 0.0122|          |
Gaia DR3 5408130704971413888|  23.2508| 0.3272|          |
Gaia DR3 3461115342697772544|  23.2509| 0.0198|          |
Gaia DR3 2178460468281408256|  23.2513| 0.0117|   43.0213|
Gaia DR3 5916823676572948608|  23.2514| 2.2655|          |
Gaia DR3 5860973949140589568|  23.2518| 0.0206|          |
Gaia DR3 4520259947257763968|  23.2518| 2.0745|          |
Gaia DR3 4280153786299074816|  23.2519| 0.6923|          |
Gaia DR3 5695947767821738240|  23.2531| 2.8469|          |
Gaia DR3 388978493465766016 |  23.2531| 2.4064|          |
Gaia DR3 1259650209257652096|  23.2534| 0.0169|   42.8322| 69999
Gaia DR3 6125627669191885824|  23.2534| 0.0483|          |
Gaia DR3 4121205018175547392|  23.2540| 2.6956|          |
Gaia DR3 4094867247909489536|  23.2541| 1.8680|          |
Gaia DR3 378607281314502016 |  23.2542| 0.1809|          |  1473
Gaia DR3 2239948628823729280|  23.2543| 0.0680|          |
Gaia DR3 5223336124982743808|  23.2543| 0.0141|   43.0077|
Gaia DR3 4242321687140374912|  23.2548| 0.0157|   42.9343| 97668
Gaia DR3 2021230786548073728|  23.2550| 2.6148|          |
Gaia DR3 5019183689315007872|  23.2550| 0.0701|          |
Gaia DR3 5467640122547290880|  23.2553| 0.0352|   42.9895| 51551
Gaia DR3 4124239498444255360|  23.2558| 2.6995|          |
Gaia DR3 5064381382520963456|  23.2565| 0.0428|          |
Gaia DR3 5865076570640493184|  23.2570| 0.0200|          |
Gaia DR3 1960629725700520704|  23.2570| 0.0224|          |
Gaia DR3 1326907266809677056|  23.2571| 0.0205|   42.9633|
Gaia DR3 3118688251708604928|  23.2576| 0.0229|   42.9507| 30243
Gaia DR3 647908362201501312 |  23.2577| 0.0241|          | 47176
Gaia DR3 4865882734424931968|  23.2577| 0.0654|          |
Gaia DR3 2722184739318068224|  23.2587| 0.0236|          |
Gaia DR3 4961627863374310016|  23.2588| 0.0180|          |
Gaia DR3 4060843272875031680|  23.2594| 2.0207|          |
Gaia DR3 2323761887650523520|  23.2594| 0.0237|   43.1302|
Gaia DR3 1568889641275620608|  23.2595| 0.1895|          |
Gaia DR3 3658943975891087232|  23.2595| 0.1199|          |
Gaia DR3 1223126528928684544|  23.2597| 0.0308|   42.5089|
Gaia DR3 3637161065701260800|  23.2598| 0.1349|          |
Gaia DR3 4035795397292088064|  23.2600| 0.0194|          |
Gaia DR3 3911460633824772224|  23.2601| 0.0627|          |
Gaia DR3 1691234189884424064|  23.2604| 0.0123|          |
Gaia DR3 4531138171708088832|  23.2605| 0.0755|          |
Gaia DR3 2564338506436972928|  23.2607| 0.0747|          |
Gaia DR3 1245994240481537152|  23.2612| 0.0202|          |
Gaia DR3 2301481216523074176|  23.2615| 0.1085|          |
Gaia DR3 3913429442537570816|  23.2617| 0.1342|          |
Gaia DR3 3551330649712720384|  23.2618| 0.1461|          |
Gaia DR3 3254366302946985600|  23.2622| 0.0259|   42.9109| 19925
Gaia DR3 4104581708075171840|  23.2623| 1.7003|          |
Gaia DR3 182954787790721664 |  23.2623| 0.0383|   42.9974|
Gaia DR3 2953202337161332480|  23.2623| 0.0546|          |
Gaia DR3 3035176873248454656|  23.2627| 0.0218|          |
Gaia DR3 2224783030582832256|  23.2629| 0.0176|   43.1156|
Gaia DR3 5978389558847808256|  23.2634| 1.3636|          |
Gaia DR3 362877874124807936 |  23.2635| 0.1142|          |
Gaia DR3 4136557876943518976|  23.2635| 1.7504|          |
Gaia DR3 3282728853923029376|  23.2639| 0.2734|          |
Gaia DR3 4252037006280857088|  23.2641| 1.5088|          |
Gaia DR3 4124975449696960000|  23.2642| 2.3563|          |
Gaia DR3 3182785965674908416|  23.2642| 0.0162|          |
Gaia DR3 5828338657275373952|  23.2644| 0.0158|   42.8572| 81041
Gaia DR3 4944355154177077120|  23.2649| 0.0355|          |
Gaia DR3 5230338953200889088|  23.2653| 0.0101|          |
Gaia DR3 186889080912161664 |  23.2663| 0.0267|          |
Gaia DR3 6001518610597671808|  23.2666| 2.5979|          |
Gaia DR3 2091685395691358080|  23.2666| 0.3807|          |
Gaia DR3 6654471592250848000|  23.2669| 0.0551|          |
Gaia DR3 6030439614696660352|  23.2669| 1.4398|          |
Gaia DR3 4534282122123411200|  23.2672| 2.6372|          |
Gaia DR3 3015772142280101888|  23.2674| 0.0262|          |
Gaia DR3 1956580293092908672|  23.2675| 0.0205|          |
Gaia DR3 1370065297224193664|  23.2685| 0.0128|          |
Gaia DR3 3615366756669561472|  23.2687| 0.0268|   42.8845| 68107
Gaia DR3 2976548439351666304|  23.2694| 0.1504|          |
Gaia DR3 4291980202098000384|  23.2695| 1.0227|          |
Gaia DR3 1661232297133757440|  23.2699| 0.0128|          |
Gaia DR3 4273573140491322752|  23.2702| 2.4679|          |
Gaia DR3 4490466510732526464|  23.2707| 0.0159|          |
Gaia DR3 1472500473391093120|  23.2707| 0.0561|          |
Gaia DR3 4295382434672552448|  23.2709| 2.1739|          |
Gaia DR3 5509386895427743616|  23.2712| 0.0222|   42.7616|
Gaia DR3 4175568171547798912|  23.2720| 0.2316|          |
Gaia DR3 3934189428956291584|  23.2723| 0.0242|          |
Gaia DR3 1235555958122899840|  23.2723| 0.0682|          |
Gaia DR3 6444384022880678400|  23.2723| 0.1139|          |
Gaia DR3 1973005652482005760|  23.2725| 0.0952|          |
Gaia DR3 2864324994056704128|  23.2732| 0.2700|          |
Gaia DR3 43615328469218176  |  23.2732| 0.0449|          |
Gaia DR3 4267057331498100992|  23.2735| 0.0726|          |
Gaia DR3 6417621020805864832|  23.2737| 0.1141|          |
Gaia DR3 2816796099980451840|  23.2738| 0.1202|          |113495
Gaia DR3 6030268640660212224|  23.2739| 1.9702|          |
Gaia DR3 6849229701785866240|  23.2739| 0.0214|   43.3227|
Gaia DR3 4042912712203994240|  23.2739| 1.0641|          |
Gaia DR3 4984056354393510656|  23.2739| 0.0704|          |
Gaia DR3 4495195033510186752|  23.2739| 0.0442|          |
Gaia DR3 4062827303052232064|  23.2740| 1.6995|          |
Gaia DR3 2297557089587215616|  23.2741| 0.0113|   42.9357|106882
Gaia DR3 4695747741115147264|  23.2741| 0.3203|          |
Gaia DR3 4116511134397078528|  23.2742| 1.1913|          |
Gaia DR3 2337434628275058688|  23.2743| 0.0182|          |
Gaia DR3 4044064691215284864|  23.2744| 1.0589|          |
Gaia DR3 4272169369076860288|  23.2746| 0.0172|          |
Gaia DR3 4120653613045592576|  23.2747| 1.0816|          |
Gaia DR3 2256691304696743296|  23.2748| 0.0168|          |
Gaia DR3 3407257105639932032|  23.2752| 0.0408|   43.4715|
Gaia DR3 3410639993682264960|  23.2752| 0.0204|   42.9192|
Gaia DR3 4418849515915901312|  23.2752| 0.0204|          |
Gaia DR3 4117381737097481344|  23.2754| 2.1729|          |
Gaia DR3 2531697029865518464|  23.2756| 0.0678|          |
Gaia DR3 6271044747748060032|  23.2757| 0.0229|          |
Gaia DR3 1460564553117705856|  23.2757| 0.0221|          |
Gaia DR3 257553628080826368 |  23.2762| 0.0716|          |
Gaia DR3 1363969913996587520|  23.2764| 0.0202|   42.5195|
Gaia DR3 4878377515843899520|  23.2771| 0.0235|   42.8594|
Gaia DR3 4120224082097377024|  23.2774| 1.7043|          |
Gaia DR3 5868854664334743040|  23.2780| 2.1997|          |
Gaia DR3 1185538040304324096|  23.2781| 0.0221|          |
Gaia DR3 4042960609720593152|  23.2781| 1.8643|          |
Gaia DR3 3179277114832760192|  23.2785| 0.0283|          |
Gaia DR3 786252145024226688 |  23.2786| 0.0631|          |
Gaia DR3 451800567787263872 |  23.2787| 0.0259|          |
Gaia DR3 4077056667095594496|  23.2787| 1.6439|          |
Gaia DR3 3808106197216138368|  23.2792| 0.0715|   43.6299|
Gaia DR3 4815587464796456192|  23.2794| 0.7352|          |
Gaia DR3 4693818888483537664|  23.2796| 0.1200|          | 11001
Gaia DR3 4192665268119397376|  23.2796| 1.7141|          |
Gaia DR3 3433218838619177600|  23.2802| 0.0166|   42.7059|
Gaia DR3 4165315088179260416|  23.2802| 2.3315|          |
Gaia DR3 615607974752730880 |  23.2802| 0.0277|   42.3740|
Gaia DR3 5199601899484421632|  23.2803| 0.0215|   42.6980|
Gaia DR3 2025964974370588160|  23.2806| 2.4095|          |
Gaia DR3 4080084348428869120|  23.2814| 0.0802|          |
Gaia DR3 4418850954729363584|  23.2814| 0.0164|          | 75069
Gaia DR3 5834745958257383808|  23.2817| 0.0148|          |
Gaia DR3 6316323426853857792|  23.2819| 0.0279|          |
Gaia DR3 6311801307327202176|  23.2821| 0.0306|          |
Gaia DR3 4121824730389423232|  23.2823| 1.9507|          |
Gaia DR3 5884013974781875584|  23.2824| 1.3317|          |
Gaia DR3 4458033430272284928|  23.2827| 0.0251|   42.4836|
Gaia DR3 617108705045405440 |  23.2831| 0.0933|          |
Gaia DR3 2485880964451507456|  23.2837| 0.0262|          |
Gaia DR3 5643149082029091328|  23.2839| 0.0146|   43.1414|
Gaia DR3 4287794326978803456|  23.2840| 0.0227|   42.5256|
Gaia DR3 4316486254703798528|  23.2842| 3.1593|          |
Gaia DR3 4293059269707207808|  23.2842| 2.0868|          |
Gaia DR3 3302598613882566400|  23.2846| 0.0193|          |
Gaia DR3 4318171290646422400|  23.2846| 1.9816|          |
Gaia DR3 1690646191681015552|  23.2848| 0.0583|          |
Gaia DR3 4053837322296573184|  23.2850| 1.5634|          |
Gaia DR3 3372341701585031424|  23.2850| 0.0336|          |
Gaia DR3 4120072246353534208|  23.2854| 1.9473|          |
Gaia DR3 2427582693283953792|  23.2855| 0.0239|   42.8908|  1128
Gaia DR3 4091132614967472768|  23.2859| 1.4564|          |
Gaia DR3 49341619384983936  |  23.2859| 0.1392|          |
Gaia DR3 4128379262807349632|  23.2860| 1.4986|          |
Gaia DR3 522518887951765248 |  23.2861| 0.0156|          |
Gaia DR3 999813724462392320 |  23.2862| 0.0227|   42.7596|
Gaia DR3 4040702453369357952|  23.2871| 1.7539|          |
Gaia DR3 3068618691199537536|  23.2872| 0.0156|          |
Gaia DR3 4144235594887359360|  23.2876| 1.8877|          |
Gaia DR3 2821102337271750784|  23.2877| 0.0509|          |
Gaia DR3 1706126696925838592|  23.2878| 0.0124|          |
Gaia DR3 5816174966277595136|  23.2879| 2.4020|          |
Gaia DR3 4226998412044237440|  23.2881| 0.0262|          |
Gaia DR3 3135502979954728704|  23.2887| 0.0155|   42.8701|
Gaia DR3 5192291109232141568|  23.2889| 0.0182|          |
Gaia DR3 3180412326228350080|  23.2892| 0.0656|          |
Gaia DR3 4757277339530189440|  23.2894| 0.0110|   42.8381| 25441
Gaia DR3 1114511822535477248|  23.2894| 0.1376|          |
Gaia DR3 1827548995819980672|  23.2895| 3.4769|          |
Gaia DR3 3553233522088690176|  23.2897| 0.1207|          |
Gaia DR3 882401825533177600 |  23.2900| 0.1896|          |
Gaia DR3 6078935980207263872|  23.2902| 0.0545|          |
Gaia DR3 5509660978763712000|  23.2903| 0.1704|          |
Gaia DR3 3417549565269750528|  23.2904| 0.0200|          |
Gaia DR3 2687733913283870336|  23.2906| 0.0266|          |
Gaia DR3 4739365401750494080|  23.2910| 0.0104|          |
Gaia DR3 1351701838130800640|  23.2920| 0.1474|          |
Gaia DR3 4974665563019499264|  23.2923| 0.0432|   42.9052|
Gaia DR3 3305881652522411520|  23.2924| 0.0317|          |
Gaia DR3 4110069576736707328|  23.2933| 2.0569|          |
Gaia DR3 623843523003510016 |  23.2934| 0.0854|          |
Gaia DR3 4136771147857746176|  23.2935| 0.1367|          |
Gaia DR3 750621229480077312 |  23.2936| 0.0207|          |
Gaia DR3 4735598234395107328|  23.2937| 0.0119|          |
Gaia DR3 4059124908081729024|  23.2937| 1.3674|          |
Gaia DR3 5870241595181546624|  23.2938| 2.8809|          |
Gaia DR3 3059155538225142912|  23.2938| 0.0525|          |
Gaia DR3 1003181081901627776|  23.2948| 0.0169|          |
Gaia DR3 1039476510489214720|  23.2948| 0.0202|   43.1422|
Gaia DR3 6410766630956403840|  23.2949| 0.2301|   46.1181|
Gaia DR3 5622306808327110528|  23.2953| 0.0133|          |
Gaia DR3 4096060011852117504|  23.2955| 1.4769|          |
Gaia DR3 1717773406986057856|  23.2957| 0.0105|   42.8381|
Gaia DR3 4826698235955510784|  23.2959| 0.0239|   42.5411|
Gaia DR3 6143607330001864704|  23.2959| 0.0156|          |
Gaia DR3 4277261344865247744|  23.2960| 0.2191|          |
Gaia DR3 4902835361728637312|  23.2963| 0.0131|          |
Gaia DR3 4265402772703627264|  23.2967| 1.2842|          |
Gaia DR3 4010554050558613504|  23.2968| 0.1073|   43.8023|
Gaia DR3 4151141730470662272|  23.2972| 1.5469|          |
Gaia DR3 6028438847171984640|  23.2975| 1.4587|          |
Gaia DR3 6334931699080967040|  23.2978| 0.0303|   42.6924|
Gaia DR3 2782828096989602944|  23.2983| 0.0252|          |
Gaia DR3 1447925976193082368|  23.2983| 0.2136|          |
Gaia DR3 3322310761422989184|  23.2984| 0.1831|          |
Gaia DR3 77161222072044288  |  23.2987| 0.0270|   42.8974|
Gaia DR3 2717723054276369408|  23.2988| 0.1413|          |
Gaia DR3 1193907346721779328|  23.2989| 0.0747|          |
Gaia DR3 477000171705466240 |  23.2992| 0.1448|   44.5860|
Gaia DR3 6400228499199286400|  23.2992| 0.0301|   42.6881|
Gaia DR3 2276282265440367744|  23.2994| 0.0115|          |
Gaia DR3 4118294198645415424|  23.2995| 2.5887|          |
Gaia DR3 385502112574538624 |  23.2998| 0.0225|          |
Gaia DR3 42995684946443648  |  23.2999| 0.0238|          |
Gaia DR3 4124008429242138624|  23.3009| 2.5458|          |
Gaia DR3 4117873807165436544|  23.3010| 2.6342|          |
Gaia DR3 1552599276999898240|  23.3016| 0.0193|   42.9585|
Gaia DR3 6223819280226277888|  23.3018| 0.0195|          |
Gaia DR3 1829537149044643840|  23.3021| 1.4478|          |
Gaia DR3 6006552827639774080|  23.3022| 0.0373|          |
Gaia DR3 6243343170769568128|  23.3026| 0.0262|   42.8686| 78708
Gaia DR3 1196912208919961600|  23.3027| 0.0192|   42.9039|
Gaia DR3 4101667967820061696|  23.3031| 0.0180|          |
